TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,s=java.util.Scanner (id=363)
VW,context=Main#main:1,n=4
VW,context=Main#main:1,name=bar
VW,context=Main#main:1,cnt=0
VW,context=Main#main:1,i=0
MC,caller=Main#main:1,target=Main#judge:1
VW,context=Main#judge:1,name=bar
VW,context=Main#judge:1,org=abracadabra
VW,context=Main#judge:1,i=1
VW,context=Main#judge:1,k=0
VW,context=Main#judge:1,ename=java.lang.StringBuilder (id=366)
VW,context=Main#judge:1,interval=0
VW,context=Main#judge:1,interval=1
VW,context=Main#judge:1,interval=2
VW,context=Main#judge:1,interval=3
VW,context=Main#judge:1,interval=4
VW,context=Main#judge:1,interval=5
VW,context=Main#judge:1,interval=6
VW,context=Main#judge:1,interval=7
VW,context=Main#judge:1,interval=8
VW,context=Main#judge:1,interval=9
VW,context=Main#judge:1,interval=10
VW,context=Main#judge:1,interval=11
VD,method=Main#judge:1 <name=ename,type=java.lang.StringBuilder (unresolved),value=java.lang.StringBuilder (id=373),index=4>
VD,method=Main#judge:1 <name=interval,type=int (id=7),value=13,index=5>
VW,context=Main#judge:1,i=2
VD,method=Main#judge:1 <name=k,type=int (id=7),value=1,index=3>
VW,context=Main#judge:1,k=0
VW,context=Main#judge:1,ename=java.lang.StringBuilder (id=367)
VW,context=Main#judge:1,interval=0
VW,context=Main#judge:1,interval=2
VW,context=Main#judge:1,interval=4
VW,context=Main#judge:1,interval=6
VW,context=Main#judge:1,interval=8
VW,context=Main#judge:1,interval=10
VW,context=Main#judge:1,interval=12
VW,context=Main#judge:1,k=1
VD,method=Main#judge:1 <name=ename,type=java.lang.StringBuilder (unresolved),value=java.lang.StringBuilder (id=373),index=4>
VD,method=Main#judge:1 <name=interval,type=int (id=7),value=13,index=5>
VW,context=Main#judge:1,ename=java.lang.StringBuilder (id=368)
VW,context=Main#judge:1,interval=1
VW,context=Main#judge:1,interval=3
VW,context=Main#judge:1,interval=5
VW,context=Main#judge:1,interval=7
VW,context=Main#judge:1,interval=9
VW,context=Main#judge:1,interval=11
VD,method=Main#judge:1 <name=ename,type=java.lang.StringBuilder (unresolved),value=java.lang.StringBuilder (id=373),index=4>
VD,method=Main#judge:1 <name=interval,type=int (id=7),value=13,index=5>
VW,context=Main#judge:1,i=3
VD,method=Main#judge:1 <name=k,type=int (id=7),value=1,index=3>
VW,context=Main#judge:1,k=0
VW,context=Main#judge:1,ename=java.lang.StringBuilder (id=369)
VW,context=Main#judge:1,interval=0
VW,context=Main#judge:1,interval=3
VW,context=Main#judge:1,interval=6
VW,context=Main#judge:1,interval=9
VW,context=Main#judge:1,interval=12
VW,context=Main#judge:1,k=1
VD,method=Main#judge:1 <name=ename,type=java.lang.StringBuilder (unresolved),value=java.lang.StringBuilder (id=373),index=4>
VD,method=Main#judge:1 <name=interval,type=int (id=7),value=13,index=5>
VW,context=Main#judge:1,ename=java.lang.StringBuilder (id=370)
VW,context=Main#judge:1,interval=1
VW,context=Main#judge:1,interval=4
VW,context=Main#judge:1,interval=7
VW,context=Main#judge:1,interval=10
VW,context=Main#judge:1,interval=13
VW,context=Main#judge:1,k=2
VD,method=Main#judge:1 <name=ename,type=java.lang.StringBuilder (unresolved),value=java.lang.StringBuilder (id=373),index=4>
VD,method=Main#judge:1 <name=interval,type=int (id=7),value=13,index=5>
VW,context=Main#judge:1,ename=java.lang.StringBuilder (id=371)
VW,context=Main#judge:1,interval=2
VW,context=Main#judge:1,interval=5
VW,context=Main#judge:1,interval=8
VW,context=Main#judge:1,interval=11
VD,method=Main#judge:1 <name=ename,type=java.lang.StringBuilder (unresolved),value=java.lang.StringBuilder (id=373),index=4>
VD,method=Main#judge:1 <name=interval,type=int (id=7),value=13,index=5>
VW,context=Main#judge:1,i=4
VD,method=Main#judge:1 <name=k,type=int (id=7),value=1,index=3>
VW,context=Main#judge:1,k=0
VW,context=Main#judge:1,ename=java.lang.StringBuilder (id=372)
VW,context=Main#judge:1,interval=0
VW,context=Main#judge:1,interval=4
VW,context=Main#judge:1,interval=8
VW,context=Main#judge:1,interval=12
VW,context=Main#judge:1,k=1
VD,method=Main#judge:1 <name=ename,type=java.lang.StringBuilder (unresolved),value=java.lang.StringBuilder (id=373),index=4>
VD,method=Main#judge:1 <name=interval,type=int (id=7),value=13,index=5>
VW,context=Main#judge:1,ename=java.lang.StringBuilder (id=373)
VW,context=Main#judge:1,interval=1
VW,context=Main#judge:1,interval=5
VW,context=Main#judge:1,interval=9
VW,context=Main#judge:1,interval=13
VW,context=Main#judge:1,result=1
ME,returner=Main#judge:1,value=1
VW,context=Main#main:1,cnt=1
VW,context=Main#main:1,i=1
MC,caller=Main#main:1,target=Main#judge:2
VW,context=Main#judge:2,name=bar
VW,context=Main#judge:2,org=bear
VW,context=Main#judge:2,i=1
VW,context=Main#judge:2,k=0
VW,context=Main#judge:2,ename=java.lang.StringBuilder (id=375)
VW,context=Main#judge:2,interval=0
VW,context=Main#judge:2,interval=1
VW,context=Main#judge:2,interval=2
VW,context=Main#judge:2,interval=3
VW,context=Main#judge:2,interval=4
VD,method=Main#judge:2 <name=ename,type=java.lang.StringBuilder (unresolved),value=<?>,index=4>
VD,method=Main#judge:2 <name=interval,type=int (id=7),value=<?>,index=5>
VW,context=Main#judge:2,i=2
VD,method=Main#judge:2 <name=k,type=int (id=7),value=<?>,index=3>
VW,context=Main#judge:2,k=0
VW,context=Main#judge:2,ename=java.lang.StringBuilder (id=376)
VW,context=Main#judge:2,interval=0
VW,context=Main#judge:2,interval=2
VW,context=Main#judge:2,interval=4
VW,context=Main#judge:2,k=1
