TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=363)
VW,context=Main#main:1,a0=2012
VW,context=Main#main:1,L=4
VW,context=Main#main:1,map=java.util.HashMap (id=364)
VW,context=Main#main:1,value=2012
VW,context=Main#main:1,count=1
VW,context=Main#main:1,value_str=2012
NO,object=char[]:1
FW,context=char[]:1,0=2
FW,context=char[]:1,1=0
FW,context=char[]:1,2=1
FW,context=char[]:1,3=2
VW,context=Main#main:1,value_array=char[]:1
VW,context=Main#main:1,max=java.lang.StringBuilder (id=367)
VW,context=Main#main:1,min=java.lang.StringBuilder (id=368)
VW,context=Main#main:1,i=0
VW,context=Main#main:1,i=1
VW,context=Main#main:1,i=2
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=12>
VW,context=Main#main:1,min_value=122
VW,context=Main#main:1,max_value=2210
VW,context=Main#main:1,next_value=2088
VW,context=Main#main:1,value=2088
VW,context=Main#main:1,count=2
VD,method=Main#main:1 <name=value_str,type=java.lang.String (id=25),value=<?>,index=7>
VD,method=Main#main:1 <name=value_array,type=char[] (id=68),value=<?>,index=9>
VD,method=Main#main:1 <name=max,type=java.lang.StringBuilder (unresolved),value=<?>,index=10>
VD,method=Main#main:1 <name=min,type=java.lang.StringBuilder (unresolved),value=<?>,index=11>
VD,method=Main#main:1 <name=min_value,type=int (id=7),value=<?>,index=13>
VD,method=Main#main:1 <name=max_value,type=int (id=7),value=<?>,index=14>
VD,method=Main#main:1 <name=next_value,type=int (id=7),value=<?>,index=15>
VW,context=Main#main:1,value_str=2088
NO,object=char[]:2
FW,context=char[]:2,0=2
FW,context=char[]:2,1=0
FW,context=char[]:2,2=8
FW,context=char[]:2,3=8
VW,context=Main#main:1,value_array=char[]:2
VW,context=Main#main:1,max=java.lang.StringBuilder (id=371)
VW,context=Main#main:1,min=java.lang.StringBuilder (id=372)
VW,context=Main#main:1,i=0
VW,context=Main#main:1,i=1
VW,context=Main#main:1,i=2
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=12>
VW,context=Main#main:1,min_value=288
VW,context=Main#main:1,max_value=8820
VW,context=Main#main:1,next_value=8532
VW,context=Main#main:1,value=8532
VW,context=Main#main:1,count=3
VD,method=Main#main:1 <name=value_str,type=java.lang.String (id=25),value=<?>,index=7>
VD,method=Main#main:1 <name=value_array,type=char[] (id=68),value=<?>,index=9>
VD,method=Main#main:1 <name=max,type=java.lang.StringBuilder (unresolved),value=<?>,index=10>
VD,method=Main#main:1 <name=min,type=java.lang.StringBuilder (unresolved),value=<?>,index=11>
VD,method=Main#main:1 <name=min_value,type=int (id=7),value=<?>,index=13>
VD,method=Main#main:1 <name=max_value,type=int (id=7),value=<?>,index=14>
VD,method=Main#main:1 <name=next_value,type=int (id=7),value=<?>,index=15>
VW,context=Main#main:1,value_str=8532
NO,object=char[]:3
FW,context=char[]:3,0=8
FW,context=char[]:3,1=5
FW,context=char[]:3,2=3
FW,context=char[]:3,3=2
VW,context=Main#main:1,value_array=char[]:3
VW,context=Main#main:1,max=java.lang.StringBuilder (id=375)
VW,context=Main#main:1,min=java.lang.StringBuilder (id=376)
VW,context=Main#main:1,i=0
VW,context=Main#main:1,i=1
VW,context=Main#main:1,i=2
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=12>
VW,context=Main#main:1,min_value=2358
VW,context=Main#main:1,max_value=8532
VW,context=Main#main:1,next_value=6174
VW,context=Main#main:1,value=6174
VW,context=Main#main:1,count=4
VD,method=Main#main:1 <name=value_str,type=java.lang.String (id=25),value=<?>,index=7>
VD,method=Main#main:1 <name=value_array,type=char[] (id=68),value=<?>,index=9>
VD,method=Main#main:1 <name=max,type=java.lang.StringBuilder (unresolved),value=<?>,index=10>
VD,method=Main#main:1 <name=min,type=java.lang.StringBuilder (unresolved),value=<?>,index=11>
VD,method=Main#main:1 <name=min_value,type=int (id=7),value=<?>,index=13>
VD,method=Main#main:1 <name=max_value,type=int (id=7),value=<?>,index=14>
VD,method=Main#main:1 <name=next_value,type=int (id=7),value=<?>,index=15>
VW,context=Main#main:1,value_str=6174
NO,object=char[]:4
FW,context=char[]:4,0=6
FW,context=char[]:4,1=1
FW,context=char[]:4,2=7
FW,context=char[]:4,3=4
VW,context=Main#main:1,value_array=char[]:4
VW,context=Main#main:1,max=java.lang.StringBuilder (id=379)
VW,context=Main#main:1,min=java.lang.StringBuilder (id=380)
VW,context=Main#main:1,i=0
VW,context=Main#main:1,i=1
VW,context=Main#main:1,i=2
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=12>
VW,context=Main#main:1,min_value=1467
VW,context=Main#main:1,max_value=7641
VW,context=Main#main:1,next_value=6174
VW,context=Main#main:1,a0=83268
VD,method=Main#main:1 <name=L,type=int (id=7),value=0,index=3>
VD,method=Main#main:1 <name=map,type=java.util.Map (unresolved),value=<?>,index=4>
VD,method=Main#main:1 <name=value,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=count,type=int (id=7),value=<?>,index=6>
VD,method=Main#main:1 <name=value_str,type=java.lang.String (id=25),value=<?>,index=7>
VD,method=Main#main:1 <name=value_array,type=char[] (id=68),value=<?>,index=9>
VD,method=Main#main:1 <name=max,type=java.lang.StringBuilder (unresolved),value=<?>,index=10>
VD,method=Main#main:1 <name=min,type=java.lang.StringBuilder (unresolved),value=<?>,index=11>
VD,method=Main#main:1 <name=min_value,type=int (id=7),value=<?>,index=13>
