TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=47)
VW,context=Main#main:1,n=11
VW,context=Main#main:1,list=java.util.ArrayList (id=48)
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=int[]:1,7=0
FW,context=int[]:1,8=0
FW,context=int[]:1,9=0
FW,context=int[]:1,10=0
VW,context=Main#main:1,b=int[]:1
VW,context=Main#main:1,count=0
VW,context=Main#main:1,i=1
VW,context=Main#main:1,p=1
FW,context=int[]:1,0=1
VW,context=Main#main:1,b=int[]:1
VW,context=Main#main:1,count=1
VW,context=Main#main:1,i=2
VW,context=Main#main:1,p=4
FW,context=int[]:1,1=4
VW,context=Main#main:1,b=int[]:1
VW,context=Main#main:1,count=2
VW,context=Main#main:1,i=3
VW,context=Main#main:1,p=9
FW,context=int[]:1,2=9
VW,context=Main#main:1,b=int[]:1
VW,context=Main#main:1,count=3
VW,context=Main#main:1,i=4
VW,context=Main#main:1,p=5
FW,context=int[]:1,3=5
VW,context=Main#main:1,b=int[]:1
VW,context=Main#main:1,count=4
VW,context=Main#main:1,i=5
VW,context=Main#main:1,p=3
FW,context=int[]:1,4=3
VW,context=Main#main:1,b=int[]:1
VW,context=Main#main:1,count=5
VW,context=Main#main:1,i=6
VW,context=Main#main:1,p=3
VW,context=Main#main:1,i=7
VW,context=Main#main:1,p=5
VW,context=Main#main:1,i=8
VW,context=Main#main:1,p=9
VW,context=Main#main:1,i=9
VW,context=Main#main:1,p=4
VW,context=Main#main:1,i=10
VW,context=Main#main:1,p=1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[]:2,4=0
FW,context=int[]:2,5=0
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,i=0
VW,context=Main#main:1,j=0
VW,context=Main#main:1,j=1
VW,context=Main#main:1,p=-3
VW,context=Main#main:1,p=8
VW,context=Main#main:1,p=3
FW,context=int[]:2,3=1
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=2
VW,context=Main#main:1,p=-8
VW,context=Main#main:1,p=3
VW,context=Main#main:1,p=3
FW,context=int[]:2,3=2
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=3
VW,context=Main#main:1,p=-4
VW,context=Main#main:1,p=7
VW,context=Main#main:1,p=4
FW,context=int[]:2,4=1
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=4
VW,context=Main#main:1,p=-2
VW,context=Main#main:1,p=9
VW,context=Main#main:1,p=2
FW,context=int[]:2,2=1
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=j,type=int (id=7),value=23,index=10>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,p=3
VW,context=Main#main:1,p=3
VW,context=Main#main:1,p=3
FW,context=int[]:2,3=3
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,p=-5
VW,context=Main#main:1,p=6
VW,context=Main#main:1,p=5
FW,context=int[]:2,5=1
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=3
VW,context=Main#main:1,p=-1
VW,context=Main#main:1,p=10
VW,context=Main#main:1,p=1
FW,context=int[]:2,1=1
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=4
VW,context=Main#main:1,p=1
VW,context=Main#main:1,p=1
VW,context=Main#main:1,p=1
FW,context=int[]:2,1=2
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=j,type=int (id=7),value=23,index=10>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,p=8
VW,context=Main#main:1,p=8
VW,context=Main#main:1,p=3
FW,context=int[]:2,3=4
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=1
VW,context=Main#main:1,p=5
VW,context=Main#main:1,p=5
VW,context=Main#main:1,p=5
FW,context=int[]:2,5=2
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=2
VW,context=Main#main:1,j=3
VW,context=Main#main:1,p=4
VW,context=Main#main:1,p=4
VW,context=Main#main:1,p=4
FW,context=int[]:2,4=2
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=4
VW,context=Main#main:1,p=6
VW,context=Main#main:1,p=6
VW,context=Main#main:1,p=5
FW,context=int[]:2,5=3
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=j,type=int (id=7),value=23,index=10>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,p=4
VW,context=Main#main:1,p=4
VW,context=Main#main:1,p=4
FW,context=int[]:2,4=3
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=1
VW,context=Main#main:1,p=1
VW,context=Main#main:1,p=1
VW,context=Main#main:1,p=1
FW,context=int[]:2,1=3
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=2
VW,context=Main#main:1,p=-4
VW,context=Main#main:1,p=7
VW,context=Main#main:1,p=4
FW,context=int[]:2,4=4
VW,context=Main#main:1,ans=int[]:2
VW,context=Main#main:1,j=3
VW,context=Main#main:1,j=4
VW,context=Main#main:1,p=2
VW,context=Main#main:1,p=2
VW,context=Main#main:1,p=2
FW,context=int[]:2,2=2
VW,context=Main#main:1,ans=int[]:2
