TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,scanner=java.util.Scanner (id=48)
VW,context=Main:1#run:1,n=15
NO,object=char[]:1
FW,context=char[]:1,0=1
FW,context=char[]:1,1=7
VW,context=Main:1#run:1,chs=char[]:1
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,i=1
FW,context=char[]:1,1=8
VW,context=Main:1#run:1,chs=char[]:1
FW,context=char[]:1,1=9
VW,context=Main:1#run:1,chs=char[]:1
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
VD,method=Main:1#run:1 <name=n,type=int (id=7),value=0,index=1>
VD,method=Main:1#run:1 <name=chs,type=char[] (id=68),value=<?>,index=2>
VW,context=Main:1#run:1,n=100
NO,object=char[]:2
FW,context=char[]:2,0=1
FW,context=char[]:2,1=4
FW,context=char[]:2,2=4
VW,context=Main:1#run:1,chs=char[]:2
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,i=1
FW,context=char[]:2,1=5
VW,context=Main:1#run:1,chs=char[]:2
VW,context=Main:1#run:1,i=2
FW,context=char[]:2,2=5
VW,context=Main:1#run:1,chs=char[]:2
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
VD,method=Main:1#run:1 <name=n,type=int (id=7),value=0,index=1>
VD,method=Main:1#run:1 <name=chs,type=char[] (id=68),value=<?>,index=2>
VW,context=Main:1#run:1,n=1000000000
NO,object=char[]:3
FW,context=char[]:3,0=7
FW,context=char[]:3,1=3
FW,context=char[]:3,2=4
FW,context=char[]:3,3=6
FW,context=char[]:3,4=5
FW,context=char[]:3,5=4
FW,context=char[]:3,6=5
FW,context=char[]:3,7=0
FW,context=char[]:3,8=0
FW,context=char[]:3,9=0
VW,context=Main:1#run:1,chs=char[]:3
VW,context=Main:1#run:1,i=0
FW,context=char[]:3,0=8
VW,context=Main:1#run:1,chs=char[]:3
FW,context=char[]:3,0=9
VW,context=Main:1#run:1,chs=char[]:3
VW,context=Main:1#run:1,i=1
VW,context=Main:1#run:1,i=2
FW,context=char[]:3,2=5
VW,context=Main:1#run:1,chs=char[]:3
VW,context=Main:1#run:1,i=3
FW,context=char[]:3,3=7
VW,context=Main:1#run:1,chs=char[]:3
FW,context=char[]:3,3=8
VW,context=Main:1#run:1,chs=char[]:3
VW,context=Main:1#run:1,i=4
FW,context=char[]:3,4=6
VW,context=Main:1#run:1,chs=char[]:3
FW,context=char[]:3,4=7
VW,context=Main:1#run:1,chs=char[]:3
VW,context=Main:1#run:1,i=5
FW,context=char[]:3,5=5
VW,context=Main:1#run:1,chs=char[]:3
VW,context=Main:1#run:1,i=6
FW,context=char[]:3,6=6
VW,context=Main:1#run:1,chs=char[]:3
FW,context=char[]:3,6=7
VW,context=Main:1#run:1,chs=char[]:3
VW,context=Main:1#run:1,i=7
VW,context=Main:1#run:1,i=8
VW,context=Main:1#run:1,i=9
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
VD,method=Main:1#run:1 <name=n,type=int (id=7),value=0,index=1>
VD,method=Main:1#run:1 <name=chs,type=char[] (id=68),value=<?>,index=2>
VW,context=Main:1#run:1,n=3
NO,object=char[]:4
FW,context=char[]:4,0=3
VW,context=Main:1#run:1,chs=char[]:4
VW,context=Main:1#run:1,i=0
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
VD,method=Main:1#run:1 <name=n,type=int (id=7),value=0,index=1>
VD,method=Main:1#run:1 <name=chs,type=char[] (id=68),value=<?>,index=2>
VW,context=Main:1#run:1,n=0
ME,returner=Main:1#run:1,value=<void>
ME,returner=Main#main:1,value=<void>
TE,
