TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=363)
VW,context=Main#main:1,N=4
VW,context=Main#main:1,M=3
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
VW,context=Main#main:1,kyougi=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
VW,context=Main#main:1,shinsain=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
VW,context=Main#main:1,vote=int[]:3
VW,context=Main#main:1,j=0
FW,context=int[]:1,0=5
VW,context=Main#main:1,kyougi=int[]:1
VW,context=Main#main:1,j=1
FW,context=int[]:1,1=3
VW,context=Main#main:1,kyougi=int[]:1
VW,context=Main#main:1,j=2
FW,context=int[]:1,2=1
VW,context=Main#main:1,kyougi=int[]:1
VW,context=Main#main:1,j=3
FW,context=int[]:1,3=4
VW,context=Main#main:1,kyougi=int[]:1
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=7>
VW,context=Main#main:1,j=0
FW,context=int[]:2,0=4
VW,context=Main#main:1,shinsain=int[]:2
VW,context=Main#main:1,j=1
FW,context=int[]:2,1=3
VW,context=Main#main:1,shinsain=int[]:2
VW,context=Main#main:1,j=2
FW,context=int[]:2,2=2
VW,context=Main#main:1,shinsain=int[]:2
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,i=0
VW,context=Main#main:1,j=0
VW,context=Main#main:1,j=1
FW,context=int[]:3,1=1
VW,context=Main#main:1,vote=int[]:3
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=10>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,j=1
FW,context=int[]:3,1=2
VW,context=Main#main:1,vote=int[]:3
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=10>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,j=1
VW,context=Main#main:1,j=2
FW,context=int[]:3,2=1
VW,context=Main#main:1,vote=int[]:3
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=10>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,MAX=0
VW,context=Main#main:1,i=0
VW,context=Main#main:1,i=1
VW,context=Main#main:1,MAX=1
VW,context=Main#main:1,i=2
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=12>
ME,returner=Main#main:1,value=<void>
TE,
