TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,EPS=1.0E-10
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
NO,object=Main$MyScanner:1
MC,caller=Main:1#run:1,target=Main$MyScanner:1#MyScanner:1
ME,returner=Main$MyScanner:1#MyScanner:1,value=<void>
VW,context=Main:1#run:1,sc=Main$MyScanner:1
MC,caller=Main:1#run:1,target=Main$MyScanner:1#nextInt:1
MC,caller=Main$MyScanner:1#nextInt:1,target=Main$MyScanner:1#next:1
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#read:1
VW,context=Main$MyScanner:1#read:1,result=49
ME,returner=Main$MyScanner:1#read:1,value=49
VW,context=Main$MyScanner:1#next:1,c=49
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#isSpaceChar:1
VW,context=Main$MyScanner:1#isSpaceChar:1,c=49
VW,context=Main$MyScanner:1#isSpaceChar:1,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:1,value=false
VW,context=Main$MyScanner:1#next:1,res=java.lang.StringBuilder (id=28)
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#read:2
VW,context=Main$MyScanner:1#read:2,result=53
ME,returner=Main$MyScanner:1#read:2,value=53
VW,context=Main$MyScanner:1#next:1,c=53
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#isSpaceChar:2
VW,context=Main$MyScanner:1#isSpaceChar:2,c=53
VW,context=Main$MyScanner:1#isSpaceChar:2,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:2,value=false
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#read:3
VW,context=Main$MyScanner:1#read:3,result=13
ME,returner=Main$MyScanner:1#read:3,value=13
VW,context=Main$MyScanner:1#next:1,c=13
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#isSpaceChar:3
VW,context=Main$MyScanner:1#isSpaceChar:3,c=13
VW,context=Main$MyScanner:1#isSpaceChar:3,result=true
ME,returner=Main$MyScanner:1#isSpaceChar:3,value=true
VW,context=Main$MyScanner:1#next:1,result=15
ME,returner=Main$MyScanner:1#next:1,value=15
VW,context=Main$MyScanner:1#nextInt:1,result=15
ME,returner=Main$MyScanner:1#nextInt:1,value=15
FW,context=Main:1,n=15
FR,context=Main:1,n
FR,context=Main:1,n
NO,object=Main$Circle[]:1
FW,context=Main$Circle[]:1,0=null
FW,context=Main$Circle[]:1,1=null
FW,context=Main$Circle[]:1,2=null
FW,context=Main$Circle[]:1,3=null
FW,context=Main$Circle[]:1,4=null
FW,context=Main$Circle[]:1,5=null
FW,context=Main$Circle[]:1,6=null
FW,context=Main$Circle[]:1,7=null
FW,context=Main$Circle[]:1,8=null
FW,context=Main$Circle[]:1,9=null
FW,context=Main$Circle[]:1,10=null
FW,context=Main$Circle[]:1,11=null
FW,context=Main$Circle[]:1,12=null
FW,context=Main$Circle[]:1,13=null
FW,context=Main$Circle[]:1,14=null
FW,context=Main:1,c=Main$Circle[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=0
MC,caller=Main:1#run:1,target=Main$MyScanner:1#next:2
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#read:4
VW,context=Main$MyScanner:1#read:4,result=10
ME,returner=Main$MyScanner:1#read:4,value=10
VW,context=Main$MyScanner:1#next:2,c=10
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#isSpaceChar:4
VW,context=Main$MyScanner:1#isSpaceChar:4,c=10
VW,context=Main$MyScanner:1#isSpaceChar:4,result=true
ME,returner=Main$MyScanner:1#isSpaceChar:4,value=true
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#read:5
VW,context=Main$MyScanner:1#read:5,result=51
ME,returner=Main$MyScanner:1#read:5,value=51
VW,context=Main$MyScanner:1#next:2,c=51
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#isSpaceChar:5
VW,context=Main$MyScanner:1#isSpaceChar:5,c=51
VW,context=Main$MyScanner:1#isSpaceChar:5,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:5,value=false
VW,context=Main$MyScanner:1#next:2,res=java.lang.StringBuilder (id=36)
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#read:6
VW,context=Main$MyScanner:1#read:6,result=46
ME,returner=Main$MyScanner:1#read:6,value=46
VW,context=Main$MyScanner:1#next:2,c=46
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#isSpaceChar:6
VW,context=Main$MyScanner:1#isSpaceChar:6,c=46
VW,context=Main$MyScanner:1#isSpaceChar:6,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:6,value=false
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#read:7
VW,context=Main$MyScanner:1#read:7,result=49
ME,returner=Main$MyScanner:1#read:7,value=49
VW,context=Main$MyScanner:1#next:2,c=49
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#isSpaceChar:7
VW,context=Main$MyScanner:1#isSpaceChar:7,c=49
VW,context=Main$MyScanner:1#isSpaceChar:7,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:7,value=false
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#read:8
VW,context=Main$MyScanner:1#read:8,result=52
ME,returner=Main$MyScanner:1#read:8,value=52
VW,context=Main$MyScanner:1#next:2,c=52
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#isSpaceChar:8
VW,context=Main$MyScanner:1#isSpaceChar:8,c=52
