TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
VW,context=Main#main:1,obj=Main:1
MC,caller=Main#main:1,target=Main:1#solve:1
VW,context=Main:1#solve:1,sc=java.util.Scanner (id=48)
VW,context=Main:1#solve:1,i=0
VW,context=Main:1#solve:1,ban=3
VW,context=Main:1#solve:1,k=3000
VW,context=Main:1#solve:1,ninzu=10
VW,context=Main:1#solve:1,uriage=30000
VW,context=Main:1#solve:1,i=1
VW,context=Main:1#solve:1,ban=1
VW,context=Main:1#solve:1,k=6000
VW,context=Main:1#solve:1,ninzu=4
VD,method=Main:1#solve:1 <name=uriage,type=int (id=7),value=20000,index=5>
VW,context=Main:1#solve:1,uriage=24000
VW,context=Main:1#solve:1,i=2
VW,context=Main:1#solve:1,ban=4
VW,context=Main:1#solve:1,k=2000
VW,context=Main:1#solve:1,ninzu=1
VD,method=Main:1#solve:1 <name=uriage,type=int (id=7),value=20000,index=5>
VW,context=Main:1#solve:1,uriage=2000
VW,context=Main:1#solve:1,i=3
VW,context=Main:1#solve:1,ban=2
VW,context=Main:1#solve:1,k=4000
VW,context=Main:1#solve:1,ninzu=5
VD,method=Main:1#solve:1 <name=uriage,type=int (id=7),value=20000,index=5>
VW,context=Main:1#solve:1,uriage=20000
ME,returner=Main:1#solve:1,value=<void>
ME,returner=Main#main:1,value=<void>
TE,
