TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,scan=java.util.Scanner (id=47)
VW,context=Main#main:1,n=2
VW,context=Main#main:1,n=1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=int[]:1,7=0
FW,context=int[]:1,8=0
FW,context=int[]:1,9=0
FW,context=Main,b=int[]:1
VW,context=Main#main:1,i=0
FR,context=Main,b
VW,context=Main#main:1,i=1
FR,context=Main,b
VW,context=Main#main:1,i=2
FR,context=Main,b
VW,context=Main#main:1,i=3
FR,context=Main,b
VW,context=Main#main:1,i=4
FR,context=Main,b
VW,context=Main#main:1,i=5
FR,context=Main,b
VW,context=Main#main:1,i=6
FR,context=Main,b
VW,context=Main#main:1,i=7
FR,context=Main,b
VW,context=Main#main:1,i=8
FR,context=Main,b
VW,context=Main#main:1,i=9
FR,context=Main,b
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[]:2,4=0
FW,context=int[]:2,5=0
FW,context=int[]:2,6=0
FW,context=int[]:2,7=0
FW,context=int[]:2,8=0
FW,context=int[]:2,9=0
FW,context=Main,f=int[]:2
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=3>
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=Main,s=int[]:3
FW,context=Main,ok=false
MC,caller=Main#main:1,target=Main#dfs:1
VW,context=Main#dfs:1,k=0
FR,context=Main,f
MC,caller=Main#dfs:1,target=Main#dfs:2
VW,context=Main#dfs:2,k=1
FR,context=Main,f
MC,caller=Main#dfs:2,target=Main#dfs:3
VW,context=Main#dfs:3,k=2
FR,context=Main,f
MC,caller=Main#dfs:3,target=Main#dfs:4
VW,context=Main#dfs:4,k=3
FR,context=Main,f
MC,caller=Main#dfs:4,target=Main#dfs:5
VW,context=Main#dfs:5,k=4
FR,context=Main,f
MC,caller=Main#dfs:5,target=Main#dfs:6
VW,context=Main#dfs:6,k=5
FR,context=Main,f
MC,caller=Main#dfs:6,target=Main#dfs:7
VW,context=Main#dfs:7,k=6
FR,context=Main,f
MC,caller=Main#dfs:7,target=Main#dfs:8
VW,context=Main#dfs:8,k=7
FR,context=Main,f
MC,caller=Main#dfs:8,target=Main#dfs:9
VW,context=Main#dfs:9,k=8
FR,context=Main,f
MC,caller=Main#dfs:9,target=Main#dfs:10
VW,context=Main#dfs:10,k=9
FR,context=Main,f
MC,caller=Main#dfs:10,target=Main#dfs:11
VW,context=Main#dfs:11,k=10
FR,context=Main,ok
MC,caller=Main#dfs:11,target=Main#check:1
FR,context=Main,s
FR,context=Main,s
VW,context=Main#check:1,i=0
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
VW,context=Main#check:1,i=1
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
VW,context=Main#check:1,result=false
ME,returner=Main#check:1,value=false
FW,context=Main,ok=false
ME,returner=Main#dfs:11,value=<void>
FR,context=Main,f
MC,caller=Main#dfs:10,target=Main#dfs:12
VW,context=Main#dfs:12,k=10
FR,context=Main,ok
MC,caller=Main#dfs:12,target=Main#check:2
FR,context=Main,s
FR,context=Main,s
VW,context=Main#check:2,i=0
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
VW,context=Main#check:2,i=1
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
VW,context=Main#check:2,result=false
ME,returner=Main#check:2,value=false
FW,context=Main,ok=false
ME,returner=Main#dfs:12,value=<void>
ME,returner=Main#dfs:10,value=<void>
FR,context=Main,f
MC,caller=Main#dfs:9,target=Main#dfs:13
VW,context=Main#dfs:13,k=9
FR,context=Main,f
MC,caller=Main#dfs:13,target=Main#dfs:14
VW,context=Main#dfs:14,k=10
FR,context=Main,ok
MC,caller=Main#dfs:14,target=Main#check:3
FR,context=Main,s
FR,context=Main,s
VW,context=Main#check:3,i=0
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
VW,context=Main#check:3,i=1
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
VW,context=Main#check:3,result=false
ME,returner=Main#check:3,value=false
FW,context=Main,ok=false
ME,returner=Main#dfs:14,value=<void>
FR,context=Main,f
MC,caller=Main#dfs:13,target=Main#dfs:15
VW,context=Main#dfs:15,k=10
FR,context=Main,ok
MC,caller=Main#dfs:15,target=Main#check:4
FR,context=Main,s
FR,context=Main,s
VW,context=Main#check:4,i=0
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
VW,context=Main#check:4,i=1
FR,context=Main,s
FR,context=Main,f
FR,context=Main,b
VW,context=Main#check:4,result=false
ME,returner=Main#check:4,value=false
FW,context=Main,ok=false
ME,returner=Main#dfs:15,value=<void>
ME,returner=Main#dfs:13,value=<void>
ME,returner=Main#dfs:9,value=<void>
FR,context=Main,f
MC,caller=Main#dfs:8,target=Main#dfs:16
VW,context=Main#dfs:16,k=8
FR,context=Main,f
MC,caller=Main#dfs:16,target=Main#dfs:17
VW,context=Main#dfs:17,k=9
FR,context=Main,f
MC,caller=Main#dfs:17,target=Main#dfs:18
VW,context=Main#dfs:18,k=10
FR,context=Main,ok
MC,caller=Main#dfs:18,target=Main#check:5
FR,context=Main,s
FR,context=Main,s
