TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,in=java.util.Scanner (id=363)
VW,context=Main#main:1,w=0
VW,context=Main#main:1,k=0
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=int[]:1,7=0
FW,context=int[]:1,8=0
FW,context=int[]:1,9=0
VW,context=Main#main:1,ws=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[]:2,4=0
FW,context=int[]:2,5=0
FW,context=int[]:2,6=0
FW,context=int[]:2,7=0
FW,context=int[]:2,8=0
FW,context=int[]:2,9=0
VW,context=Main#main:1,ks=int[]:2
VW,context=Main#main:1,i=0
FW,context=int[]:1,0=23
VW,context=Main#main:1,ws=int[]:1
VW,context=Main#main:1,i=1
FW,context=int[]:1,1=23
VW,context=Main#main:1,ws=int[]:1
VW,context=Main#main:1,i=2
FW,context=int[]:1,2=20
VW,context=Main#main:1,ws=int[]:1
VW,context=Main#main:1,i=3
FW,context=int[]:1,3=15
VW,context=Main#main:1,ws=int[]:1
VW,context=Main#main:1,i=4
FW,context=int[]:1,4=15
VW,context=Main#main:1,ws=int[]:1
VW,context=Main#main:1,i=5
FW,context=int[]:1,5=14
VW,context=Main#main:1,ws=int[]:1
VW,context=Main#main:1,i=6
FW,context=int[]:1,6=13
VW,context=Main#main:1,ws=int[]:1
VW,context=Main#main:1,i=7
FW,context=int[]:1,7=9
VW,context=Main#main:1,ws=int[]:1
VW,context=Main#main:1,i=8
FW,context=int[]:1,8=7
VW,context=Main#main:1,ws=int[]:1
VW,context=Main#main:1,i=9
FW,context=int[]:1,9=6
VW,context=Main#main:1,ws=int[]:1
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,i=0
FW,context=int[]:2,0=25
VW,context=Main#main:1,ks=int[]:2
VW,context=Main#main:1,i=1
FW,context=int[]:2,1=19
VW,context=Main#main:1,ks=int[]:2
VW,context=Main#main:1,i=2
FW,context=int[]:2,2=17
VW,context=Main#main:1,ks=int[]:2
VW,context=Main#main:1,i=3
FW,context=int[]:2,3=17
VW,context=Main#main:1,ks=int[]:2
VW,context=Main#main:1,i=4
FW,context=int[]:2,4=16
VW,context=Main#main:1,ks=int[]:2
VW,context=Main#main:1,i=5
FW,context=int[]:2,5=13
VW,context=Main#main:1,ks=int[]:2
VW,context=Main#main:1,i=6
FW,context=int[]:2,6=12
VW,context=Main#main:1,ks=int[]:2
VW,context=Main#main:1,i=7
FW,context=int[]:2,7=11
VW,context=Main#main:1,ks=int[]:2
VW,context=Main#main:1,i=8
FW,context=int[]:2,8=9
VW,context=Main#main:1,ks=int[]:2
VW,context=Main#main:1,i=9
FW,context=int[]:2,9=5
VW,context=Main#main:1,ks=int[]:2
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
VW,context=Main#main:1,i=0
VW,context=Main#main:1,w=23
VW,context=Main#main:1,i=1
VW,context=Main#main:1,w=46
VW,context=Main#main:1,i=2
VW,context=Main#main:1,w=66
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,i=0
VW,context=Main#main:1,k=25
VW,context=Main#main:1,i=1
VW,context=Main#main:1,k=44
VW,context=Main#main:1,i=2
VW,context=Main#main:1,k=61
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=9>
ME,returner=Main#main:1,value=<void>
TE,
