TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=363)
VW,context=Main#main:1,m=3
VW,context=Main#main:1,tt=0
NO,object=boolean[][]:1
NO,object=boolean[]:1
FW,context=boolean[]:1,0=false
FW,context=boolean[]:1,1=false
FW,context=boolean[]:1,2=false
FW,context=boolean[]:1,3=false
FW,context=boolean[]:1,4=false
FW,context=boolean[][]:1,0=boolean[]:1
NO,object=boolean[]:2
FW,context=boolean[]:2,0=false
FW,context=boolean[]:2,1=false
FW,context=boolean[]:2,2=false
FW,context=boolean[]:2,3=false
FW,context=boolean[]:2,4=false
FW,context=boolean[][]:1,1=boolean[]:2
NO,object=boolean[]:3
FW,context=boolean[]:3,0=false
FW,context=boolean[]:3,1=false
FW,context=boolean[]:3,2=false
FW,context=boolean[]:3,3=false
FW,context=boolean[]:3,4=false
FW,context=boolean[][]:1,2=boolean[]:3
NO,object=boolean[]:4
FW,context=boolean[]:4,0=false
FW,context=boolean[]:4,1=false
FW,context=boolean[]:4,2=false
FW,context=boolean[]:4,3=false
FW,context=boolean[]:4,4=false
FW,context=boolean[][]:1,3=boolean[]:4
NO,object=boolean[]:5
FW,context=boolean[]:5,0=false
FW,context=boolean[]:5,1=false
FW,context=boolean[]:5,2=false
FW,context=boolean[]:5,3=false
FW,context=boolean[]:5,4=false
FW,context=boolean[][]:1,4=boolean[]:5
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,i=0
VW,context=Main#main:1,j=0
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=3
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=4
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=3
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=4
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=3
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=4
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=3
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=4
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,i=4
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=3
VW,context=Main#main:1,map=boolean[][]:1
VW,context=Main#main:1,j=4
VW,context=Main#main:1,map=boolean[][]:1
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,max=0
VW,context=Main#main:1,i=0
VW,context=Main#main:1,j=0
VW,context=Main#main:1,k=0
VW,context=Main#main:1,l=0
VW,context=Main#main:1,p=0
VW,context=Main#main:1,q=0
VD,method=Main#main:1 <name=q,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,max=1
VD,method=Main#main:1 <name=p,type=int (id=7),value=<?>,index=12>
VW,context=Main#main:1,l=1
VW,context=Main#main:1,p=0
VW,context=Main#main:1,q=0
VW,context=Main#main:1,q=1
VD,method=Main#main:1 <name=q,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,max=2
VD,method=Main#main:1 <name=p,type=int (id=7),value=<?>,index=12>
VW,context=Main#main:1,l=2
VW,context=Main#main:1,p=0
VW,context=Main#main:1,q=0
VW,context=Main#main:1,q=1
VW,context=Main#main:1,q=2
VW,context=Main#main:1,k=1
VD,method=Main#main:1 <name=l,type=int (id=7),value=<?>,index=11>
VD,method=Main#main:1 <name=p,type=int (id=7),value=<?>,index=12>
VD,method=Main#main:1 <name=q,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,l=0
VW,context=Main#main:1,p=0
VW,context=Main#main:1,q=0
VW,context=Main#main:1,p=1
VD,method=Main#main:1 <name=q,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,q=0
VW,context=Main#main:1,k=2
VD,method=Main#main:1 <name=l,type=int (id=7),value=<?>,index=11>
VD,method=Main#main:1 <name=p,type=int (id=7),value=<?>,index=12>
VD,method=Main#main:1 <name=q,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,l=0
VW,context=Main#main:1,p=0
VW,context=Main#main:1,q=0
