TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,INF=268435456
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,sc=java.util.Scanner (id=365)
FW,context=Main:1,w=6
FW,context=Main:1,h=6
FR,context=Main:1,w
FR,context=Main:1,h
FR,context=Main:1,h
FR,context=Main:1,w
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[]:2,4=0
FW,context=int[]:2,5=0
FW,context=int[][]:1,1=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[]:3,4=0
FW,context=int[]:3,5=0
FW,context=int[][]:1,2=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[]:4,2=0
FW,context=int[]:4,3=0
FW,context=int[]:4,4=0
FW,context=int[]:4,5=0
FW,context=int[][]:1,3=int[]:4
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
FW,context=int[]:5,4=0
FW,context=int[]:5,5=0
FW,context=int[][]:1,4=int[]:5
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[]:6,2=0
FW,context=int[]:6,3=0
FW,context=int[]:6,4=0
FW,context=int[]:6,5=0
FW,context=int[][]:1,5=int[]:6
FW,context=Main:1,map=int[][]:1
FW,context=Main:1,s=java.util.LinkedList (id=374)
FW,context=Main:1,t=java.util.LinkedList (id=377)
FR,context=Main:1,h
FR,context=Main:1,w
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,j=0
VW,context=Main:1#run:1,c=4
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=4
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=2
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=X
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=3
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=X
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=4
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=T
FR,context=Main:1,map
FR,context=Main:1,t
NO,object=Main$P:1
MC,caller=Main:1#run:1,target=Main$P:1#Main$P:1
VW,context=Main$P:1#Main$P:1,y=0
VW,context=Main$P:1#Main$P:1,x=4
FW,context=Main$P:1,x=4
FW,context=Main$P:1,y=0
ME,returner=Main$P:1#Main$P:1,value=<void>
FR,context=Main:1,w
VW,context=Main:1#run:1,j=5
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=T
FR,context=Main:1,map
FR,context=Main:1,t
NO,object=Main$P:2
MC,caller=Main:1#run:1,target=Main$P:2#Main$P:2
VW,context=Main$P:2#Main$P:2,y=0
VW,context=Main$P:2#Main$P:2,x=5
FW,context=Main$P:2,x=5
FW,context=Main$P:2,y=0
ME,returner=Main$P:2#Main$P:2,value=<void>
FR,context=Main:1,w
FR,context=Main:1,h
FR,context=Main:1,w
VW,context=Main:1#run:1,i=1
VW,context=Main:1#run:1,j=0
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=4
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=7
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=2
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=8
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=3
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=2
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=4
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=X
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=5
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=7
FR,context=Main:1,map
FR,context=Main:1,w
FR,context=Main:1,h
FR,context=Main:1,w
VW,context=Main:1#run:1,i=2
VW,context=Main:1#run:1,j=0
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=3
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=X
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=2
