TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
MC,caller=Main#main:1,target=Main#run:1
VW,context=Main#run:1,scan=java.util.Scanner (id=363)
VW,context=Main#run:1,y=2
VW,context=Main#run:1,x=5
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[]:2,4=0
FW,context=int[][]:1,1=int[]:2
VW,context=Main#run:1,osenbeiField=int[][]:1
VW,context=Main#run:1,i=0
VW,context=Main#run:1,j=0
VW,context=Main#run:1,osenbeiField=int[][]:1
VW,context=Main#run:1,j=1
VW,context=Main#run:1,osenbeiField=int[][]:1
VW,context=Main#run:1,j=2
VW,context=Main#run:1,osenbeiField=int[][]:1
VW,context=Main#run:1,j=3
VW,context=Main#run:1,osenbeiField=int[][]:1
VW,context=Main#run:1,j=4
VW,context=Main#run:1,osenbeiField=int[][]:1
VW,context=Main#run:1,i=1
VD,method=Main#run:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#run:1,j=0
VW,context=Main#run:1,osenbeiField=int[][]:1
VW,context=Main#run:1,j=1
VW,context=Main#run:1,osenbeiField=int[][]:1
VW,context=Main#run:1,j=2
VW,context=Main#run:1,osenbeiField=int[][]:1
VW,context=Main#run:1,j=3
VW,context=Main#run:1,osenbeiField=int[][]:1
VW,context=Main#run:1,j=4
VW,context=Main#run:1,osenbeiField=int[][]:1
VD,method=Main#run:1 <name=j,type=int (id=7),value=<?>,index=6>
MC,caller=Main#run:1,target=Main#enumeration:1
VW,context=Main#enumeration:1,x=5
VW,context=Main#enumeration:1,osenbeiField=int[][]:1
VW,context=Main#enumeration:1,y=2
NO,object=int[][]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[]:3,4=0
FW,context=int[][]:2,0=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[]:4,2=0
FW,context=int[]:4,3=0
FW,context=int[]:4,4=0
FW,context=int[][]:2,1=int[]:4
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VW,context=Main#enumeration:1,i=0
VW,context=Main#enumeration:1,j=0
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VW,context=Main#enumeration:1,j=1
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VW,context=Main#enumeration:1,j=2
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VW,context=Main#enumeration:1,j=3
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VW,context=Main#enumeration:1,j=4
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VW,context=Main#enumeration:1,i=1
VD,method=Main#enumeration:1 <name=j,type=int (id=7),value=<?>,index=8>
VW,context=Main#enumeration:1,j=0
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VW,context=Main#enumeration:1,j=1
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VW,context=Main#enumeration:1,j=2
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VW,context=Main#enumeration:1,j=3
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VW,context=Main#enumeration:1,j=4
VW,context=Main#enumeration:1,osenbeiFieldTmp=int[][]:2
VD,method=Main#enumeration:1 <name=j,type=int (id=7),value=<?>,index=8>
VW,context=Main#enumeration:1,max=0
VD,method=Main#enumeration:1 <name=i,type=int (id=7),value=<?>,index=7>
VW,context=Main#enumeration:1,tmp=0
VW,context=Main#enumeration:1,i=0
VW,context=Main#enumeration:1,sum=0
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=null
FW,context=java.lang.String[]:2,1=null
FW,context=java.lang.String[]:2,2=null
FW,context=java.lang.String[]:2,3=null
FW,context=java.lang.String[]:2,4=null
FW,context=java.lang.String[]:2,5=null
FW,context=java.lang.String[]:2,6=null
FW,context=java.lang.String[]:2,7=null
FW,context=java.lang.String[]:2,8=null
FW,context=java.lang.String[]:2,9=null
VW,context=Main#enumeration:1,turn=java.lang.String[]:2
VW,context=Main#enumeration:1,j=0
FW,context=java.lang.String[]:2,0=0
VW,context=Main#enumeration:1,turn=java.lang.String[]:2
VW,context=Main#enumeration:1,j=1
FW,context=java.lang.String[]:2,1=0
VW,context=Main#enumeration:1,turn=java.lang.String[]:2
VW,context=Main#enumeration:1,j=2
FW,context=java.lang.String[]:2,2=0
VW,context=Main#enumeration:1,turn=java.lang.String[]:2
VW,context=Main#enumeration:1,j=3
FW,context=java.lang.String[]:2,3=0
VW,context=Main#enumeration:1,turn=java.lang.String[]:2
VW,context=Main#enumeration:1,j=4
FW,context=java.lang.String[]:2,4=0
VW,context=Main#enumeration:1,turn=java.lang.String[]:2
VW,context=Main#enumeration:1,j=5
FW,context=java.lang.String[]:2,5=0
VW,context=Main#enumeration:1,turn=java.lang.String[]:2
VW,context=Main#enumeration:1,j=6
FW,context=java.lang.String[]:2,6=0
VW,context=Main#enumeration:1,turn=java.lang.String[]:2
VW,context=Main#enumeration:1,j=7
FW,context=java.lang.String[]:2,7=0
VW,context=Main#enumeration:1,turn=java.lang.String[]:2
VW,context=Main#enumeration:1,j=8
FW,context=java.lang.String[]:2,8=0
VW,context=Main#enumeration:1,turn=java.lang.String[]:2
