TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,EPS=1.0E-6
VW,context=Main:1#run:1,sc=java.util.Scanner (id=364)
VW,context=Main:1#run:1,n=8
NO,object=Main$P[]:1
FW,context=Main$P[]:1,0=null
FW,context=Main$P[]:1,1=null
FW,context=Main$P[]:1,2=null
FW,context=Main$P[]:1,3=null
FW,context=Main$P[]:1,4=null
FW,context=Main$P[]:1,5=null
FW,context=Main$P[]:1,6=null
FW,context=Main$P[]:1,7=null
VW,context=Main:1#run:1,p=Main$P[]:1
NO,object=Main$P:1
MC,caller=Main:1#run:1,target=Main$P:1#Main$P:1
VW,context=Main$P:1#Main$P:1,x=60
VW,context=Main$P:1#Main$P:1,y=70
FW,context=Main$P:1,x=60
FW,context=Main$P:1,y=70
ME,returner=Main$P:1#Main$P:1,value=<void>
NO,object=Main$P:2
MC,caller=Main:1#run:1,target=Main$P:2#Main$P:2
VW,context=Main$P:2#Main$P:2,x=20
VW,context=Main$P:2#Main$P:2,y=40
FW,context=Main$P:2,x=20
FW,context=Main$P:2,y=40
ME,returner=Main$P:2#Main$P:2,value=<void>
NO,object=Main$P:3
MC,caller=Main:1#run:1,target=Main$P:3#Main$P:3
VW,context=Main$P:3#Main$P:3,x=50
VW,context=Main$P:3#Main$P:3,y=50
FW,context=Main$P:3,x=50
FW,context=Main$P:3,y=50
ME,returner=Main$P:3#Main$P:3,value=<void>
NO,object=Main$P:4
MC,caller=Main:1#run:1,target=Main$P:4#Main$P:4
VW,context=Main$P:4#Main$P:4,x=70
VW,context=Main$P:4#Main$P:4,y=10
FW,context=Main$P:4,x=70
FW,context=Main$P:4,y=10
ME,returner=Main$P:4#Main$P:4,value=<void>
NO,object=Main$P:5
MC,caller=Main:1#run:1,target=Main$P:5#Main$P:5
VW,context=Main$P:5#Main$P:5,x=10
VW,context=Main$P:5#Main$P:5,y=70
FW,context=Main$P:5,x=10
FW,context=Main$P:5,y=70
ME,returner=Main$P:5#Main$P:5,value=<void>
NO,object=Main$P:6
MC,caller=Main:1#run:1,target=Main$P:6#Main$P:6
VW,context=Main$P:6#Main$P:6,x=80
VW,context=Main$P:6#Main$P:6,y=90
FW,context=Main$P:6,x=80
FW,context=Main$P:6,y=90
ME,returner=Main$P:6#Main$P:6,value=<void>
NO,object=Main$P:7
MC,caller=Main:1#run:1,target=Main$P:7#Main$P:7
VW,context=Main$P:7#Main$P:7,x=70
VW,context=Main$P:7#Main$P:7,y=50
FW,context=Main$P:7,x=70
FW,context=Main$P:7,y=50
ME,returner=Main$P:7#Main$P:7,value=<void>
NO,object=Main$P:8
MC,caller=Main:1#run:1,target=Main$P:8#Main$P:8
VW,context=Main$P:8#Main$P:8,x=100
VW,context=Main$P:8#Main$P:8,y=50
FW,context=Main$P:8,x=100
FW,context=Main$P:8,y=50
ME,returner=Main$P:8#Main$P:8,value=<void>
VW,context=Main:1#run:1,p=Main$P[]:1
NO,object=boolean[]:1
FW,context=boolean[]:1,0=false
FW,context=boolean[]:1,1=false
FW,context=boolean[]:1,2=false
FW,context=boolean[]:1,3=false
FW,context=boolean[]:1,4=false
FW,context=boolean[]:1,5=false
FW,context=boolean[]:1,6=false
FW,context=boolean[]:1,7=false
VW,context=Main:1#run:1,u=boolean[]:1
NO,object=Main$P:9
MC,caller=Main:1#run:1,target=Main$P:9#Main$P:9
VW,context=Main$P:9#Main$P:9,x=0
VW,context=Main$P:9#Main$P:9,y=0
FW,context=Main$P:9,x=0
FW,context=Main$P:9,y=0
ME,returner=Main$P:9#Main$P:9,value=<void>
VW,context=Main:1#run:1,t=Main$P:9
NO,object=Main$P:10
MC,caller=Main:1#run:1,target=Main$P:10#Main$P:10
VW,context=Main$P:10#Main$P:10,x=0
VW,context=Main$P:10#Main$P:10,y=1
FW,context=Main$P:10,x=0
FW,context=Main$P:10,y=1
ME,returner=Main$P:10#Main$P:10,value=<void>
VW,context=Main:1#run:1,h=Main$P:10
NO,object=Main$P:11
MC,caller=Main:1#run:1,target=Main$P:11#Main$P:11
VW,context=Main$P:11#Main$P:11,x=0
VW,context=Main$P:11#Main$P:11,y=0
FW,context=Main$P:11,x=0
FW,context=Main$P:11,y=0
ME,returner=Main$P:11#Main$P:11,value=<void>
VW,context=Main:1#run:1,pre=Main$P:11
VW,context=Main:1#run:1,res=0.0
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,id=-1
VW,context=Main:1#run:1,min=360.0
VW,context=Main:1#run:1,d=5.36870912E8
VW,context=Main:1#run:1,j=0
FR,context=Main$P:1,x
FR,context=Main$P:11,x
FR,context=Main$P:1,y
FR,context=Main$P:11,y
VW,context=Main:1#run:1,dist=92.19544457292888
FR,context=Main$P:1,x
FR,context=Main$P:11,x
VW,context=Main:1#run:1,x1=60.0
FR,context=Main$P:1,y
FR,context=Main$P:11,y
VW,context=Main:1#run:1,y1=70.0
FR,context=Main$P:10,x
FR,context=Main$P:9,x
VW,context=Main:1#run:1,x2=0.0
FR,context=Main$P:10,y
FR,context=Main$P:9,y
VW,context=Main:1#run:1,y2=1.0
VW,context=Main:1#run:1,thita=0.7086262721276703
VW,context=Main:1#run:1,id=0
VW,context=Main:1#run:1,min=0.7086262721276703
VW,context=Main:1#run:1,d=92.19544457292888
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=dist,type=double (id=5),value=<?>,index=15>
VD,method=Main:1#run:1 <name=x1,type=double (id=5),value=<?>,index=16>
