TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=47)
VW,context=Main#main:1,n=5
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
VW,context=Main#main:1,a=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[]:2,4=0
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,i=0
FW,context=int[]:1,0=1
VW,context=Main#main:1,a=int[]:1
VW,context=Main#main:1,i=1
FW,context=int[]:1,1=2
VW,context=Main#main:1,a=int[]:1
VW,context=Main#main:1,i=2
FW,context=int[]:1,2=3
VW,context=Main#main:1,a=int[]:1
VW,context=Main#main:1,i=3
FW,context=int[]:1,3=6
VW,context=Main#main:1,a=int[]:1
VW,context=Main#main:1,i=4
FW,context=int[]:1,4=4
VW,context=Main#main:1,a=int[]:1
VW,context=Main#main:1,i=5
FW,context=int[]:1,5=5
VW,context=Main#main:1,a=int[]:1
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
VW,context=Main#main:1,i=0
VW,context=Main#main:1,id=0
VW,context=Main#main:1,j=0
VW,context=Main#main:1,id=1
FW,context=int[]:2,0=2
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=2
VW,context=Main#main:1,j=1
FW,context=int[]:2,1=3
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=3
VW,context=Main#main:1,j=2
FW,context=int[]:2,2=6
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=4
VW,context=Main#main:1,j=3
FW,context=int[]:2,3=4
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=5
VW,context=Main#main:1,j=4
FW,context=int[]:2,4=5
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=6
VW,context=Main#main:1,f=true
VW,context=Main#main:1,d=1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,f=false
VW,context=Main#main:1,j=3
VW,context=Main#main:1,f=false
VW,context=Main#main:1,j=4
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=id,type=int (id=7),value=4,index=8>
VW,context=Main#main:1,id=0
VD,method=Main#main:1 <name=j,type=int (id=7),value=3,index=9>
VW,context=Main#main:1,j=0
FW,context=int[]:2,0=1
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,id=2
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=3
VW,context=Main#main:1,j=2
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=4
VW,context=Main#main:1,j=3
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=5
VW,context=Main#main:1,j=4
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=6
VD,method=Main#main:1 <name=f,type=boolean (id=2),value=true,index=10>
VW,context=Main#main:1,f=true
VW,context=Main#main:1,d=2
VD,method=Main#main:1 <name=j,type=int (id=7),value=3,index=11>
VW,context=Main#main:1,j=1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,f=false
VW,context=Main#main:1,j=3
VW,context=Main#main:1,f=false
VW,context=Main#main:1,j=4
VW,context=Main#main:1,f=false
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=id,type=int (id=7),value=4,index=8>
VW,context=Main#main:1,id=0
VD,method=Main#main:1 <name=j,type=int (id=7),value=3,index=9>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=1
VW,context=Main#main:1,j=1
FW,context=int[]:2,1=2
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=2
VW,context=Main#main:1,j=2
VW,context=Main#main:1,id=3
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=4
VW,context=Main#main:1,j=3
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=5
VW,context=Main#main:1,j=4
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=6
VD,method=Main#main:1 <name=f,type=boolean (id=2),value=true,index=10>
VW,context=Main#main:1,f=true
VW,context=Main#main:1,d=1
VD,method=Main#main:1 <name=j,type=int (id=7),value=3,index=11>
VW,context=Main#main:1,j=1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,f=false
VW,context=Main#main:1,j=3
VW,context=Main#main:1,f=false
VW,context=Main#main:1,j=4
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=id,type=int (id=7),value=4,index=8>
VW,context=Main#main:1,id=0
VD,method=Main#main:1 <name=j,type=int (id=7),value=3,index=9>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=2
VW,context=Main#main:1,j=2
FW,context=int[]:2,2=3
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=3
VW,context=Main#main:1,j=3
VW,context=Main#main:1,id=4
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=5
VW,context=Main#main:1,j=4
VW,context=Main#main:1,b=int[]:2
VW,context=Main#main:1,id=6
VD,method=Main#main:1 <name=f,type=boolean (id=2),value=true,index=10>
VW,context=Main#main:1,f=true
VW,context=Main#main:1,d=1
VD,method=Main#main:1 <name=j,type=int (id=7),value=3,index=11>
VW,context=Main#main:1,j=1
