TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,INF=16777216
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#doit:1
VW,context=Main:1#doit:1,sc=java.util.Scanner (id=364)
FW,context=Main:1,n=4
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,n
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[][]:1,1=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[][]:1,2=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[]:4,2=0
FW,context=int[]:4,3=0
FW,context=int[][]:1,3=int[]:4
FW,context=Main:1,g=int[][]:1
FR,context=Main:1,n
VW,context=Main:1#doit:1,i=0
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=0
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=1
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=2
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=3
FR,context=Main:1,g
FR,context=Main:1,n
FR,context=Main:1,n
VW,context=Main:1#doit:1,i=1
VD,method=Main:1#doit:1 <name=j,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=0
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=1
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=2
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=3
FR,context=Main:1,g
FR,context=Main:1,n
FR,context=Main:1,n
VW,context=Main:1#doit:1,i=2
VD,method=Main:1#doit:1 <name=j,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=0
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=1
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=2
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=3
FR,context=Main:1,g
FR,context=Main:1,n
FR,context=Main:1,n
VW,context=Main:1#doit:1,i=3
VD,method=Main:1#doit:1 <name=j,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=0
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=1
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=2
FR,context=Main:1,g
FR,context=Main:1,n
VW,context=Main:1#doit:1,j=3
FR,context=Main:1,g
FR,context=Main:1,n
FR,context=Main:1,n
VD,method=Main:1#doit:1 <name=j,type=int (id=7),value=<?>,index=2>
FW,context=Main:1,nlist=java.util.ArrayList (id=371)
VD,method=Main:1#doit:1 <name=i,type=int (id=7),value=<?>,index=1>
FR,context=Main:1,g
VW,context=Main:1#doit:1,i=0
FR,context=Main:1,nlist
NO,object=Main$Node:1
MC,caller=Main:1#doit:1,target=Main$Node:1#Main$Node:1
FR,context=Main:1,n
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
FW,context=Main$Node:1,dis=int[]:5
FR,context=Main$Node:1,dis
FW,context=Main$Node:1,edge=java.util.ArrayList (id=376)
ME,returner=Main$Node:1#Main$Node:1,value=<void>
FR,context=Main:1,nlist
FR,context=Main$Node:1,edge
FR,context=Main:1,g
FR,context=Main:1,nlist
FR,context=Main:1,nlist
FR,context=Main$Node:1,edge
VD,method=Main:1#doit:1 <name=i,type=int (id=7),value=<?>,index=3>
MC,caller=Main:1#doit:1,target=Main:1#calcdis:1
VW,context=Main:1#calcdis:1,nowpos=0
VW,context=Main:1#calcdis:1,dis=1
VW,context=Main:1#calcdis:1,ind=0
VW,context=Main:1#calcdis:1,prev=-1
FR,context=Main:1,nlist
FR,context=Main$Node:1,dis
FW,context=int[]:5,0=1
FW,context=int[]:5,1=-1
FW,context=int[]:5,2=-1
FW,context=int[]:5,3=-1
FR,context=Main:1,nlist
FR,context=Main$Node:1,edge
VW,context=Main:1#calcdis:1,i=0
FR,context=Main:1,nlist
FR,context=Main$Node:1,edge
VW,context=Main:1#calcdis:1,nextnode=-1
FR,context=Main:1,nlist
FR,context=Main$Node:1,edge
VW,context=Main:1#calcdis:1,i=1
VD,method=Main:1#calcdis:1 <name=nextnode,type=int (id=7),value=<?>,index=5>
FR,context=Main:1,nlist
FR,context=Main$Node:1,edge
VW,context=Main:1#calcdis:1,nextnode=-2
MC,caller=Main:1#calcdis:1,target=Main:1#calcdis:2
VW,context=Main:1#calcdis:2,nowpos=-2
VW,context=Main:1#calcdis:2,dis=2
VW,context=Main:1#calcdis:2,ind=0
VW,context=Main:1#calcdis:2,prev=0
ME,returner=Main:1#calcdis:2,value=<void>
FR,context=Main:1,nlist
FR,context=Main$Node:1,edge
VD,method=Main:1#calcdis:1 <name=nextnode,type=int (id=7),value=<?>,index=5>
ME,returner=Main:1#calcdis:1,value=<void>
FR,context=Main:1,g
MC,caller=Main:1#doit:1,target=Main:1#calcdis:3
