TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,sc=java.util.Scanner (id=364)
FW,context=Main:1,n=4
FW,context=Main:1,u=4
FR,context=Main:1,n
FR,context=Main:1,u
FR,context=Main:1,n
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=Main:1,c=int[]:1
FR,context=Main:1,n
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=Main:1,r=int[]:2
FR,context=Main:1,n
VW,context=Main:1#run:1,i=0
FR,context=Main:1,c
FW,context=int[]:1,0=1
VW,context=Main:1#run:1,x=0
VW,context=Main:1#run:1,k=0
VW,context=Main:1#run:1,x=0
FR,context=Main:1,r
FR,context=Main:1,n
VW,context=Main:1#run:1,i=1
VD,method=Main:1#run:1 <name=x,type=int (id=7),value=<?>,index=2>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,c
FW,context=int[]:1,1=3
VW,context=Main:1#run:1,x=0
VW,context=Main:1#run:1,k=2
VW,context=Main:1#run:1,x=5
FR,context=Main:1,r
FW,context=int[]:2,1=5
FR,context=Main:1,n
VW,context=Main:1#run:1,i=2
VD,method=Main:1#run:1 <name=x,type=int (id=7),value=<?>,index=2>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,c
FW,context=int[]:1,2=2
VW,context=Main:1#run:1,x=0
VW,context=Main:1#run:1,k=0
VW,context=Main:1#run:1,x=0
FR,context=Main:1,r
FR,context=Main:1,n
VW,context=Main:1#run:1,i=3
VD,method=Main:1#run:1 <name=x,type=int (id=7),value=<?>,index=2>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,c
FW,context=int[]:1,3=2
VW,context=Main:1#run:1,x=0
VW,context=Main:1#run:1,k=0
VW,context=Main:1#run:1,x=0
FR,context=Main:1,r
FR,context=Main:1,n
VD,method=Main:1#run:1 <name=x,type=int (id=7),value=<?>,index=2>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,n
FW,context=Main:1,ans=4
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=1>
FR,context=Main:1,n
NO,object=boolean[]:1
FW,context=boolean[]:1,0=false
FW,context=boolean[]:1,1=false
FW,context=boolean[]:1,2=false
FW,context=boolean[]:1,3=false
FW,context=boolean[]:1,4=false
FW,context=boolean[]:1,5=false
FW,context=boolean[]:1,6=false
FW,context=boolean[]:1,7=false
FW,context=boolean[]:1,8=false
FW,context=boolean[]:1,9=false
FW,context=boolean[]:1,10=false
FW,context=boolean[]:1,11=false
FW,context=boolean[]:1,12=false
FW,context=boolean[]:1,13=false
FW,context=boolean[]:1,14=false
FW,context=boolean[]:1,15=false
FW,context=Main:1,v=boolean[]:1
FR,context=Main:1,n
FR,context=Main:1,r
FR,context=Main:1,v
FR,context=Main:1,c
MC,caller=Main:1#run:1,target=Main:1#dfs:1
VW,context=Main:1#dfs:1,s=1
VW,context=Main:1#dfs:1,depth=1
VW,context=Main:1#dfs:1,sum=1
FR,context=Main:1,u
FR,context=Main:1,ans
FR,context=Main:1,n
VW,context=Main:1#dfs:1,i=0
FR,context=Main:1,n
VW,context=Main:1#dfs:1,i=1
FR,context=Main:1,r
FR,context=Main:1,r
FR,context=Main:1,n
VW,context=Main:1#dfs:1,i=2
FR,context=Main:1,r
FR,context=Main:1,r
VW,context=Main:1#dfs:1,x=5
FR,context=Main:1,v
FR,context=Main:1,v
FW,context=boolean[]:1,1=true
FW,context=boolean[]:1,5=true
FR,context=Main:1,c
MC,caller=Main:1#dfs:1,target=Main:1#dfs:2
VW,context=Main:1#dfs:2,s=5
VW,context=Main:1#dfs:2,depth=2
VW,context=Main:1#dfs:2,sum=3
FR,context=Main:1,u
FR,context=Main:1,ans
FR,context=Main:1,n
VW,context=Main:1#dfs:2,i=0
FR,context=Main:1,n
VW,context=Main:1#dfs:2,i=1
FR,context=Main:1,r
FR,context=Main:1,r
VW,context=Main:1#dfs:2,x=7
FR,context=Main:1,v
FR,context=Main:1,v
FW,context=boolean[]:1,7=true
FR,context=Main:1,c
MC,caller=Main:1#dfs:2,target=Main:1#dfs:3
VW,context=Main:1#dfs:3,s=7
VW,context=Main:1#dfs:3,depth=3
VW,context=Main:1#dfs:3,sum=6
FR,context=Main:1,u
FW,context=Main:1,ans=3
FR,context=Main:1,ans
ME,returner=Main:1#dfs:3,value=<void>
FR,context=Main:1,n
VW,context=Main:1#dfs:2,i=2
VD,method=Main:1#dfs:2 <name=x,type=int (id=7),value=<?>,index=4>
FR,context=Main:1,n
VW,context=Main:1#dfs:2,i=3
FR,context=Main:1,r
FR,context=Main:1,r
VW,context=Main:1#dfs:2,x=13
FR,context=Main:1,v
FR,context=Main:1,v
FW,context=boolean[]:1,13=true
FR,context=Main:1,c
MC,caller=Main:1#dfs:2,target=Main:1#dfs:4
VW,context=Main:1#dfs:4,s=13
VW,context=Main:1#dfs:4,depth=3
VW,context=Main:1#dfs:4,sum=5
FR,context=Main:1,u
FW,context=Main:1,ans=3
FR,context=Main:1,ans
ME,returner=Main:1#dfs:4,value=<void>
FR,context=Main:1,n
VD,method=Main:1#dfs:2 <name=x,type=int (id=7),value=<?>,index=4>
ME,returner=Main:1#dfs:2,value=<void>
