TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#solve:1
VW,context=Main:1#solve:1,sc=java.util.Scanner (id=48)
VW,context=Main:1#solve:1,n=4
FW,context=Main:1,tetoris=int[][5001] (id=49)
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=Main:1,height=int[]:1
VW,context=Main:1#solve:1,num=1
VW,context=Main:1#solve:1,i=0
VW,context=Main:1#solve:1,d=1
VW,context=Main:1#solve:1,p=4
VW,context=Main:1#solve:1,q=0
MC,caller=Main:1#solve:1,target=Main:1#down:1
VW,context=Main:1#down:1,length=4
VW,context=Main:1#down:1,pos=0
FR,context=Main:1,height
VW,context=Main:1#down:1,max=1
FR,context=Main:1,height
FR,context=Main:1,height
FR,context=Main:1,height
FR,context=Main:1,height
VW,context=Main:1#down:1,max=1
VW,context=Main:1#down:1,i=0
FR,context=Main:1,tetoris
FR,context=Main:1,height
FW,context=int[]:1,0=1
VW,context=Main:1#down:1,i=1
FR,context=Main:1,tetoris
FR,context=Main:1,height
FW,context=int[]:1,1=1
VW,context=Main:1#down:1,i=2
FR,context=Main:1,tetoris
FR,context=Main:1,height
FW,context=int[]:1,2=1
VW,context=Main:1#down:1,i=3
FR,context=Main:1,tetoris
FR,context=Main:1,height
FW,context=int[]:1,3=1
VD,method=Main:1#down:1 <name=i,type=int (id=7),value=<?>,index=4>
VW,context=Main:1#down:1,maxH=0
FR,context=Main:1,height
FR,context=Main:1,height
FR,context=Main:1,height
FR,context=Main:1,height
FR,context=Main:1,height
VW,context=Main:1#down:1,maxH=1
VW,context=Main:1#down:1,i=0
VW,context=Main:1#down:1,boo=true
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
VW,context=Main:1#down:1,boo=false
VW,context=Main:1#down:1,i=1
VD,method=Main:1#down:1 <name=boo,type=boolean (id=2),value=<?>,index=8>
VW,context=Main:1#down:1,boo=true
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
VW,context=Main:1#down:1,boo=false
VD,method=Main:1#down:1 <name=boo,type=boolean (id=2),value=<?>,index=8>
ME,returner=Main:1#down:1,value=<void>
VW,context=Main:1#solve:1,i=1
VD,method=Main:1#solve:1 <name=d,type=int (id=7),value=<?>,index=4>
VD,method=Main:1#solve:1 <name=p,type=int (id=7),value=<?>,index=5>
VD,method=Main:1#solve:1 <name=q,type=int (id=7),value=<?>,index=6>
VW,context=Main:1#solve:1,d=1
VW,context=Main:1#solve:1,p=3
VW,context=Main:1#solve:1,q=0
MC,caller=Main:1#solve:1,target=Main:1#down:2
VW,context=Main:1#down:2,length=3
VW,context=Main:1#down:2,pos=0
FR,context=Main:1,height
VW,context=Main:1#down:2,max=2
FR,context=Main:1,height
FR,context=Main:1,height
FR,context=Main:1,height
VW,context=Main:1#down:2,max=2
VW,context=Main:1#down:2,i=0
FR,context=Main:1,tetoris
FR,context=Main:1,height
FW,context=int[]:1,0=2
VW,context=Main:1#down:2,i=1
FR,context=Main:1,tetoris
FR,context=Main:1,height
FW,context=int[]:1,1=2
VW,context=Main:1#down:2,i=2
FR,context=Main:1,tetoris
FR,context=Main:1,height
FW,context=int[]:1,2=2
VD,method=Main:1#down:2 <name=i,type=int (id=7),value=<?>,index=4>
VW,context=Main:1#down:2,maxH=0
FR,context=Main:1,height
FR,context=Main:1,height
FR,context=Main:1,height
FR,context=Main:1,height
FR,context=Main:1,height
VW,context=Main:1#down:2,maxH=2
VW,context=Main:1#down:2,i=0
VW,context=Main:1#down:2,boo=true
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
VW,context=Main:1#down:2,boo=false
VW,context=Main:1#down:2,i=1
VD,method=Main:1#down:2 <name=boo,type=boolean (id=2),value=<?>,index=8>
VW,context=Main:1#down:2,boo=true
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
VW,context=Main:1#down:2,boo=false
VW,context=Main:1#down:2,i=2
VD,method=Main:1#down:2 <name=boo,type=boolean (id=2),value=<?>,index=8>
VW,context=Main:1#down:2,boo=true
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
FR,context=Main:1,tetoris
VW,context=Main:1#down:2,boo=false
VD,method=Main:1#down:2 <name=boo,type=boolean (id=2),value=<?>,index=8>
ME,returner=Main:1#down:2,value=<void>
VW,context=Main:1#solve:1,i=2
VD,method=Main:1#solve:1 <name=d,type=int (id=7),value=<?>,index=4>
VD,method=Main:1#solve:1 <name=p,type=int (id=7),value=<?>,index=5>
VD,method=Main:1#solve:1 <name=q,type=int (id=7),value=<?>,index=6>
VW,context=Main:1#solve:1,d=2
VW,context=Main:1#solve:1,p=2
VW,context=Main:1#solve:1,q=3
MC,caller=Main:1#solve:1,target=Main:1#down:3
VW,context=Main:1#down:3,length=1
VW,context=Main:1#down:3,pos=3
FR,context=Main:1,height
VW,context=Main:1#down:3,max=2
FR,context=Main:1,height
VW,context=Main:1#down:3,max=2
VW,context=Main:1#down:3,i=0
FR,context=Main:1,tetoris
FR,context=Main:1,height
FW,context=int[]:1,3=2
