TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#solve:1
VW,context=Main:1#solve:1,sc=java.util.Scanner (id=364)
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
VW,context=Main:1#solve:1,set=int[]:1
FW,context=int[]:1,0=1
VW,context=Main:1#solve:1,set=int[]:1
FW,context=int[]:1,1=1
VW,context=Main:1#solve:1,set=int[]:1
FW,context=int[]:1,2=1
VW,context=Main:1#solve:1,set=int[]:1
FW,context=int[]:1,0=2
VW,context=Main:1#solve:1,set=int[]:1
FW,context=int[]:1,1=2
VW,context=Main:1#solve:1,set=int[]:1
FW,context=int[]:1,2=2
VW,context=Main:1#solve:1,set=int[]:1
VW,context=Main:1#solve:1,max=0
VW,context=Main:1#solve:1,i=0
VW,context=Main:1#solve:1,j=0
VW,context=Main:1#solve:1,k=0
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VW,context=Main:1#solve:1,k=1
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#solve:1 <name=min,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VW,context=Main:1#solve:1,k=2
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#solve:1 <name=min,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#solve:1 <name=min,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#solve:1,j=1
VD,method=Main:1#solve:1 <name=k,type=int (id=7),value=<?>,index=5>
VW,context=Main:1#solve:1,k=0
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VW,context=Main:1#solve:1,k=1
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#solve:1 <name=min,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VW,context=Main:1#solve:1,k=2
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#solve:1 <name=min,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#solve:1 <name=min,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#solve:1,j=2
VD,method=Main:1#solve:1 <name=k,type=int (id=7),value=<?>,index=5>
VW,context=Main:1#solve:1,k=0
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VW,context=Main:1#solve:1,k=1
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#solve:1 <name=min,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VW,context=Main:1#solve:1,k=2
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#solve:1 <name=min,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#solve:1 <name=min,type=int (id=7),value=<?>,index=7>
VD,method=Main:1#solve:1 <name=k,type=int (id=7),value=<?>,index=5>
VW,context=Main:1#solve:1,i=1
VD,method=Main:1#solve:1 <name=j,type=int (id=7),value=<?>,index=4>
VW,context=Main:1#solve:1,j=0
VW,context=Main:1#solve:1,k=0
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VW,context=Main:1#solve:1,k=1
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#solve:1 <name=min,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#solve:1,num=0
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,min=2
VW,context=Main:1#solve:1,max=2
VW,context=Main:1#solve:1,k=2
VD,method=Main:1#solve:1 <name=num,type=int (id=7),value=<?>,index=6>
