TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=1
FW,context=int[]:1,3=0
FW,context=int[]:1,4=-1
FW,context=Main:1,vx=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=1
FW,context=int[]:2,2=0
FW,context=int[]:2,3=-1
FW,context=int[]:2,4=0
FW,context=Main:1,vy=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=1
FW,context=int[]:3,3=1
FW,context=Main:1,dx=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=1
FW,context=int[]:4,2=0
FW,context=int[]:4,3=1
FW,context=Main:1,dy=int[]:4
FW,context=Main:1,max=0
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#doit:1
VW,context=Main:1#doit:1,sc=java.util.Scanner (id=368)
FW,context=Main:1,n=1
FR,context=Main:1,n
FR,context=Main:1,n
NO,object=int[][][]:1
NO,object=int[][]:1
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
FW,context=int[][]:1,0=int[]:5
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[]:6,2=0
FW,context=int[]:6,3=0
FW,context=int[][]:1,1=int[]:6
NO,object=int[]:7
FW,context=int[]:7,0=0
FW,context=int[]:7,1=0
FW,context=int[]:7,2=0
FW,context=int[]:7,3=0
FW,context=int[][]:1,2=int[]:7
NO,object=int[]:8
FW,context=int[]:8,0=0
FW,context=int[]:8,1=0
FW,context=int[]:8,2=0
FW,context=int[]:8,3=0
FW,context=int[][]:1,3=int[]:8
FW,context=int[][][]:1,0=int[][]:1
FW,context=Main:1,data=int[][][]:1
FR,context=Main:1,n
VW,context=Main:1#doit:1,i=0
VW,context=Main:1#doit:1,j=0
VW,context=Main:1#doit:1,k=0
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=1
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=2
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=3
FR,context=Main:1,data
VW,context=Main:1#doit:1,j=1
VD,method=Main:1#doit:1 <name=k,type=int (id=7),value=<?>,index=3>
VW,context=Main:1#doit:1,k=0
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=1
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=2
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=3
FR,context=Main:1,data
VW,context=Main:1#doit:1,j=2
VD,method=Main:1#doit:1 <name=k,type=int (id=7),value=<?>,index=3>
VW,context=Main:1#doit:1,k=0
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=1
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=2
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=3
FR,context=Main:1,data
VW,context=Main:1#doit:1,j=3
VD,method=Main:1#doit:1 <name=k,type=int (id=7),value=<?>,index=3>
VW,context=Main:1#doit:1,k=0
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=1
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=2
FR,context=Main:1,data
VW,context=Main:1#doit:1,k=3
FR,context=Main:1,data
VD,method=Main:1#doit:1 <name=k,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,n
VD,method=Main:1#doit:1 <name=j,type=int (id=7),value=<?>,index=2>
FW,context=Main:1,ans=false
VD,method=Main:1#doit:1 <name=i,type=int (id=7),value=<?>,index=1>
VW,context=Main:1#doit:1,first=false
FW,context=Main:1,close=java.util.HashSet (id=377)
FR,context=Main:1,dx
VW,context=Main:1#doit:1,i=0
FR,context=Main:1,data
FR,context=Main:1,dy
FR,context=Main:1,dy
VW,context=Main:1#doit:1,first=true
VD,method=Main:1#doit:1 <name=i,type=int (id=7),value=<?>,index=5>
FW,context=Main:1,n=7
VD,method=Main:1#doit:1 <name=first,type=boolean (id=2),value=false,index=4>
FR,context=Main:1,n
FR,context=Main:1,n
NO,object=int[][][]:2
NO,object=int[][]:2
NO,object=int[]:9
FW,context=int[]:9,0=0
FW,context=int[]:9,1=0
FW,context=int[]:9,2=0
FW,context=int[]:9,3=0
FW,context=int[][]:2,0=int[]:9
NO,object=int[]:10
FW,context=int[]:10,0=0
FW,context=int[]:10,1=0
FW,context=int[]:10,2=0
FW,context=int[]:10,3=0
FW,context=int[][]:2,1=int[]:10
NO,object=int[]:11
FW,context=int[]:11,0=0
FW,context=int[]:11,1=0
FW,context=int[]:11,2=0
FW,context=int[]:11,3=0
FW,context=int[][]:2,2=int[]:11
NO,object=int[]:12
FW,context=int[]:12,0=0
FW,context=int[]:12,1=0
FW,context=int[]:12,2=0
FW,context=int[]:12,3=0
FW,context=int[][]:2,3=int[]:12
FW,context=int[][][]:2,0=int[][]:2
NO,object=int[][]:3
NO,object=int[]:13
FW,context=int[]:13,0=0
FW,context=int[]:13,1=0
FW,context=int[]:13,2=0
FW,context=int[]:13,3=0
FW,context=int[][]:3,0=int[]:13
NO,object=int[]:14
FW,context=int[]:14,0=0
FW,context=int[]:14,1=0
FW,context=int[]:14,2=0
FW,context=int[]:14,3=0
FW,context=int[][]:3,1=int[]:14
NO,object=int[]:15
FW,context=int[]:15,0=0
FW,context=int[]:15,1=0
FW,context=int[]:15,2=0
FW,context=int[]:15,3=0
FW,context=int[][]:3,2=int[]:15
NO,object=int[]:16
FW,context=int[]:16,0=0
