TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,scan=java.util.Scanner (id=47)
VW,context=Main#main:1,k=int[10000] (id=48)
VW,context=Main#main:1,n=2
VW,context=Main#main:1,ok=false
VW,context=Main#main:1,cnt=0
VW,context=Main#main:1,i=0
VW,context=Main#main:1,k=int[10000] (id=48)
VW,context=Main#main:1,cnt=1
VW,context=Main#main:1,ok=true
VW,context=Main#main:1,i=1
VW,context=Main#main:1,k=int[10000] (id=48)
VW,context=Main#main:1,cnt=2
VW,context=Main#main:1,ok=true
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=6>
VD,method=Main#main:1 <name=n,type=int (id=7),value=0,index=3>
VD,method=Main#main:1 <name=ok,type=boolean (id=2),value=false,index=4>
VD,method=Main#main:1 <name=cnt,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,n=3
VW,context=Main#main:1,ok=false
VW,context=Main#main:1,cnt=0
VW,context=Main#main:1,i=0
VW,context=Main#main:1,k=int[10000] (id=48)
VW,context=Main#main:1,cnt=0
VW,context=Main#main:1,ok=false
VW,context=Main#main:1,i=1
VW,context=Main#main:1,k=int[10000] (id=48)
VW,context=Main#main:1,cnt=1
VW,context=Main#main:1,ok=false
VW,context=Main#main:1,i=2
VW,context=Main#main:1,k=int[10000] (id=48)
VW,context=Main#main:1,cnt=2
VW,context=Main#main:1,ok=false
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,n=1
VD,method=Main#main:1 <name=ok,type=boolean (id=2),value=false,index=4>
VD,method=Main#main:1 <name=cnt,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,ok=false
VW,context=Main#main:1,cnt=0
VW,context=Main#main:1,i=0
VW,context=Main#main:1,k=int[10000] (id=48)
VW,context=Main#main:1,cnt=1
VW,context=Main#main:1,ok=true
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=6>
VD,method=Main#main:1 <name=n,type=int (id=7),value=0,index=3>
VD,method=Main#main:1 <name=ok,type=boolean (id=2),value=false,index=4>
VD,method=Main#main:1 <name=cnt,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,n=0
VW,context=Main#main:1,ok=false
ME,returner=Main#main:1,value=<void>
TE,
