TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=363)
FW,context=Main,n=3
FW,context=Main,m=4
FW,context=Main,p=3
FW,context=Main,s=1
FW,context=Main,g=4
FR,context=Main,n
FR,context=Main,m
FR,context=Main,p
FR,context=Main,s
FR,context=Main,g
FR,context=Main,n
NO,object=double[]:1
FW,context=double[]:1,0=0.0
FW,context=double[]:1,1=0.0
FW,context=double[]:1,2=0.0
FW,context=Main,ticket=double[]:1
FR,context=Main,n
VW,context=Main#main:1,i=0
FR,context=Main,ticket
FR,context=Main,n
VW,context=Main#main:1,i=1
FR,context=Main,ticket
FR,context=Main,n
VW,context=Main#main:1,i=2
FR,context=Main,ticket
FR,context=Main,n
FR,context=Main,m
NO,object=Main$Node[]:1
FW,context=Main$Node[]:1,0=null
FW,context=Main$Node[]:1,1=null
FW,context=Main$Node[]:1,2=null
FW,context=Main$Node[]:1,3=null
FW,context=Main,city=Main$Node[]:1
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=2>
FR,context=Main,m
VW,context=Main#main:1,i=0
FR,context=Main,city
NO,object=Main$Node:1
MC,caller=Main#main:1,target=Main$Node:1#Main$Node:1
VW,context=Main$Node:1#Main$Node:1,n=0
FW,context=Main$Node:1,neighbor=Main$Node[30] (id=371)
FW,context=Main$Node:1,cost=double[30] (id=372)
FW,context=Main$Node:1,minCost=double[257] (id=373)
FW,context=Main$Node:1,num=0
ME,returner=Main$Node:1#Main$Node:1,value=<void>
FR,context=Main,m
VW,context=Main#main:1,i=1
FR,context=Main,city
NO,object=Main$Node:2
MC,caller=Main#main:1,target=Main$Node:2#Main$Node:2
VW,context=Main$Node:2#Main$Node:2,n=1
FW,context=Main$Node:2,neighbor=Main$Node[30] (id=375)
FW,context=Main$Node:2,cost=double[30] (id=376)
FW,context=Main$Node:2,minCost=double[257] (id=377)
FW,context=Main$Node:2,num=1
ME,returner=Main$Node:2#Main$Node:2,value=<void>
FR,context=Main,m
VW,context=Main#main:1,i=2
FR,context=Main,city
NO,object=Main$Node:3
MC,caller=Main#main:1,target=Main$Node:3#Main$Node:3
VW,context=Main$Node:3#Main$Node:3,n=2
FW,context=Main$Node:3,neighbor=Main$Node[30] (id=379)
FW,context=Main$Node:3,cost=double[30] (id=380)
FW,context=Main$Node:3,minCost=double[257] (id=381)
FW,context=Main$Node:3,num=2
ME,returner=Main$Node:3#Main$Node:3,value=<void>
FR,context=Main,m
VW,context=Main#main:1,i=3
FR,context=Main,city
NO,object=Main$Node:4
MC,caller=Main#main:1,target=Main$Node:4#Main$Node:4
VW,context=Main$Node:4#Main$Node:4,n=3
FW,context=Main$Node:4,neighbor=Main$Node[30] (id=383)
FW,context=Main$Node:4,cost=double[30] (id=384)
FW,context=Main$Node:4,minCost=double[257] (id=385)
FW,context=Main$Node:4,num=3
ME,returner=Main$Node:4#Main$Node:4,value=<void>
FR,context=Main,m
FR,context=Main,p
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=3>
VW,context=Main#main:1,i=0
VW,context=Main#main:1,x=1
VW,context=Main#main:1,y=2
VW,context=Main#main:1,z=10.0
FR,context=Main,city
FR,context=Main,city
MC,caller=Main#main:1,target=Main$Node:1#joint:1
VW,context=Main$Node:1#joint:1,n=Main$Node:2
VW,context=Main$Node:1#joint:1,cost=10.0
FR,context=Main$Node:1,neighbor
FR,context=Main$Node:1,degree
FR,context=Main$Node:1,degree
FW,context=Main$Node:1,degree=1
FR,context=Main$Node:1,cost
FR,context=Main$Node:2,num
FR,context=Main$Node:2,neighbor
FR,context=Main$Node:2,degree
FR,context=Main$Node:2,degree
FW,context=Main$Node:2,degree=1
FR,context=Main$Node:2,cost
FR,context=Main$Node:1,num
ME,returner=Main$Node:1#joint:1,value=<void>
FR,context=Main,p
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=6>
VD,method=Main#main:1 <name=z,type=double (id=5),value=<?>,index=7>
VW,context=Main#main:1,x=2
VW,context=Main#main:1,y=3
VW,context=Main#main:1,z=30.0
FR,context=Main,city
FR,context=Main,city
MC,caller=Main#main:1,target=Main$Node:2#joint:2
VW,context=Main$Node:2#joint:2,n=Main$Node:3
VW,context=Main$Node:2#joint:2,cost=30.0
FR,context=Main$Node:2,neighbor
FR,context=Main$Node:2,degree
FR,context=Main$Node:2,degree
FW,context=Main$Node:2,degree=2
FR,context=Main$Node:2,cost
FR,context=Main$Node:3,num
FR,context=Main$Node:3,neighbor
FR,context=Main$Node:3,degree
FR,context=Main$Node:3,degree
FW,context=Main$Node:3,degree=1
FR,context=Main$Node:3,cost
FR,context=Main$Node:2,num
ME,returner=Main$Node:2#joint:2,value=<void>
FR,context=Main,p
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=6>
VD,method=Main#main:1 <name=z,type=double (id=5),value=<?>,index=7>
VW,context=Main#main:1,x=3
VW,context=Main#main:1,y=4
VW,context=Main#main:1,z=20.0
FR,context=Main,city
FR,context=Main,city
MC,caller=Main#main:1,target=Main$Node:3#joint:3
VW,context=Main$Node:3#joint:3,n=Main$Node:4
VW,context=Main$Node:3#joint:3,cost=20.0
FR,context=Main$Node:3,neighbor
FR,context=Main$Node:3,degree
FR,context=Main$Node:3,degree
FW,context=Main$Node:3,degree=2
FR,context=Main$Node:3,cost
FR,context=Main$Node:4,num
FR,context=Main$Node:4,neighbor
FR,context=Main$Node:4,degree
