TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
NO,object=int[]:1
FW,context=int[]:1,0=1
FW,context=int[]:1,1=5
FW,context=int[]:1,2=10
FW,context=int[]:1,3=50
FW,context=int[]:1,4=100
FW,context=int[]:1,5=500
FW,context=Main:1,coin=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=5
FW,context=int[]:2,2=2
FW,context=int[]:2,3=5
FW,context=int[]:2,4=2
FW,context=int[]:2,5=5
FW,context=Main:1,mul=int[]:2
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
NO,object=Main$MyScanner:1
MC,caller=Main:1#run:1,target=Main$MyScanner:1#MyScanner:1
ME,returner=Main$MyScanner:1#MyScanner:1,value=<void>
VW,context=Main:1#run:1,sc=Main$MyScanner:1
MC,caller=Main:1#run:1,target=Main$MyScanner:1#nextInt:1
MC,caller=Main$MyScanner:1#nextInt:1,target=Main$MyScanner:1#next:1
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#read:1
VW,context=Main$MyScanner:1#read:1,result=49
ME,returner=Main$MyScanner:1#read:1,value=49
VW,context=Main$MyScanner:1#next:1,c=49
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#isSpaceChar:1
VW,context=Main$MyScanner:1#isSpaceChar:1,c=49
VW,context=Main$MyScanner:1#isSpaceChar:1,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:1,value=false
VW,context=Main$MyScanner:1#next:1,res=java.lang.StringBuilder (id=348)
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#read:2
VW,context=Main$MyScanner:1#read:2,result=50
ME,returner=Main$MyScanner:1#read:2,value=50
VW,context=Main$MyScanner:1#next:1,c=50
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#isSpaceChar:2
VW,context=Main$MyScanner:1#isSpaceChar:2,c=50
VW,context=Main$MyScanner:1#isSpaceChar:2,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:2,value=false
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#read:3
VW,context=Main$MyScanner:1#read:3,result=51
ME,returner=Main$MyScanner:1#read:3,value=51
VW,context=Main$MyScanner:1#next:1,c=51
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#isSpaceChar:3
VW,context=Main$MyScanner:1#isSpaceChar:3,c=51
VW,context=Main$MyScanner:1#isSpaceChar:3,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:3,value=false
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#read:4
VW,context=Main$MyScanner:1#read:4,result=32
ME,returner=Main$MyScanner:1#read:4,value=32
VW,context=Main$MyScanner:1#next:1,c=32
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#isSpaceChar:4
VW,context=Main$MyScanner:1#isSpaceChar:4,c=32
VW,context=Main$MyScanner:1#isSpaceChar:4,result=true
ME,returner=Main$MyScanner:1#isSpaceChar:4,value=true
VW,context=Main$MyScanner:1#next:1,result=123
ME,returner=Main$MyScanner:1#next:1,value=123
VW,context=Main$MyScanner:1#nextInt:1,result=123
ME,returner=Main$MyScanner:1#nextInt:1,value=123
VW,context=Main:1#run:1,n=123
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[]:3,4=0
FW,context=int[]:3,5=0
FW,context=Main:1,a=int[]:3
VW,context=Main:1#run:1,has=0
VW,context=Main:1#run:1,i=0
FR,context=Main:1,a
MC,caller=Main:1#run:1,target=Main$MyScanner:1#nextInt:2
MC,caller=Main$MyScanner:1#nextInt:2,target=Main$MyScanner:1#next:2
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#read:5
VW,context=Main$MyScanner:1#read:5,result=51
ME,returner=Main$MyScanner:1#read:5,value=51
VW,context=Main$MyScanner:1#next:2,c=51
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#isSpaceChar:5
VW,context=Main$MyScanner:1#isSpaceChar:5,c=51
VW,context=Main$MyScanner:1#isSpaceChar:5,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:5,value=false
VW,context=Main$MyScanner:1#next:2,res=java.lang.StringBuilder (id=351)
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#read:6
VW,context=Main$MyScanner:1#read:6,result=32
ME,returner=Main$MyScanner:1#read:6,value=32
VW,context=Main$MyScanner:1#next:2,c=32
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#isSpaceChar:6
VW,context=Main$MyScanner:1#isSpaceChar:6,c=32
VW,context=Main$MyScanner:1#isSpaceChar:6,result=true
ME,returner=Main$MyScanner:1#isSpaceChar:6,value=true
VW,context=Main$MyScanner:1#next:2,result=3
ME,returner=Main$MyScanner:1#next:2,value=3
VW,context=Main$MyScanner:1#nextInt:2,result=3
ME,returner=Main$MyScanner:1#nextInt:2,value=3
FW,context=int[]:3,0=3
FR,context=Main:1,a
FR,context=Main:1,coin
VW,context=Main:1#run:1,has=3
VW,context=Main:1#run:1,i=1
FR,context=Main:1,a
MC,caller=Main:1#run:1,target=Main$MyScanner:1#nextInt:3
MC,caller=Main$MyScanner:1#nextInt:3,target=Main$MyScanner:1#next:3
MC,caller=Main$MyScanner:1#next:3,target=Main$MyScanner:1#read:7
VW,context=Main$MyScanner:1#read:7,result=48
ME,returner=Main$MyScanner:1#read:7,value=48
VW,context=Main$MyScanner:1#next:3,c=48
