TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,scanner=java.util.Scanner (id=48)
FW,context=Main:1,w=5
FW,context=Main:1,h=4
FW,context=Main:1,n=6
FR,context=Main:1,w
FR,context=Main:1,h
FR,context=Main:1,n
FR,context=Main:1,n
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=Main:1,size=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,b=1
VW,context=Main:1#run:1,k=6
FR,context=Main:1,size
FW,context=int[]:1,1=6
FR,context=Main:1,n
VW,context=Main:1#run:1,i=1
VD,method=Main:1#run:1 <name=b,type=int (id=7),value=<?>,index=2>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
VW,context=Main:1#run:1,b=2
VW,context=Main:1#run:1,k=4
FR,context=Main:1,size
FW,context=int[]:1,2=4
FR,context=Main:1,n
VW,context=Main:1#run:1,i=2
VD,method=Main:1#run:1 <name=b,type=int (id=7),value=<?>,index=2>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
VW,context=Main:1#run:1,b=3
VW,context=Main:1#run:1,k=3
FR,context=Main:1,size
FW,context=int[]:1,3=3
FR,context=Main:1,n
VW,context=Main:1#run:1,i=3
VD,method=Main:1#run:1 <name=b,type=int (id=7),value=<?>,index=2>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
VW,context=Main:1#run:1,b=4
VW,context=Main:1#run:1,k=4
FR,context=Main:1,size
FW,context=int[]:1,4=4
FR,context=Main:1,n
VW,context=Main:1#run:1,i=4
VD,method=Main:1#run:1 <name=b,type=int (id=7),value=<?>,index=2>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
VW,context=Main:1#run:1,b=5
VW,context=Main:1#run:1,k=1
FR,context=Main:1,size
FW,context=int[]:1,5=1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=5
VD,method=Main:1#run:1 <name=b,type=int (id=7),value=<?>,index=2>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
VW,context=Main:1#run:1,b=6
VW,context=Main:1#run:1,k=2
FR,context=Main:1,size
FW,context=int[]:1,6=2
FR,context=Main:1,n
VD,method=Main:1#run:1 <name=b,type=int (id=7),value=<?>,index=2>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,h
FR,context=Main:1,w
NO,object=int[][]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[]:2,4=0
FW,context=int[][]:1,0=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[]:3,4=0
FW,context=int[][]:1,1=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[]:4,2=0
FW,context=int[]:4,3=0
FW,context=int[]:4,4=0
FW,context=int[][]:1,2=int[]:4
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
FW,context=int[]:5,4=0
FW,context=int[][]:1,3=int[]:5
FW,context=Main:1,map=int[][]:1
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=1>
FR,context=Main:1,n
NO,object=int[][]:2
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[][]:2,0=int[]:6
NO,object=int[]:7
FW,context=int[]:7,0=0
FW,context=int[]:7,1=0
FW,context=int[][]:2,1=int[]:7
NO,object=int[]:8
FW,context=int[]:8,0=0
FW,context=int[]:8,1=0
FW,context=int[][]:2,2=int[]:8
NO,object=int[]:9
FW,context=int[]:9,0=0
FW,context=int[]:9,1=0
FW,context=int[][]:2,3=int[]:9
NO,object=int[]:10
FW,context=int[]:10,0=0
FW,context=int[]:10,1=0
FW,context=int[][]:2,4=int[]:10
NO,object=int[]:11
FW,context=int[]:11,0=0
FW,context=int[]:11,1=0
FW,context=int[][]:2,5=int[]:11
NO,object=int[]:12
FW,context=int[]:12,0=0
FW,context=int[]:12,1=0
FW,context=int[][]:2,6=int[]:12
FW,context=Main:1,pos=int[][]:2
FR,context=Main:1,h
VW,context=Main:1#run:1,i=0
FR,context=Main:1,w
VW,context=Main:1#run:1,j=0
VW,context=Main:1#run:1,s=0
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=s,type=int (id=7),value=<?>,index=6>
VW,context=Main:1#run:1,s=0
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=2
VD,method=Main:1#run:1 <name=s,type=int (id=7),value=<?>,index=6>
VW,context=Main:1#run:1,s=1
FR,context=Main:1,map
FR,context=Main:1,pos
FR,context=Main:1,pos
FR,context=Main:1,w
VW,context=Main:1#run:1,j=3
VD,method=Main:1#run:1 <name=s,type=int (id=7),value=<?>,index=6>
VW,context=Main:1#run:1,s=0
FR,context=Main:1,map
FR,context=Main:1,w
VW,context=Main:1#run:1,j=4
VD,method=Main:1#run:1 <name=s,type=int (id=7),value=<?>,index=6>
