TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,sc=java.util.Scanner (id=364)
NO,object=Main$AOJ1212:1
MC,caller=Main:1#Main:1,target=Main$AOJ1212:1#Main$AOJ1212:1
FW,context=Main$AOJ1212:1,EPS=1.0E-4
FR,context=Main:1,sc
FW,context=Main$AOJ1212:1,N=0
FR,context=Main$AOJ1212:1,N
MC,caller=Main$AOJ1212:1#Main$AOJ1212:1,target=Main$AOJ1212:1#solve:1
FR,context=Main$AOJ1212:1,N
NO,object=java.awt.geom.Line2D[]:1
VW,context=Main$AOJ1212:1#solve:1,mirrors=java.awt.geom.Line2D[]:1
FR,context=Main$AOJ1212:1,N
NO,object=java.awt.geom.Line2D[]:2
FW,context=java.awt.geom.Line2D[]:2,0=null
FW,context=java.awt.geom.Line2D[]:2,1=null
FW,context=java.awt.geom.Line2D[]:2,2=null
FW,context=java.awt.geom.Line2D[]:2,3=null
VW,context=Main$AOJ1212:1#solve:1,walls=java.awt.geom.Line2D[]:2
FW,context=java.awt.geom.Line2D[]:2,0=java.awt.geom.Line2D$Double (id=371)
VW,context=Main$AOJ1212:1#solve:1,walls=java.awt.geom.Line2D[]:2
FW,context=java.awt.geom.Line2D[]:2,1=java.awt.geom.Line2D$Double (id=374)
VW,context=Main$AOJ1212:1#solve:1,walls=java.awt.geom.Line2D[]:2
FW,context=java.awt.geom.Line2D[]:2,2=java.awt.geom.Line2D$Double (id=375)
VW,context=Main$AOJ1212:1#solve:1,walls=java.awt.geom.Line2D[]:2
FW,context=java.awt.geom.Line2D[]:2,3=java.awt.geom.Line2D$Double (id=376)
VW,context=Main$AOJ1212:1#solve:1,walls=java.awt.geom.Line2D[]:2
VW,context=Main$AOJ1212:1#solve:1,start=java.awt.geom.Point2D$Double (id=377)
VW,context=Main$AOJ1212:1#solve:1,ans=java.awt.geom.Point2D$Double (id=377)
VW,context=Main$AOJ1212:1#solve:1,l=java.awt.geom.Line2D$Double (id=380)
NO,object=java.awt.geom.Point2D[]:1
FW,context=java.awt.geom.Point2D[]:1,0=java.awt.geom.Point2D$Double (id=383)
FW,context=java.awt.geom.Point2D[]:1,1=java.awt.geom.Point2D$Double (id=384)
FW,context=java.awt.geom.Point2D[]:1,2=java.awt.geom.Point2D$Double (id=385)
FW,context=java.awt.geom.Point2D[]:1,3=java.awt.geom.Point2D$Double (id=386)
VW,context=Main$AOJ1212:1#solve:1,vv=java.awt.geom.Point2D[]:1
VW,context=Main$AOJ1212:1#solve:1,cnt=0
VW,context=Main$AOJ1212:1#solve:1,v=0
VW,context=Main$AOJ1212:1#solve:1,fin=false
VW,context=Main$AOJ1212:1#solve:1,bs=false
VW,context=Main$AOJ1212:1#solve:1,cnt=1
VW,context=Main$AOJ1212:1#solve:1,dis=100.0
VW,context=Main$AOJ1212:1#solve:1,p=null
VW,context=Main$AOJ1212:1#solve:1,idx=-1
FR,context=Main$AOJ1212:1,N
VW,context=Main$AOJ1212:1#solve:1,i=0
VW,context=Main$AOJ1212:1#solve:1,i=1
MC,caller=Main$AOJ1212:1#solve:1,target=Main$AOJ1212:1#intersectionPoint:1
VW,context=Main$AOJ1212:1#intersectionPoint:1,l1=java.awt.geom.Line2D$Double (id=380)
VW,context=Main$AOJ1212:1#intersectionPoint:1,l2=java.awt.geom.Line2D$Double (id=374)
MC,caller=Main$AOJ1212:1#intersectionPoint:1,target=Main$AOJ1212:1#intersectionPoint:1
VW,context=Main$AOJ1212:1#intersectionPoint:1,b2=java.awt.geom.Point2D$Double (id=390)
VW,context=Main$AOJ1212:1#intersectionPoint:1,a1=java.awt.geom.Point2D$Double (id=387)
VW,context=Main$AOJ1212:1#intersectionPoint:1,a2=java.awt.geom.Point2D$Double (id=388)
VW,context=Main$AOJ1212:1#intersectionPoint:1,b1=java.awt.geom.Point2D$Double (id=389)
MC,caller=Main$AOJ1212:1#intersectionPoint:1,target=Main$AOJ1212:1#diff:1
VW,context=Main$AOJ1212:1#diff:1,p2=java.awt.geom.Point2D$Double (id=387)
VW,context=Main$AOJ1212:1#diff:1,p1=java.awt.geom.Point2D$Double (id=388)
VW,context=Main$AOJ1212:1#diff:1,result=java.awt.geom.Point2D$Double (id=391)
ME,returner=Main$AOJ1212:1#diff:1,value=java.awt.geom.Point2D$Double (id=391)
VW,context=Main$AOJ1212:1#intersectionPoint:1,a=java.awt.geom.Point2D$Double (id=391)
MC,caller=Main$AOJ1212:1#intersectionPoint:1,target=Main$AOJ1212:1#diff:2
VW,context=Main$AOJ1212:1#diff:2,p2=java.awt.geom.Point2D$Double (id=389)
VW,context=Main$AOJ1212:1#diff:2,p1=java.awt.geom.Point2D$Double (id=390)
VW,context=Main$AOJ1212:1#diff:2,result=java.awt.geom.Point2D$Double (id=392)
ME,returner=Main$AOJ1212:1#diff:2,value=java.awt.geom.Point2D$Double (id=392)
VW,context=Main$AOJ1212:1#intersectionPoint:1,b=java.awt.geom.Point2D$Double (id=392)
MC,caller=Main$AOJ1212:1#intersectionPoint:1,target=Main$AOJ1212:1#diff:3
VW,context=Main$AOJ1212:1#diff:3,p2=java.awt.geom.Point2D$Double (id=387)
VW,context=Main$AOJ1212:1#diff:3,p1=java.awt.geom.Point2D$Double (id=389)
VW,context=Main$AOJ1212:1#diff:3,result=java.awt.geom.Point2D$Double (id=393)
ME,returner=Main$AOJ1212:1#diff:3,value=java.awt.geom.Point2D$Double (id=393)
MC,caller=Main$AOJ1212:1#intersectionPoint:1,target=Main$AOJ1212:1#cross:1
VW,context=Main$AOJ1212:1#cross:1,p2=java.awt.geom.Point2D$Double (id=393)
