TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,sc=java.util.Scanner (id=364)
VW,context=Main:1#run:1,a=2
VW,context=Main:1#run:1,b=5
VW,context=Main:1#run:1,c=2
VW,context=Main:1#run:1,D=9.0
VW,context=Main:1#run:1,k=1
VW,context=Main:1#run:1,k=2
VW,context=Main:1#run:1,k=3
VW,context=Main:1#run:1,P=4
VW,context=Main:1#run:1,Q=-2
VW,context=Main:1#run:1,R=4
VW,context=Main:1#run:1,S=-8
MC,caller=Main:1#run:1,target=Main:1#gcd:1
VW,context=Main:1#gcd:1,a=4
VW,context=Main:1#gcd:1,b=2
MC,caller=Main:1#gcd:1,target=Main:1#gcd:2
VW,context=Main:1#gcd:2,a=2
VW,context=Main:1#gcd:2,b=0
VW,context=Main:1#gcd:2,result=2
ME,returner=Main:1#gcd:2,value=2
VW,context=Main:1#gcd:1,result=2
ME,returner=Main:1#gcd:1,value=2
VW,context=Main:1#run:1,g=2
VW,context=Main:1#run:1,P=2
VW,context=Main:1#run:1,Q=-1
MC,caller=Main:1#run:1,target=Main:1#gcd:3
VW,context=Main:1#gcd:3,a=4
VW,context=Main:1#gcd:3,b=8
MC,caller=Main:1#gcd:3,target=Main:1#gcd:4
VW,context=Main:1#gcd:4,a=8
VW,context=Main:1#gcd:4,b=4
MC,caller=Main:1#gcd:4,target=Main:1#gcd:5
VW,context=Main:1#gcd:5,a=4
VW,context=Main:1#gcd:5,b=0
VW,context=Main:1#gcd:5,result=4
ME,returner=Main:1#gcd:5,value=4
VW,context=Main:1#gcd:4,result=4
ME,returner=Main:1#gcd:4,value=4
VW,context=Main:1#gcd:3,result=4
ME,returner=Main:1#gcd:3,value=4
VW,context=Main:1#run:1,g=4
VW,context=Main:1#run:1,R=1
VW,context=Main:1#run:1,S=-2
VW,context=Main:1#run:1,Q=1
VW,context=Main:1#run:1,S=2
VW,context=Main:1#run:1,a=1
VD,method=Main:1#run:1 <name=b,type=int (id=7),value=0,index=2>
VD,method=Main:1#run:1 <name=c,type=int (id=7),value=0,index=3>
VD,method=Main:1#run:1 <name=D,type=double (id=5),value=<?>,index=4>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=8>
VD,method=Main:1#run:1 <name=P,type=int (id=7),value=<?>,index=9>
VD,method=Main:1#run:1 <name=Q,type=int (id=7),value=<?>,index=10>
VD,method=Main:1#run:1 <name=R,type=int (id=7),value=<?>,index=11>
VD,method=Main:1#run:1 <name=S,type=int (id=7),value=<?>,index=12>
VD,method=Main:1#run:1 <name=g,type=long (id=8),value=<?>,index=13>
VW,context=Main:1#run:1,b=1
VW,context=Main:1#run:1,c=1
VW,context=Main:1#run:1,D=-3.0
VW,context=Main:1#run:1,a=10
VD,method=Main:1#run:1 <name=b,type=int (id=7),value=0,index=2>
VD,method=Main:1#run:1 <name=c,type=int (id=7),value=0,index=3>
VD,method=Main:1#run:1 <name=D,type=double (id=5),value=<?>,index=4>
VW,context=Main:1#run:1,b=-7
VW,context=Main:1#run:1,c=0
VW,context=Main:1#run:1,D=49.0
VW,context=Main:1#run:1,k=1
VW,context=Main:1#run:1,k=2
VW,context=Main:1#run:1,k=3
VW,context=Main:1#run:1,k=4
VW,context=Main:1#run:1,k=5
VW,context=Main:1#run:1,k=6
VW,context=Main:1#run:1,k=7
VW,context=Main:1#run:1,P=20
VW,context=Main:1#run:1,Q=14
VW,context=Main:1#run:1,R=20
VW,context=Main:1#run:1,S=0
MC,caller=Main:1#run:1,target=Main:1#gcd:6
VW,context=Main:1#gcd:6,a=20
VW,context=Main:1#gcd:6,b=14
MC,caller=Main:1#gcd:6,target=Main:1#gcd:7
VW,context=Main:1#gcd:7,a=14
VW,context=Main:1#gcd:7,b=6
MC,caller=Main:1#gcd:7,target=Main:1#gcd:8
VW,context=Main:1#gcd:8,a=6
VW,context=Main:1#gcd:8,b=2
MC,caller=Main:1#gcd:8,target=Main:1#gcd:9
VW,context=Main:1#gcd:9,a=2
VW,context=Main:1#gcd:9,b=0
VW,context=Main:1#gcd:9,result=2
ME,returner=Main:1#gcd:9,value=2
VW,context=Main:1#gcd:8,result=2
ME,returner=Main:1#gcd:8,value=2
VW,context=Main:1#gcd:7,result=2
ME,returner=Main:1#gcd:7,value=2
VW,context=Main:1#gcd:6,result=2
ME,returner=Main:1#gcd:6,value=2
VW,context=Main:1#run:1,g=2
VW,context=Main:1#run:1,P=10
VW,context=Main:1#run:1,Q=7
MC,caller=Main:1#run:1,target=Main:1#gcd:10
VW,context=Main:1#gcd:10,a=20
VW,context=Main:1#gcd:10,b=0
VW,context=Main:1#gcd:10,result=20
ME,returner=Main:1#gcd:10,value=20
VW,context=Main:1#run:1,g=20
VW,context=Main:1#run:1,R=1
VW,context=Main:1#run:1,S=0
VW,context=Main:1#run:1,Q=-7
VW,context=Main:1#run:1,S=0
VW,context=Main:1#run:1,a=1
VD,method=Main:1#run:1 <name=b,type=int (id=7),value=0,index=2>
VD,method=Main:1#run:1 <name=c,type=int (id=7),value=0,index=3>
VD,method=Main:1#run:1 <name=D,type=double (id=5),value=<?>,index=4>
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=8>
VD,method=Main:1#run:1 <name=P,type=int (id=7),value=<?>,index=9>
VD,method=Main:1#run:1 <name=Q,type=int (id=7),value=<?>,index=10>
VD,method=Main:1#run:1 <name=R,type=int (id=7),value=<?>,index=11>
VD,method=Main:1#run:1 <name=S,type=int (id=7),value=<?>,index=12>
