TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
FW,context=Main,NONSTOP=1000000000000000001
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,br=java.io.BufferedReader (id=342)
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=5
FW,context=java.lang.String[]:2,1=5
FW,context=java.lang.String[]:2,2=3
VW,context=Main#main:1,words=java.lang.String[]:2
VW,context=Main#main:1,N=5
VW,context=Main#main:1,T=5
VW,context=Main#main:1,Q=3
NO,object=long[]:1
FW,context=long[]:1,0=0
FW,context=long[]:1,1=0
FW,context=long[]:1,2=0
FW,context=long[]:1,3=0
FW,context=long[]:1,4=0
VW,context=Main#main:1,pos=long[]:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
VW,context=Main#main:1,dir=int[]:1
NO,object=long[]:2
FW,context=long[]:2,0=0
FW,context=long[]:2,1=0
FW,context=long[]:2,2=0
FW,context=long[]:2,3=0
FW,context=long[]:2,4=0
VW,context=Main#main:1,stop=long[]:2
VW,context=Main#main:1,i=0
NO,object=java.lang.String[]:3
FW,context=java.lang.String[]:3,0=-8
FW,context=java.lang.String[]:3,1=1
VW,context=Main#main:1,words=java.lang.String[]:3
FW,context=long[]:1,0=-8
VW,context=Main#main:1,pos=long[]:1
FW,context=int[]:1,0=1
VW,context=Main#main:1,dir=int[]:1
FR,context=Main,NONSTOP
FW,context=long[]:2,0=1000000000000000001
VW,context=Main#main:1,stop=long[]:2
VW,context=Main#main:1,i=1
NO,object=java.lang.String[]:4
FW,context=java.lang.String[]:4,0=-4
FW,context=java.lang.String[]:4,1=2
VW,context=Main#main:1,words=java.lang.String[]:4
FW,context=long[]:1,1=-4
VW,context=Main#main:1,pos=long[]:1
FW,context=int[]:1,1=-1
VW,context=Main#main:1,dir=int[]:1
FR,context=Main,NONSTOP
FW,context=long[]:2,1=1000000000000000001
VW,context=Main#main:1,stop=long[]:2
VW,context=Main#main:1,i=2
NO,object=java.lang.String[]:5
FW,context=java.lang.String[]:5,0=-2
FW,context=java.lang.String[]:5,1=2
VW,context=Main#main:1,words=java.lang.String[]:5
FW,context=long[]:1,2=-2
VW,context=Main#main:1,pos=long[]:1
FW,context=int[]:1,2=-1
VW,context=Main#main:1,dir=int[]:1
FR,context=Main,NONSTOP
FW,context=long[]:2,2=1000000000000000001
VW,context=Main#main:1,stop=long[]:2
VW,context=Main#main:1,i=3
NO,object=java.lang.String[]:6
FW,context=java.lang.String[]:6,0=4
FW,context=java.lang.String[]:6,1=2
VW,context=Main#main:1,words=java.lang.String[]:6
FW,context=long[]:1,3=4
VW,context=Main#main:1,pos=long[]:1
FW,context=int[]:1,3=-1
VW,context=Main#main:1,dir=int[]:1
FR,context=Main,NONSTOP
FW,context=long[]:2,3=1000000000000000001
VW,context=Main#main:1,stop=long[]:2
VW,context=Main#main:1,i=4
NO,object=java.lang.String[]:7
FW,context=java.lang.String[]:7,0=10
FW,context=java.lang.String[]:7,1=1
VW,context=Main#main:1,words=java.lang.String[]:7
FW,context=long[]:1,4=10
VW,context=Main#main:1,pos=long[]:1
FW,context=int[]:1,4=1
VW,context=Main#main:1,dir=int[]:1
FR,context=Main,NONSTOP
FW,context=long[]:2,4=1000000000000000001
VW,context=Main#main:1,stop=long[]:2
VW,context=Main#main:1,i=1
FW,context=long[]:2,0=2
FW,context=long[]:2,1=2
VW,context=Main#main:1,stop=long[]:2
VW,context=Main#main:1,i=2
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=10>
VW,context=Main#main:1,i=0
FR,context=Main,NONSTOP
VW,context=Main#main:1,i=1
FR,context=Main,NONSTOP
VW,context=Main#main:1,i=2
FR,context=Main,NONSTOP
VW,context=Main#main:1,j=1
FR,context=Main,NONSTOP
FW,context=long[]:2,2=4
VW,context=Main#main:1,stop=long[]:2
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,i=3
FR,context=Main,NONSTOP
VW,context=Main#main:1,j=2
FR,context=Main,NONSTOP
FW,context=long[]:2,3=10
VW,context=Main#main:1,stop=long[]:2
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,i=4
FR,context=Main,NONSTOP
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=11>
VW,context=Main#main:1,i=0
VW,context=Main#main:1,q=0
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=q,type=int (id=7),value=4,index=16>
VW,context=Main#main:1,q=2
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=q,type=int (id=7),value=4,index=16>
VW,context=Main#main:1,q=4
ME,returner=Main#main:1,value=<void>
TE,
