TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=363)
VW,context=Main#main:1,n=5
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
VW,context=Main#main:1,arrived=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
VW,context=Main#main:1,accepted=int[]:2
VW,context=Main#main:1,i=0
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=12
FW,context=java.lang.String[]:2,1=57
VW,context=Main#main:1,time_str=java.lang.String[]:2
VW,context=Main#main:1,hour=12
VW,context=Main#main:1,min=57
VW,context=Main#main:1,min2=59
VW,context=Main#main:1,type=-1
VW,context=Main#main:1,type=0
FW,context=int[]:1,0=1
VW,context=Main#main:1,arrived=int[]:1
FW,context=int[]:2,0=1
VW,context=Main#main:1,accepted=int[]:2
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=time_str,type=java.lang.String[] (id=59),value=<?>,index=6>
VD,method=Main#main:1 <name=hour,type=int (id=7),value=<?>,index=7>
VD,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=min2,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=type,type=int (id=7),value=<?>,index=10>
NO,object=java.lang.String[]:3
FW,context=java.lang.String[]:3,0=20
FW,context=java.lang.String[]:3,1=12
VW,context=Main#main:1,time_str=java.lang.String[]:3
VW,context=Main#main:1,hour=20
VW,context=Main#main:1,min=12
VW,context=Main#main:1,min2=15
VW,context=Main#main:1,type=-1
VW,context=Main#main:1,type=1
FW,context=int[]:1,1=1
VW,context=Main#main:1,arrived=int[]:1
FW,context=int[]:2,1=1
VW,context=Main#main:1,accepted=int[]:2
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=time_str,type=java.lang.String[] (id=59),value=<?>,index=6>
VD,method=Main#main:1 <name=hour,type=int (id=7),value=<?>,index=7>
VD,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=min2,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=type,type=int (id=7),value=<?>,index=10>
NO,object=java.lang.String[]:4
FW,context=java.lang.String[]:4,0=12
FW,context=java.lang.String[]:4,1=19
VW,context=Main#main:1,time_str=java.lang.String[]:4
VW,context=Main#main:1,hour=12
VW,context=Main#main:1,min=19
VW,context=Main#main:1,min2=21
VW,context=Main#main:1,type=-1
VW,context=Main#main:1,type=0
FW,context=int[]:1,0=2
VW,context=Main#main:1,arrived=int[]:1
FW,context=int[]:2,0=2
VW,context=Main#main:1,accepted=int[]:2
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=time_str,type=java.lang.String[] (id=59),value=<?>,index=6>
VD,method=Main#main:1 <name=hour,type=int (id=7),value=<?>,index=7>
VD,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=min2,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=type,type=int (id=7),value=<?>,index=10>
NO,object=java.lang.String[]:5
FW,context=java.lang.String[]:5,0=18
FW,context=java.lang.String[]:5,1=52
VW,context=Main#main:1,time_str=java.lang.String[]:5
VW,context=Main#main:1,hour=18
VW,context=Main#main:1,min=52
VW,context=Main#main:1,min2=3
VW,context=Main#main:1,type=-1
VW,context=Main#main:1,type=1
FW,context=int[]:1,1=2
VW,context=Main#main:1,arrived=int[]:1
VW,context=Main#main:1,min2=63
VW,context=Main#main:1,i=4
VD,method=Main#main:1 <name=time_str,type=java.lang.String[] (id=59),value=<?>,index=6>
VD,method=Main#main:1 <name=hour,type=int (id=7),value=<?>,index=7>
VD,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=min2,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=type,type=int (id=7),value=<?>,index=10>
NO,object=java.lang.String[]:6
FW,context=java.lang.String[]:6,0=16
FW,context=java.lang.String[]:6,1=09
VW,context=Main#main:1,time_str=java.lang.String[]:6
VW,context=Main#main:1,hour=16
VW,context=Main#main:1,min=9
VW,context=Main#main:1,min2=14
VW,context=Main#main:1,type=-1
VD,method=Main#main:1 <name=time_str,type=java.lang.String[] (id=59),value=<?>,index=6>
VD,method=Main#main:1 <name=hour,type=int (id=7),value=<?>,index=7>
VD,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=min2,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=type,type=int (id=7),value=<?>,index=10>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
NO,object=java.lang.String[]:7
FW,context=java.lang.String[]:7,0=lunch
FW,context=java.lang.String[]:7,1=dinner
FW,context=java.lang.String[]:7,2=midnight
VW,context=Main#main:1,str=java.lang.String[]:7
VW,context=Main#main:1,i=0
VW,context=Main#main:1,i=1
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=n,type=int (id=7),value=0,index=2>
VD,method=Main#main:1 <name=arrived,type=int[] (id=77),value=<?>,index=3>
VD,method=Main#main:1 <name=accepted,type=int[] (id=77),value=<?>,index=4>
VD,method=Main#main:1 <name=str,type=java.lang.String[] (id=59),value=<?>,index=11>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=12>
VW,context=Main#main:1,n=0
ME,returner=Main#main:1,value=<void>
TE,
