TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main$FastScanner:1
MC,caller=Main#main:1,target=Main$FastScanner:1#Main$FastScanner:1
VW,context=Main$FastScanner:1#Main$FastScanner:1,stream=java.io.BufferedInputStream (id=27)
FW,context=Main$FastScanner:1,buffer=byte[1024] (id=30)
FW,context=Main$FastScanner:1,length=0
FW,context=Main$FastScanner:1,p=0
FW,context=Main$FastScanner:1,in=java.io.BufferedInputStream (id=27)
ME,returner=Main$FastScanner:1#Main$FastScanner:1,value=<void>
VW,context=Main#main:1,in=Main$FastScanner:1
VW,context=Main#main:1,out=java.io.PrintWriter (id=32)
NO,object=Main$Methods:1
MC,caller=Main#main:1,target=Main$Methods:1#Methods:1
ME,returner=Main$Methods:1#Methods:1,value=<void>
VW,context=Main#main:1,ms=Main$Methods:1
MC,caller=Main#main:1,target=Main#solve:1
VW,context=Main#solve:1,out=java.io.PrintWriter (id=32)
VW,context=Main#solve:1,in=Main$FastScanner:1
VW,context=Main#solve:1,ms=Main$Methods:1
MC,caller=Main#solve:1,target=Main$FastScanner:1#nextInt:1
MC,caller=Main$FastScanner:1#nextInt:1,target=Main$FastScanner:1#nextLong:1
MC,caller=Main$FastScanner:1#nextLong:1,target=Main$FastScanner:1#hasNext:1
MC,caller=Main$FastScanner:1#hasNext:1,target=Main$FastScanner:1#skip:1
MC,caller=Main$FastScanner:1#skip:1,target=Main$FastScanner:1#hasNextByte:1
FR,context=Main$FastScanner:1,p
FR,context=Main$FastScanner:1,length
FW,context=Main$FastScanner:1,p=0
FR,context=Main$FastScanner:1,in
FR,context=Main$FastScanner:1,buffer
FW,context=Main$FastScanner:1,length=5
FR,context=Main$FastScanner:1,length
VW,context=Main$FastScanner:1#hasNextByte:1,result=true
ME,returner=Main$FastScanner:1#hasNextByte:1,value=true
FR,context=Main$FastScanner:1,buffer
FR,context=Main$FastScanner:1,p
MC,caller=Main$FastScanner:1#skip:1,target=Main$FastScanner:1#isPrintable:1
VW,context=Main$FastScanner:1#isPrintable:1,n=53
VW,context=Main$FastScanner:1#isPrintable:1,result=true
ME,returner=Main$FastScanner:1#isPrintable:1,value=true
ME,returner=Main$FastScanner:1#skip:1,value=<void>
MC,caller=Main$FastScanner:1#hasNext:1,target=Main$FastScanner:1#hasNextByte:2
FR,context=Main$FastScanner:1,p
FR,context=Main$FastScanner:1,length
VW,context=Main$FastScanner:1#hasNextByte:2,result=true
ME,returner=Main$FastScanner:1#hasNextByte:2,value=true
VW,context=Main$FastScanner:1#hasNext:1,result=true
ME,returner=Main$FastScanner:1#hasNext:1,value=true
VW,context=Main$FastScanner:1#nextLong:1,minus=false
MC,caller=Main$FastScanner:1#nextLong:1,target=Main$FastScanner:1#readByte:1
MC,caller=Main$FastScanner:1#readByte:1,target=Main$FastScanner:1#hasNextByte:3
FR,context=Main$FastScanner:1,p
FR,context=Main$FastScanner:1,length
VW,context=Main$FastScanner:1#hasNextByte:3,result=true
ME,returner=Main$FastScanner:1#hasNextByte:3,value=true
FR,context=Main$FastScanner:1,buffer
FR,context=Main$FastScanner:1,p
FW,context=Main$FastScanner:1,p=1
VW,context=Main$FastScanner:1#readByte:1,result=53
ME,returner=Main$FastScanner:1#readByte:1,value=53
VW,context=Main$FastScanner:1#nextLong:1,temp=53
VW,context=Main$FastScanner:1#nextLong:1,n=0
MC,caller=Main$FastScanner:1#nextLong:1,target=Main$FastScanner:1#isPrintable:2
VW,context=Main$FastScanner:1#isPrintable:2,n=53
VW,context=Main$FastScanner:1#isPrintable:2,result=true
ME,returner=Main$FastScanner:1#isPrintable:2,value=true
VW,context=Main$FastScanner:1#nextLong:1,n=0
VW,context=Main$FastScanner:1#nextLong:1,n=5
MC,caller=Main$FastScanner:1#nextLong:1,target=Main$FastScanner:1#readByte:2
MC,caller=Main$FastScanner:1#readByte:2,target=Main$FastScanner:1#hasNextByte:4
FR,context=Main$FastScanner:1,p
FR,context=Main$FastScanner:1,length
VW,context=Main$FastScanner:1#hasNextByte:4,result=true
ME,returner=Main$FastScanner:1#hasNextByte:4,value=true
FR,context=Main$FastScanner:1,buffer
FR,context=Main$FastScanner:1,p
FW,context=Main$FastScanner:1,p=2
VW,context=Main$FastScanner:1#readByte:2,result=32
ME,returner=Main$FastScanner:1#readByte:2,value=32
VW,context=Main$FastScanner:1#nextLong:1,temp=32
MC,caller=Main$FastScanner:1#nextLong:1,target=Main$FastScanner:1#isPrintable:3
VW,context=Main$FastScanner:1#isPrintable:3,n=32
VW,context=Main$FastScanner:1#isPrintable:3,result=false
ME,returner=Main$FastScanner:1#isPrintable:3,value=false
VW,context=Main$FastScanner:1#nextLong:1,result=5
ME,returner=Main$FastScanner:1#nextLong:1,value=5
VW,context=Main$FastScanner:1#nextInt:1,result=5
ME,returner=Main$FastScanner:1#nextInt:1,value=5
MC,caller=Main#solve:1,target=Main$FastScanner:1#nextInt:2
MC,caller=Main$FastScanner:1#nextInt:2,target=Main$FastScanner:1#nextLong:2
MC,caller=Main$FastScanner:1#nextLong:2,target=Main$FastScanner:1#hasNext:2
MC,caller=Main$FastScanner:1#hasNext:2,target=Main$FastScanner:1#skip:2
MC,caller=Main$FastScanner:1#skip:2,target=Main$FastScanner:1#hasNextByte:5
FR,context=Main$FastScanner:1,p
FR,context=Main$FastScanner:1,length
VW,context=Main$FastScanner:1#hasNextByte:5,result=true
ME,returner=Main$FastScanner:1#hasNextByte:5,value=true
FR,context=Main$FastScanner:1,buffer
FR,context=Main$FastScanner:1,p
MC,caller=Main$FastScanner:1#skip:2,target=Main$FastScanner:1#isPrintable:4
VW,context=Main$FastScanner:1#isPrintable:4,n=49
