TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,sc=java.util.Scanner (id=48)
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
FR,context=Main:1,sc
FR,context=Main:1,sc
FW,context=Main:1,n=4
FR,context=Main:1,n
FW,context=Main:1,hasAns=false
FR,context=Main:1,n
NO,object=Main$Cake[]:1
FW,context=Main$Cake[]:1,0=null
FW,context=Main$Cake[]:1,1=null
FW,context=Main$Cake[]:1,2=null
FW,context=Main$Cake[]:1,3=null
VW,context=Main:1#run:1,cakes=Main$Cake[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=0
FR,context=Main:1,sc
FR,context=Main:1,sc
VW,context=Main:1#run:1,cakes=Main$Cake[]:1
FR,context=Main:1,sc
FR,context=Main:1,sc
NO,object=Main$Cake:1
MC,caller=Main:1#run:1,target=Main$Cake:1#Main$Cake:1
VW,context=Main$Cake:1#Main$Cake:1,i=1
VW,context=Main$Cake:1#Main$Cake:1,p=7
VW,context=Main$Cake:1#Main$Cake:1,q=14
VW,context=Main$Cake:1#Main$Cake:1,r=47
FW,context=Main$Cake:1,num=1
FW,context=Main$Cake:1,p=7
FW,context=Main$Cake:1,q=14
FW,context=Main$Cake:1,r=47
FW,context=Main$Cake:1,Kcal=342
ME,returner=Main$Cake:1#Main$Cake:1,value=<void>
FW,context=Main$Cake[]:1,0=Main$Cake:1
VW,context=Main:1#run:1,cakes=Main$Cake[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=1
FR,context=Main:1,sc
FR,context=Main:1,sc
VW,context=Main:1#run:1,cakes=Main$Cake[]:1
FR,context=Main:1,sc
FR,context=Main:1,sc
NO,object=Main$Cake:2
MC,caller=Main:1#run:1,target=Main$Cake:2#Main$Cake:2
VW,context=Main$Cake:2#Main$Cake:2,i=2
VW,context=Main$Cake:2#Main$Cake:2,p=5
VW,context=Main$Cake:2#Main$Cake:2,q=35
VW,context=Main$Cake:2#Main$Cake:2,r=55
FW,context=Main$Cake:2,num=2
FW,context=Main$Cake:2,p=5
FW,context=Main$Cake:2,q=35
FW,context=Main$Cake:2,r=55
FW,context=Main$Cake:2,Kcal=555
ME,returner=Main$Cake:2#Main$Cake:2,value=<void>
FW,context=Main$Cake[]:1,1=Main$Cake:2
VW,context=Main:1#run:1,cakes=Main$Cake[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=2
FR,context=Main:1,sc
FR,context=Main:1,sc
VW,context=Main:1#run:1,cakes=Main$Cake[]:1
FR,context=Main:1,sc
FR,context=Main:1,sc
NO,object=Main$Cake:3
MC,caller=Main:1#run:1,target=Main$Cake:3#Main$Cake:3
VW,context=Main$Cake:3#Main$Cake:3,i=3
VW,context=Main$Cake:3#Main$Cake:3,p=6
VW,context=Main$Cake:3#Main$Cake:3,q=3
VW,context=Main$Cake:3#Main$Cake:3,r=59
FW,context=Main$Cake:3,num=3
FW,context=Main$Cake:3,p=6
FW,context=Main$Cake:3,q=3
FW,context=Main$Cake:3,r=59
FW,context=Main$Cake:3,Kcal=287
ME,returner=Main$Cake:3#Main$Cake:3,value=<void>
FW,context=Main$Cake[]:1,2=Main$Cake:3
VW,context=Main:1#run:1,cakes=Main$Cake[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=3
FR,context=Main:1,sc
FR,context=Main:1,sc
VW,context=Main:1#run:1,cakes=Main$Cake[]:1
FR,context=Main:1,sc
FR,context=Main:1,sc
NO,object=Main$Cake:4
MC,caller=Main:1#run:1,target=Main$Cake:4#Main$Cake:4
VW,context=Main$Cake:4#Main$Cake:4,i=4
VW,context=Main$Cake:4#Main$Cake:4,p=6
VW,context=Main$Cake:4#Main$Cake:4,q=5
VW,context=Main$Cake:4#Main$Cake:4,r=15
FW,context=Main$Cake:4,num=4
FW,context=Main$Cake:4,p=6
FW,context=Main$Cake:4,q=5
FW,context=Main$Cake:4,r=15
FW,context=Main$Cake:4,Kcal=129
ME,returner=Main$Cake:4#Main$Cake:4,value=<void>
FW,context=Main$Cake[]:1,3=Main$Cake:4
VW,context=Main:1#run:1,cakes=Main$Cake[]:1
FR,context=Main:1,n
FR,context=Main:1,sc
FW,context=Main:1,P=10
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=1>
FR,context=Main:1,sc
FW,context=Main:1,Q=15
FR,context=Main:1,sc
FW,context=Main:1,R=50
FR,context=Main:1,sc
FW,context=Main:1,C=400
FR,context=Main:1,n
VW,context=Main:1#run:1,i=0
FR,context=Main:1,P
FR,context=Main:1,Q
FR,context=Main:1,R
FR,context=Main:1,C
MC,caller=Main:1#run:1,target=Main$Cake:1#check:1
VW,context=Main$Cake:1#check:1,P=10
VW,context=Main$Cake:1#check:1,Q=15
VW,context=Main$Cake:1#check:1,R=50
VW,context=Main$Cake:1#check:1,C=400
FR,context=Main$Cake:1,p
FR,context=Main$Cake:1,q
FR,context=Main$Cake:1,r
FR,context=Main$Cake:1,Kcal
VW,context=Main$Cake:1#check:1,result=true
ME,returner=Main$Cake:1#check:1,value=true
MC,caller=Main:1#run:1,target=Main$Cake:1#getNum:1
FR,context=Main$Cake:1,num
VW,context=Main$Cake:1#getNum:1,result=1
ME,returner=Main$Cake:1#getNum:1,value=1
FW,context=Main:1,hasAns=true
FR,context=Main:1,n
VW,context=Main:1#run:1,i=1
FR,context=Main:1,P
FR,context=Main:1,Q
FR,context=Main:1,R
FR,context=Main:1,C
MC,caller=Main:1#run:1,target=Main$Cake:2#check:2
VW,context=Main$Cake:2#check:2,P=10
