TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
NO,object=Main$Scanner:1
MC,caller=Main:1#run:1,target=Main$Scanner:1#Scanner:1
ME,returner=Main$Scanner:1#Scanner:1,value=<void>
VW,context=Main:1#run:1,sc=Main$Scanner:1
VW,context=Main:1#run:1,INF=2147483647
VW,context=Main:1#run:1,min=int[][1000] (id=347)
MC,caller=Main:1#run:1,target=Main$Scanner:1#nextInt:1
VW,context=Main$Scanner:1#nextInt:1,c=51
VW,context=Main$Scanner:1#nextInt:1,res=0
VW,context=Main$Scanner:1#nextInt:1,res=0
VW,context=Main$Scanner:1#nextInt:1,res=3
VW,context=Main$Scanner:1#nextInt:1,c=32
VW,context=Main$Scanner:1#nextInt:1,result=3
ME,returner=Main$Scanner:1#nextInt:1,value=3
MC,caller=Main:1#run:1,target=Main$Scanner:1#nextInt:2
VW,context=Main$Scanner:1#nextInt:2,c=51
VW,context=Main$Scanner:1#nextInt:2,res=0
VW,context=Main$Scanner:1#nextInt:2,res=0
VW,context=Main$Scanner:1#nextInt:2,res=3
VW,context=Main$Scanner:1#nextInt:2,c=32
VW,context=Main$Scanner:1#nextInt:2,result=3
ME,returner=Main$Scanner:1#nextInt:2,value=3
MC,caller=Main:1#run:1,target=Main$Scanner:1#nextInt:3
VW,context=Main$Scanner:1#nextInt:3,c=52
VW,context=Main$Scanner:1#nextInt:3,res=0
VW,context=Main$Scanner:1#nextInt:3,res=0
VW,context=Main$Scanner:1#nextInt:3,res=4
VW,context=Main$Scanner:1#nextInt:3,c=13
VW,context=Main$Scanner:1#nextInt:3,result=4
ME,returner=Main$Scanner:1#nextInt:3,value=4
VW,context=Main:1#run:1,R=3
VW,context=Main:1#run:1,C=3
VW,context=Main:1#run:1,Q=4
VW,context=Main:1#run:1,MIN=2147483647
VW,context=Main:1#run:1,h=2
VW,context=Main:1#run:1,w=2
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[][]:1,1=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[][]:1,2=int[]:3
VW,context=Main:1#run:1,a=int[][]:1
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,j=0
MC,caller=Main:1#run:1,target=Main$Scanner:1#nextInt:4
VW,context=Main$Scanner:1#nextInt:4,c=10
VW,context=Main$Scanner:1#nextInt:4,c=49
VW,context=Main$Scanner:1#nextInt:4,res=0
VW,context=Main$Scanner:1#nextInt:4,res=0
VW,context=Main$Scanner:1#nextInt:4,res=1
VW,context=Main$Scanner:1#nextInt:4,c=32
VW,context=Main$Scanner:1#nextInt:4,result=1
ME,returner=Main$Scanner:1#nextInt:4,value=1
VW,context=Main:1#run:1,I=0
VW,context=Main:1#run:1,J=0
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=I,type=int (id=7),value=<?>,index=14>
VD,method=Main:1#run:1 <name=J,type=int (id=7),value=<?>,index=15>
MC,caller=Main:1#run:1,target=Main$Scanner:1#nextInt:5
VW,context=Main$Scanner:1#nextInt:5,c=50
VW,context=Main$Scanner:1#nextInt:5,res=0
VW,context=Main$Scanner:1#nextInt:5,res=0
VW,context=Main$Scanner:1#nextInt:5,res=2
VW,context=Main$Scanner:1#nextInt:5,c=32
VW,context=Main$Scanner:1#nextInt:5,result=2
ME,returner=Main$Scanner:1#nextInt:5,value=2
VW,context=Main:1#run:1,I=0
VW,context=Main:1#run:1,J=0
VW,context=Main:1#run:1,j=2
VD,method=Main:1#run:1 <name=I,type=int (id=7),value=<?>,index=14>
VD,method=Main:1#run:1 <name=J,type=int (id=7),value=<?>,index=15>
MC,caller=Main:1#run:1,target=Main$Scanner:1#nextInt:6
VW,context=Main$Scanner:1#nextInt:6,c=51
VW,context=Main$Scanner:1#nextInt:6,res=0
VW,context=Main$Scanner:1#nextInt:6,res=0
VW,context=Main$Scanner:1#nextInt:6,res=3
VW,context=Main$Scanner:1#nextInt:6,c=13
VW,context=Main$Scanner:1#nextInt:6,result=3
ME,returner=Main$Scanner:1#nextInt:6,value=3
VW,context=Main:1#run:1,I=0
VW,context=Main:1#run:1,J=1
VW,context=Main:1#run:1,i=1
VW,context=Main:1#run:1,j=0
VD,method=Main:1#run:1 <name=I,type=int (id=7),value=<?>,index=14>
VD,method=Main:1#run:1 <name=J,type=int (id=7),value=<?>,index=15>
MC,caller=Main:1#run:1,target=Main$Scanner:1#nextInt:7
VW,context=Main$Scanner:1#nextInt:7,c=10
VW,context=Main$Scanner:1#nextInt:7,c=52
VW,context=Main$Scanner:1#nextInt:7,res=0
VW,context=Main$Scanner:1#nextInt:7,res=0
VW,context=Main$Scanner:1#nextInt:7,res=4
VW,context=Main$Scanner:1#nextInt:7,c=32
VW,context=Main$Scanner:1#nextInt:7,result=4
ME,returner=Main$Scanner:1#nextInt:7,value=4
VW,context=Main:1#run:1,I=0
VW,context=Main:1#run:1,J=0
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=I,type=int (id=7),value=<?>,index=14>
VD,method=Main:1#run:1 <name=J,type=int (id=7),value=<?>,index=15>
MC,caller=Main:1#run:1,target=Main$Scanner:1#nextInt:8
VW,context=Main$Scanner:1#nextInt:8,c=50
