TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,bfr=java.io.BufferedReader (id=24)
VW,context=Main#main:1,str=
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
VW,context=Main#main:1,k1=int[]:1
VW,context=Main#main:1,i=0
VW,context=Main#main:1,str=1000 3000
VW,context=Main#main:1,stk=java.util.StringTokenizer (id=31)
FW,context=int[]:1,0=1000
VW,context=Main#main:1,k1=int[]:1
VW,context=Main#main:1,i=1
FW,context=int[]:1,1=3000
VW,context=Main#main:1,k1=int[]:1
VW,context=Main#main:1,i=2
VW,context=Main#main:1,i=0
ME,returner=Main#main:1,value=<void>
TE,
