TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=47)
FW,context=Main,n=2
FR,context=Main,n
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=Main,num=int[]:1
FR,context=Main,n
NO,object=double[]:1
FW,context=double[]:1,0=0.0
FW,context=double[]:1,1=0.0
FW,context=Main,dir=double[]:1
FR,context=Main,n
NO,object=double[]:2
FW,context=double[]:2,0=0.0
FW,context=double[]:2,1=0.0
FW,context=Main,val=double[]:2
FR,context=Main,n
FR,context=Main,n
NO,object=double[][]:1
NO,object=double[]:3
FW,context=double[]:3,0=0.0
FW,context=double[]:3,1=0.0
FW,context=double[]:3,2=0.0
FW,context=double[]:3,3=0.0
FW,context=double[][]:1,0=double[]:3
NO,object=double[]:4
FW,context=double[]:4,0=0.0
FW,context=double[]:4,1=0.0
FW,context=double[]:4,2=0.0
FW,context=double[]:4,3=0.0
FW,context=double[][]:1,1=double[]:4
FW,context=Main,dp=double[][]:1
FR,context=Main,n
FR,context=Main,n
NO,object=int[][]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[][]:1,0=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[][]:1,1=int[]:3
FW,context=Main,next=int[][]:1
FR,context=Main,n
VW,context=Main#main:1,i=0
FR,context=Main,num
FR,context=Main,dir
FR,context=Main,val
FR,context=Main,n
VW,context=Main#main:1,i=1
FR,context=Main,num
FR,context=Main,dir
FR,context=Main,val
FR,context=Main,n
FR,context=Main,n
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=2>
VW,context=Main#main:1,i=0
FR,context=Main,dp
FR,context=Main,next
FR,context=Main,n
VW,context=Main#main:1,i=1
FR,context=Main,dp
FR,context=Main,next
FR,context=Main,n
FR,context=Main,n
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=3>
VW,context=Main#main:1,i=0
MC,caller=Main#main:1,target=Main#f:1
VW,context=Main#f:1,k=0
VW,context=Main#f:1,bit=0
FR,context=Main,dp
FR,context=Main,n
VW,context=Main#f:1,weight=0.0
FR,context=Main,n
VW,context=Main#f:1,i=0
FR,context=Main,n
VW,context=Main#f:1,i=1
FR,context=Main,n
FR,context=Main,val
VW,context=Main#f:1,weight=20.0
VD,method=Main#f:1 <name=i,type=int (id=7),value=<?>,index=3>
VW,context=Main#f:1,min=1.7976931348623157E308
FR,context=Main,n
VW,context=Main#f:1,i=0
FR,context=Main,n
VW,context=Main#f:1,i=1
MC,caller=Main#f:1,target=Main#f:2
VW,context=Main#f:2,k=1
VW,context=Main#f:2,bit=1
FR,context=Main,dp
FR,context=Main,n
FR,context=Main,dp
VW,context=Main#f:2,result=0.0
ME,returner=Main#f:2,value=0.0
VW,context=Main#f:1,s=0.0
FR,context=Main,dir
FR,context=Main,dir
VW,context=Main#f:1,t=4.5
VW,context=Main#f:1,min=4.5
FR,context=Main,next
FR,context=Main,n
VD,method=Main#f:1 <name=s,type=double (id=5),value=<?>,index=6>
VD,method=Main#f:1 <name=t,type=double (id=5),value=<?>,index=7>
FR,context=Main,dp
VW,context=Main#f:1,result=4.5
ME,returner=Main#f:1,value=4.5
FR,context=Main,n
VW,context=Main#main:1,i=1
MC,caller=Main#main:1,target=Main#f:3
VW,context=Main#f:3,k=1
VW,context=Main#f:3,bit=0
FR,context=Main,dp
FR,context=Main,n
VW,context=Main#f:3,weight=0.0
FR,context=Main,n
VW,context=Main#f:3,i=0
FR,context=Main,n
VW,context=Main#f:3,i=1
FR,context=Main,n
FR,context=Main,val
VW,context=Main#f:3,weight=40.0
VD,method=Main#f:3 <name=i,type=int (id=7),value=<?>,index=3>
VW,context=Main#f:3,min=1.7976931348623157E308
FR,context=Main,n
VW,context=Main#f:3,i=0
MC,caller=Main#f:3,target=Main#f:4
VW,context=Main#f:4,k=0
VW,context=Main#f:4,bit=2
FR,context=Main,dp
FR,context=Main,n
FR,context=Main,dp
VW,context=Main#f:4,result=0.0
ME,returner=Main#f:4,value=0.0
VW,context=Main#f:3,s=0.0
FR,context=Main,dir
FR,context=Main,dir
VW,context=Main#f:3,t=5.5
VW,context=Main#f:3,min=5.5
FR,context=Main,next
FR,context=Main,n
VW,context=Main#f:3,i=1
VD,method=Main#f:3 <name=s,type=double (id=5),value=<?>,index=6>
VD,method=Main#f:3 <name=t,type=double (id=5),value=<?>,index=7>
FR,context=Main,n
FR,context=Main,dp
VW,context=Main#f:3,result=5.5
ME,returner=Main#f:3,value=5.5
FR,context=Main,n
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
VW,context=Main#main:1,id=0
FR,context=Main,n
VW,context=Main#main:1,i=0
FR,context=Main,dp
FR,context=Main,dp
FR,context=Main,dp
FR,context=Main,n
VW,context=Main#main:1,i=1
FR,context=Main,dp
FR,context=Main,dp
FR,context=Main,dp
FR,context=Main,n
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,s=
VW,context=Main#main:1,bit=0
FR,context=Main,n
VW,context=Main#main:1,i=0
FR,context=Main,num
FR,context=Main,next
VW,context=Main#main:1,nid=1
VW,context=Main#main:1,bit=1
VW,context=Main#main:1,s=
VW,context=Main#main:1,id=1
FR,context=Main,n
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=nid,type=int (id=7),value=<?>,index=10>
FR,context=Main,num
FR,context=Main,next
VW,context=Main#main:1,nid=-1
