TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=363)
VW,context=Main#main:1,sum=0
VW,context=Main#main:1,i=0
VW,context=Main#main:1,sum=40
VW,context=Main#main:1,i=1
VW,context=Main#main:1,sum=105
VW,context=Main#main:1,i=2
VW,context=Main#main:1,sum=205
VW,context=Main#main:1,i=3
VW,context=Main#main:1,sum=245
VW,context=Main#main:1,i=4
VW,context=Main#main:1,sum=340
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=3>
ME,returner=Main#main:1,value=<void>
TE,
