TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,in=java.util.Scanner (id=363)
VW,context=Main#main:1,M=50000000
VW,context=Main#main:1,n=3
VW,context=Main#main:1,m=3
VW,context=Main#main:1,K=1
VW,context=Main#main:1,minmax=0.0
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[][]:1,1=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[][]:1,2=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[]:4,2=0
FW,context=int[]:4,3=0
FW,context=int[][]:1,3=int[]:4
VW,context=Main#main:1,cost=int[][]:1
VW,context=Main#main:1,i=0
VW,context=Main#main:1,i=1
VW,context=Main#main:1,i=2
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,i=0
VW,context=Main#main:1,cost=int[][]:1
VW,context=Main#main:1,i=1
VW,context=Main#main:1,cost=int[][]:1
VW,context=Main#main:1,i=2
VW,context=Main#main:1,cost=int[][]:1
VW,context=Main#main:1,i=3
VW,context=Main#main:1,cost=int[][]:1
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=9>
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=null
FW,context=java.lang.String[]:2,1=null
FW,context=java.lang.String[]:2,2=null
VW,context=Main#main:1,cap=java.lang.String[]:2
VW,context=Main#main:1,i=0
VW,context=Main#main:1,a=1
VW,context=Main#main:1,b=2
VW,context=Main#main:1,l=1
FW,context=java.lang.String[]:2,0=1 2 1
VW,context=Main#main:1,cap=java.lang.String[]:2
VW,context=Main#main:1,cost=int[][]:1
VW,context=Main#main:1,cost=int[][]:1
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=12>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=13>
VD,method=Main#main:1 <name=l,type=int (id=7),value=<?>,index=14>
VW,context=Main#main:1,a=2
VW,context=Main#main:1,b=3
VW,context=Main#main:1,l=1
FW,context=java.lang.String[]:2,1=2 3 1
VW,context=Main#main:1,cap=java.lang.String[]:2
VW,context=Main#main:1,cost=int[][]:1
VW,context=Main#main:1,cost=int[][]:1
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=12>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=13>
VD,method=Main#main:1 <name=l,type=int (id=7),value=<?>,index=14>
VW,context=Main#main:1,a=3
VW,context=Main#main:1,b=1
VW,context=Main#main:1,l=1
FW,context=java.lang.String[]:2,2=3 1 1
VW,context=Main#main:1,cap=java.lang.String[]:2
VW,context=Main#main:1,cost=int[][]:1
VW,context=Main#main:1,cost=int[][]:1
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=12>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=13>
VD,method=Main#main:1 <name=l,type=int (id=7),value=<?>,index=14>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=11>
VW,context=Main#main:1,fmo=1
VW,context=Main#main:1,startmo=1
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
VW,context=Main#main:1,leng=int[]:5
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[]:6,2=0
FW,context=int[]:6,3=0
VW,context=Main#main:1,v=int[]:6
VW,context=Main#main:1,p=0
VW,context=Main#main:1,start=1
VW,context=Main#main:1,k=1
FW,context=int[]:5,1=50000000
VW,context=Main#main:1,leng=int[]:5
VW,context=Main#main:1,v=int[]:6
VW,context=Main#main:1,k=2
FW,context=int[]:5,2=50000000
VW,context=Main#main:1,leng=int[]:5
VW,context=Main#main:1,v=int[]:6
VW,context=Main#main:1,k=3
FW,context=int[]:5,3=50000000
VW,context=Main#main:1,leng=int[]:5
VW,context=Main#main:1,v=int[]:6
FW,context=int[]:5,1=0
VW,context=Main#main:1,leng=int[]:5
VD,method=Main#main:1 <name=k,type=int (id=7),value=<?>,index=23>
VW,context=Main#main:1,j=1
VW,context=Main#main:1,min=50000000
VW,context=Main#main:1,k=1
VW,context=Main#main:1,p=1
VW,context=Main#main:1,min=0
VW,context=Main#main:1,k=2
VW,context=Main#main:1,k=3
FW,context=int[]:6,1=1
VW,context=Main#main:1,v=int[]:6
VD,method=Main#main:1 <name=k,type=int (id=7),value=<?>,index=26>
VW,context=Main#main:1,k=1
VW,context=Main#main:1,leng=int[]:5
VW,context=Main#main:1,k=2
FW,context=int[]:5,2=1
VW,context=Main#main:1,leng=int[]:5
VW,context=Main#main:1,k=3
FW,context=int[]:5,3=1
VW,context=Main#main:1,leng=int[]:5
VW,context=Main#main:1,j=2
VD,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=25>
VD,method=Main#main:1 <name=k,type=int (id=7),value=<?>,index=27>
VW,context=Main#main:1,min=50000000
VW,context=Main#main:1,k=1
VW,context=Main#main:1,k=2
VW,context=Main#main:1,p=2
VW,context=Main#main:1,min=1
VW,context=Main#main:1,k=3
FW,context=int[]:6,2=1
VW,context=Main#main:1,v=int[]:6
