TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,srgs=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=47)
VW,context=Main#main:1,n=3
NO,object=Main$Player[]:1
FW,context=Main$Player[]:1,0=null
FW,context=Main$Player[]:1,1=null
FW,context=Main$Player[]:1,2=null
VW,context=Main#main:1,player=Main$Player[]:1
VW,context=Main#main:1,i=0
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=1010
FW,context=java.lang.String[]:2,1=6
FW,context=java.lang.String[]:2,2=3
FW,context=java.lang.String[]:2,3=10
FW,context=java.lang.String[]:2,4=7
FW,context=java.lang.String[]:2,5=1
FW,context=java.lang.String[]:2,6=0
FW,context=java.lang.String[]:2,7=7
FW,context=java.lang.String[]:2,8=9
FW,context=java.lang.String[]:2,9=1
FW,context=java.lang.String[]:2,10=10
FW,context=java.lang.String[]:2,11=6
FW,context=java.lang.String[]:2,12=2
FW,context=java.lang.String[]:2,13=4
FW,context=java.lang.String[]:2,14=3
FW,context=java.lang.String[]:2,15=9
FW,context=java.lang.String[]:2,16=1
FW,context=java.lang.String[]:2,17=9
FW,context=java.lang.String[]:2,18=0
VW,context=Main#main:1,s=java.lang.String[]:2
NO,object=Main$Player:1
MC,caller=Main#main:1,target=Main$Player:1#Player:1
ME,returner=Main$Player:1#Player:1,value=<void>
FW,context=Main$Player[]:1,0=Main$Player:1
VW,context=Main#main:1,player=Main$Player[]:1
FW,context=Main$Player:1,number=1010
VW,context=Main#main:1,index=1
VW,context=Main#main:1,j=1
FR,context=Main$Player:1,score
FW,context=Main$Player:1,score=9
VW,context=Main#main:1,index=3
VW,context=Main#main:1,j=2
FR,context=Main$Player:1,score
FW,context=Main$Player:1,score=27
VW,context=Main#main:1,index=4
VW,context=Main#main:1,j=3
FR,context=Main$Player:1,score
FW,context=Main$Player:1,score=35
VW,context=Main#main:1,index=6
VW,context=Main#main:1,j=4
FR,context=Main$Player:1,score
FW,context=Main$Player:1,score=42
VW,context=Main#main:1,index=8
VW,context=Main#main:1,j=5
FR,context=Main$Player:1,score
FW,context=Main$Player:1,score=62
VW,context=Main#main:1,index=10
VW,context=Main#main:1,j=6
FR,context=Main$Player:1,score
FW,context=Main$Player:1,score=80
VW,context=Main#main:1,index=11
VW,context=Main#main:1,j=7
FR,context=Main$Player:1,score
FW,context=Main$Player:1,score=88
VW,context=Main#main:1,index=13
VW,context=Main#main:1,j=8
FR,context=Main$Player:1,score
FW,context=Main$Player:1,score=95
VW,context=Main#main:1,index=15
VW,context=Main#main:1,j=9
FR,context=Main$Player:1,score
FW,context=Main$Player:1,score=114
VW,context=Main#main:1,index=17
VW,context=Main#main:1,j=10
FR,context=Main$Player:1,score
FW,context=Main$Player:1,score=123
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=s,type=java.lang.String[] (id=59),value=java.lang.String[22] (id=156),index=5>
NO,object=java.lang.String[]:3
FW,context=java.lang.String[]:3,0=1200
FW,context=java.lang.String[]:3,1=5
FW,context=java.lang.String[]:3,2=3
FW,context=java.lang.String[]:3,3=9
FW,context=java.lang.String[]:3,4=1
FW,context=java.lang.String[]:3,5=7
FW,context=java.lang.String[]:3,6=1
FW,context=java.lang.String[]:3,7=0
FW,context=java.lang.String[]:3,8=0
FW,context=java.lang.String[]:3,9=8
FW,context=java.lang.String[]:3,10=1
FW,context=java.lang.String[]:3,11=10
FW,context=java.lang.String[]:3,12=10
FW,context=java.lang.String[]:3,13=4
FW,context=java.lang.String[]:3,14=3
FW,context=java.lang.String[]:3,15=9
FW,context=java.lang.String[]:3,16=1
FW,context=java.lang.String[]:3,17=8
FW,context=java.lang.String[]:3,18=2
FW,context=java.lang.String[]:3,19=9
VW,context=Main#main:1,s=java.lang.String[]:3
NO,object=Main$Player:2
MC,caller=Main#main:1,target=Main$Player:2#Player:2
ME,returner=Main$Player:2#Player:2,value=<void>
FW,context=Main$Player[]:1,1=Main$Player:2
VW,context=Main#main:1,player=Main$Player[]:1
FW,context=Main$Player:2,number=1200
VD,method=Main#main:1 <name=index,type=int (id=7),value=19,index=6>
VW,context=Main#main:1,index=1
VD,method=Main#main:1 <name=j,type=int (id=7),value=10,index=7>
VW,context=Main#main:1,j=1
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=8
VW,context=Main#main:1,index=3
VW,context=Main#main:1,j=2
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=25
VW,context=Main#main:1,index=5
VW,context=Main#main:1,j=3
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=33
VW,context=Main#main:1,index=7
VW,context=Main#main:1,j=4
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=33
VW,context=Main#main:1,index=9
VW,context=Main#main:1,j=5
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=42
VW,context=Main#main:1,index=11
VW,context=Main#main:1,j=6
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=66
VW,context=Main#main:1,index=12
VW,context=Main#main:1,j=7
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=83
VW,context=Main#main:1,index=13
VW,context=Main#main:1,j=8
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=90
VW,context=Main#main:1,index=15
VW,context=Main#main:1,j=9
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=108
VW,context=Main#main:1,index=17
VW,context=Main#main:1,j=10
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=118
FR,context=Main$Player:2,score
FW,context=Main$Player:2,score=127
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=s,type=java.lang.String[] (id=59),value=java.lang.String[22] (id=156),index=5>
