TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
FW,context=Main,sc=java.util.Scanner (id=362)
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
FR,context=Main,sc
FW,context=Main,N=5
FR,context=Main,N
FR,context=Main,sc
FW,context=Main,M=4
FR,context=Main,sc
FW,context=Main,A=1
FR,context=Main,sc
FW,context=Main,B=3
FR,context=Main,sc
FW,context=Main,C=2
FR,context=Main,sc
FW,context=Main,T=0
FR,context=Main,T
FW,context=Main,RT=0
MC,caller=Main#main:1,target=Main#solve:1
FR,context=Main,N
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
VW,context=Main#solve:1,v=int[]:1
FR,context=Main,N
VW,context=Main#solve:1,i=0
FR,context=Main,sc
VW,context=Main#solve:1,v=int[]:1
FR,context=Main,N
VW,context=Main#solve:1,i=1
FR,context=Main,sc
FW,context=int[]:1,1=1
VW,context=Main#solve:1,v=int[]:1
FR,context=Main,N
VW,context=Main#solve:1,i=2
FR,context=Main,sc
FW,context=int[]:1,2=2
VW,context=Main#solve:1,v=int[]:1
FR,context=Main,N
VW,context=Main#solve:1,i=3
FR,context=Main,sc
VW,context=Main#solve:1,v=int[]:1
FR,context=Main,N
VW,context=Main#solve:1,i=4
FR,context=Main,sc
FW,context=int[]:1,4=1
VW,context=Main#solve:1,v=int[]:1
FR,context=Main,N
FR,context=Main,RT
VW,context=Main#solve:1,result=int[]:1
ME,returner=Main#solve:1,value=int[]:1
VW,context=Main#main:1,ans=int[]:1
FR,context=Main,N
VW,context=Main#main:1,i=0
FR,context=Main,N
VW,context=Main#main:1,i=1
FR,context=Main,N
VW,context=Main#main:1,i=2
FR,context=Main,N
VW,context=Main#main:1,i=3
FR,context=Main,N
VW,context=Main#main:1,i=4
FR,context=Main,N
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=2>
VD,method=Main#main:1 <name=ans,type=int[] (id=77),value=<?>,index=1>
FR,context=Main,sc
FW,context=Main,N=5
FR,context=Main,N
FR,context=Main,sc
FW,context=Main,M=7
FR,context=Main,sc
FW,context=Main,A=1
FR,context=Main,sc
FW,context=Main,B=3
FR,context=Main,sc
FW,context=Main,C=2
FR,context=Main,sc
FW,context=Main,T=1
FR,context=Main,T
FW,context=Main,RT=1
