TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,stdIn=java.util.Scanner (id=47)
VW,context=Main#main:1,n=10
VW,context=Main#main:1,m=5
VW,context=Main#main:1,q=3
NO,object=LinkedList:1
MC,caller=Main#main:1,target=LinkedList:1#LinkedList:1
VW,context=LinkedList:1#LinkedList:1,n=10
NO,object=boolean[]:1
FW,context=boolean[]:1,0=false
FW,context=boolean[]:1,1=false
FW,context=boolean[]:1,2=false
FW,context=boolean[]:1,3=false
FW,context=boolean[]:1,4=false
FW,context=boolean[]:1,5=false
FW,context=boolean[]:1,6=false
FW,context=boolean[]:1,7=false
FW,context=boolean[]:1,8=false
FW,context=boolean[]:1,9=false
FW,context=LinkedList:1,isntalive=boolean[]:1
NO,object=Data:1
MC,caller=LinkedList:1#LinkedList:1,target=Data:1#Data:1
ME,returner=Data:1#Data:1,value=<void>
FW,context=LinkedList:1,now=Data:1
FR,context=LinkedList:1,now
VW,context=LinkedList:1#LinkedList:1,tmp=Data:1
FR,context=LinkedList:1,now
FW,context=Data:1,id=0
FR,context=LinkedList:1,now
NO,object=Data:2
MC,caller=LinkedList:1#LinkedList:1,target=Data:2#Data:2
ME,returner=Data:2#Data:2,value=<void>
FW,context=Data:1,next=Data:2
FR,context=LinkedList:1,now
FR,context=Data:1,next
FW,context=Data:2,id=1
FR,context=LinkedList:1,now
FR,context=Data:1,next
FR,context=LinkedList:1,now
FW,context=Data:2,next=Data:1
FR,context=LinkedList:1,now
FR,context=Data:1,next
FR,context=LinkedList:1,now
FW,context=Data:2,prev=Data:1
FR,context=LinkedList:1,now
FR,context=LinkedList:1,now
FR,context=Data:1,next
FW,context=Data:1,prev=Data:2
FR,context=LinkedList:1,now
FR,context=Data:1,next
FW,context=LinkedList:1,now=Data:2
VW,context=LinkedList:1#LinkedList:1,i=2
MC,caller=LinkedList:1#LinkedList:1,target=LinkedList:1#add:1
FR,context=LinkedList:1,now
FR,context=Data:2,next
VW,context=LinkedList:1#add:1,tmp=Data:1
FR,context=LinkedList:1,now
NO,object=Data:3
MC,caller=LinkedList:1#add:1,target=Data:3#Data:3
ME,returner=Data:3#Data:3,value=<void>
FW,context=Data:2,next=Data:3
FR,context=LinkedList:1,now
FR,context=Data:2,next
FR,context=LinkedList:1,now
FR,context=Data:2,id
FW,context=Data:3,id=2
FR,context=LinkedList:1,now
FR,context=Data:2,next
FW,context=Data:3,next=Data:1
FR,context=LinkedList:1,now
FR,context=Data:2,next
FR,context=Data:3,next
FR,context=LinkedList:1,now
FR,context=Data:2,next
FW,context=Data:1,prev=Data:3
FR,context=LinkedList:1,now
FR,context=Data:2,next
FR,context=LinkedList:1,now
FW,context=Data:3,prev=Data:2
FR,context=LinkedList:1,now
FR,context=Data:2,next
FW,context=LinkedList:1,now=Data:3
ME,returner=LinkedList:1#add:1,value=<void>
VW,context=LinkedList:1#LinkedList:1,i=3
MC,caller=LinkedList:1#LinkedList:1,target=LinkedList:1#add:2
FR,context=LinkedList:1,now
FR,context=Data:3,next
VW,context=LinkedList:1#add:2,tmp=Data:1
FR,context=LinkedList:1,now
NO,object=Data:4
MC,caller=LinkedList:1#add:2,target=Data:4#Data:4
ME,returner=Data:4#Data:4,value=<void>
FW,context=Data:3,next=Data:4
FR,context=LinkedList:1,now
FR,context=Data:3,next
FR,context=LinkedList:1,now
FR,context=Data:3,id
FW,context=Data:4,id=3
FR,context=LinkedList:1,now
FR,context=Data:3,next
FW,context=Data:4,next=Data:1
FR,context=LinkedList:1,now
FR,context=Data:3,next
FR,context=Data:4,next
FR,context=LinkedList:1,now
FR,context=Data:3,next
FW,context=Data:1,prev=Data:4
FR,context=LinkedList:1,now
FR,context=Data:3,next
FR,context=LinkedList:1,now
FW,context=Data:4,prev=Data:3
FR,context=LinkedList:1,now
FR,context=Data:3,next
FW,context=LinkedList:1,now=Data:4
ME,returner=LinkedList:1#add:2,value=<void>
VW,context=LinkedList:1#LinkedList:1,i=4
MC,caller=LinkedList:1#LinkedList:1,target=LinkedList:1#add:3
FR,context=LinkedList:1,now
FR,context=Data:4,next
VW,context=LinkedList:1#add:3,tmp=Data:1
FR,context=LinkedList:1,now
NO,object=Data:5
MC,caller=LinkedList:1#add:3,target=Data:5#Data:5
ME,returner=Data:5#Data:5,value=<void>
FW,context=Data:4,next=Data:5
FR,context=LinkedList:1,now
FR,context=Data:4,next
FR,context=LinkedList:1,now
FR,context=Data:4,id
FW,context=Data:5,id=4
FR,context=LinkedList:1,now
FR,context=Data:4,next
FW,context=Data:5,next=Data:1
FR,context=LinkedList:1,now
FR,context=Data:4,next
FR,context=Data:5,next
FR,context=LinkedList:1,now
FR,context=Data:4,next
FW,context=Data:1,prev=Data:5
FR,context=LinkedList:1,now
FR,context=Data:4,next
FR,context=LinkedList:1,now
FW,context=Data:5,prev=Data:4
FR,context=LinkedList:1,now
FR,context=Data:4,next
FW,context=LinkedList:1,now=Data:5
ME,returner=LinkedList:1#add:3,value=<void>
VW,context=LinkedList:1#LinkedList:1,i=5
MC,caller=LinkedList:1#LinkedList:1,target=LinkedList:1#add:4
FR,context=LinkedList:1,now
FR,context=Data:5,next
VW,context=LinkedList:1#add:4,tmp=Data:1
FR,context=LinkedList:1,now
NO,object=Data:6
MC,caller=LinkedList:1#add:4,target=Data:6#Data:6
ME,returner=Data:6#Data:6,value=<void>
FW,context=Data:5,next=Data:6
FR,context=LinkedList:1,now
FR,context=Data:5,next
FR,context=LinkedList:1,now
FR,context=Data:5,id
FW,context=Data:6,id=5
FR,context=LinkedList:1,now
FR,context=Data:5,next
FW,context=Data:6,next=Data:1
FR,context=LinkedList:1,now
FR,context=Data:5,next
