TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,sc=java.util.Scanner (id=364)
VW,context=Main:1#run:1,n=6
NO,object=Team[]:1
FW,context=Team[]:1,0=null
FW,context=Team[]:1,1=null
FW,context=Team[]:1,2=null
FW,context=Team[]:1,3=null
FW,context=Team[]:1,4=null
FW,context=Team[]:1,5=null
VW,context=Main:1#run:1,t=Team[]:1
VW,context=Main:1#run:1,i=0
NO,object=Team:1
MC,caller=Main:1#run:1,target=Team:1#Team:1
VW,context=Team:1#Team:1,np=200
VW,context=Team:1#Team:1,nid=1
VW,context=Team:1#Team:1,ns=6
VW,context=Team:1#Team:1,naf=1
FW,context=Team:1,id=1
FW,context=Team:1,af=1
FW,context=Team:1,solved=6
FW,context=Team:1,pena=200
ME,returner=Team:1#Team:1,value=<void>
FW,context=Team[]:1,0=Team:1
VW,context=Main:1#run:1,t=Team[]:1
VW,context=Main:1#run:1,i=1
NO,object=Team:2
MC,caller=Main:1#run:1,target=Team:2#Team:2
VW,context=Team:2#Team:2,np=300
VW,context=Team:2#Team:2,nid=2
VW,context=Team:2#Team:2,ns=6
VW,context=Team:2#Team:2,naf=1
FW,context=Team:2,id=2
FW,context=Team:2,af=1
FW,context=Team:2,solved=6
FW,context=Team:2,pena=300
ME,returner=Team:2#Team:2,value=<void>
FW,context=Team[]:1,1=Team:2
VW,context=Main:1#run:1,t=Team[]:1
VW,context=Main:1#run:1,i=2
NO,object=Team:3
MC,caller=Main:1#run:1,target=Team:3#Team:3
VW,context=Team:3#Team:3,np=400
VW,context=Team:3#Team:3,nid=3
VW,context=Team:3#Team:3,ns=6
VW,context=Team:3#Team:3,naf=1
FW,context=Team:3,id=3
FW,context=Team:3,af=1
FW,context=Team:3,solved=6
FW,context=Team:3,pena=400
ME,returner=Team:3#Team:3,value=<void>
FW,context=Team[]:1,2=Team:3
VW,context=Main:1#run:1,t=Team[]:1
VW,context=Main:1#run:1,i=3
NO,object=Team:4
MC,caller=Main:1#run:1,target=Team:4#Team:4
VW,context=Team:4#Team:4,np=1200
VW,context=Team:4#Team:4,nid=4
VW,context=Team:4#Team:4,ns=5
VW,context=Team:4#Team:4,naf=2
FW,context=Team:4,id=4
FW,context=Team:4,af=2
FW,context=Team:4,solved=5
FW,context=Team:4,pena=1200
ME,returner=Team:4#Team:4,value=<void>
FW,context=Team[]:1,3=Team:4
VW,context=Main:1#run:1,t=Team[]:1
VW,context=Main:1#run:1,i=4
NO,object=Team:5
MC,caller=Main:1#run:1,target=Team:5#Team:5
VW,context=Team:5#Team:5,np=1400
VW,context=Team:5#Team:5,nid=5
VW,context=Team:5#Team:5,ns=5
VW,context=Team:5#Team:5,naf=1
FW,context=Team:5,id=5
FW,context=Team:5,af=1
FW,context=Team:5,solved=5
FW,context=Team:5,pena=1400
ME,returner=Team:5#Team:5,value=<void>
FW,context=Team[]:1,4=Team:5
VW,context=Main:1#run:1,t=Team[]:1
VW,context=Main:1#run:1,i=5
NO,object=Team:6
MC,caller=Main:1#run:1,target=Team:6#Team:6
VW,context=Team:6#Team:6,np=800
VW,context=Team:6#Team:6,nid=6
VW,context=Team:6#Team:6,ns=4
VW,context=Team:6#Team:6,naf=3
FW,context=Team:6,id=6
FW,context=Team:6,af=3
FW,context=Team:6,solved=4
FW,context=Team:6,pena=800
ME,returner=Team:6#Team:6,value=<void>
FW,context=Team[]:1,5=Team:6
VW,context=Main:1#run:1,t=Team[]:1
MC,caller=Main:1#run:1,target=Main:1#sort:1
VW,context=Main:1#sort:1,t=Team[]:1
VW,context=Main:1#sort:1,n=6
VW,context=Main:1#sort:1,i=0
VW,context=Main:1#sort:1,max=0
VW,context=Main:1#sort:1,j=0
FR,context=Team:1,solved
FR,context=Team:1,solved
FR,context=Team:1,solved
FR,context=Team:1,solved
FR,context=Team:1,pena
FR,context=Team:1,pena
FR,context=Team:1,pena
FR,context=Team:1,pena
FR,context=Team:1,id
FR,context=Team:1,id
VW,context=Main:1#sort:1,j=1
FR,context=Team:1,solved
FR,context=Team:2,solved
FR,context=Team:1,solved
FR,context=Team:2,solved
FR,context=Team:2,pena
FR,context=Team:1,pena
FR,context=Team:2,pena
FR,context=Team:1,pena
VW,context=Main:1#sort:1,j=2
FR,context=Team:1,solved
FR,context=Team:3,solved
FR,context=Team:1,solved
FR,context=Team:3,solved
FR,context=Team:3,pena
FR,context=Team:1,pena
FR,context=Team:3,pena
FR,context=Team:1,pena
VW,context=Main:1#sort:1,j=3
FR,context=Team:1,solved
FR,context=Team:4,solved
FR,context=Team:1,solved
FR,context=Team:4,solved
VW,context=Main:1#sort:1,j=4
FR,context=Team:1,solved
FR,context=Team:5,solved
FR,context=Team:1,solved
FR,context=Team:5,solved
VW,context=Main:1#sort:1,j=5
FR,context=Team:1,solved
FR,context=Team:6,solved
FR,context=Team:1,solved
FR,context=Team:6,solved
VD,method=Main:1#sort:1 <name=j,type=int (id=7),value=<?>,index=4>
VW,context=Main:1#sort:1,temp=Team:1
VW,context=Main:1#sort:1,t=Team[]:1
VW,context=Main:1#sort:1,t=Team[]:1
VW,context=Main:1#sort:1,i=1
VD,method=Main:1#sort:1 <name=temp,type=Team (id=87),value=<?>,index=5>
VW,context=Main:1#sort:1,max=1
VW,context=Main:1#sort:1,j=1
FR,context=Team:2,solved
FR,context=Team:2,solved
FR,context=Team:2,solved
FR,context=Team:2,solved
FR,context=Team:2,pena
FR,context=Team:2,pena
FR,context=Team:2,pena
FR,context=Team:2,pena
