TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,INF=1073741824
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,scanner=java.util.Scanner (id=48)
FW,context=Main:1,d=15
FW,context=Main:1,n=4
FR,context=Main:1,d
FR,context=Main:1,n
FR,context=Main:1,n
NO,object=Main$AER[]:1
FW,context=Main$AER[]:1,0=null
FW,context=Main$AER[]:1,1=null
FW,context=Main$AER[]:1,2=null
FW,context=Main$AER[]:1,3=null
FW,context=Main:1,aer=Main$AER[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=0
FR,context=Main:1,aer
NO,object=Main$AER:1
MC,caller=Main:1#run:1,target=Main$AER:1#Main$AER:1
VW,context=Main$AER:1#Main$AER:1,a=1
VW,context=Main$AER:1#Main$AER:1,e=1
VW,context=Main$AER:1#Main$AER:1,r=0
FW,context=Main$AER:1,a=1
FW,context=Main$AER:1,e=1
FW,context=Main$AER:1,r=0
ME,returner=Main$AER:1#Main$AER:1,value=<void>
FW,context=Main$AER[]:1,0=Main$AER:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=1
FR,context=Main:1,aer
NO,object=Main$AER:2
MC,caller=Main:1#run:1,target=Main$AER:2#Main$AER:2
VW,context=Main$AER:2#Main$AER:2,a=1
VW,context=Main$AER:2#Main$AER:2,e=2
VW,context=Main$AER:2#Main$AER:2,r=2
FW,context=Main$AER:2,a=1
FW,context=Main$AER:2,e=2
FW,context=Main$AER:2,r=2
ME,returner=Main$AER:2#Main$AER:2,value=<void>
FW,context=Main$AER[]:1,1=Main$AER:2
FR,context=Main:1,n
VW,context=Main:1#run:1,i=2
FR,context=Main:1,aer
NO,object=Main$AER:3
MC,caller=Main:1#run:1,target=Main$AER:3#Main$AER:3
VW,context=Main$AER:3#Main$AER:3,a=5
VW,context=Main$AER:3#Main$AER:3,e=10
VW,context=Main$AER:3#Main$AER:3,r=5
FW,context=Main$AER:3,a=5
FW,context=Main$AER:3,e=10
FW,context=Main$AER:3,r=5
ME,returner=Main$AER:3#Main$AER:3,value=<void>
FW,context=Main$AER[]:1,2=Main$AER:3
FR,context=Main:1,n
VW,context=Main:1#run:1,i=3
FR,context=Main:1,aer
NO,object=Main$AER:4
MC,caller=Main:1#run:1,target=Main$AER:4#Main$AER:4
VW,context=Main$AER:4#Main$AER:4,a=8
VW,context=Main$AER:4#Main$AER:4,e=1
VW,context=Main$AER:4#Main$AER:4,r=15
FW,context=Main$AER:4,a=8
FW,context=Main$AER:4,e=1
FW,context=Main$AER:4,r=15
ME,returner=Main$AER:4#Main$AER:4,value=<void>
FW,context=Main$AER[]:1,3=Main$AER:4
FR,context=Main:1,n
FR,context=Main:1,d
NO,object=int[][]:1
FW,context=int[][]:1,0=int[101] (id=61)
FW,context=int[][]:1,1=int[101] (id=62)
FW,context=int[][]:1,2=int[101] (id=63)
FW,context=int[][]:1,3=int[101] (id=64)
FW,context=int[][]:1,4=int[101] (id=65)
FW,context=int[][]:1,5=int[101] (id=66)
FW,context=int[][]:1,6=int[101] (id=67)
FW,context=int[][]:1,7=int[101] (id=68)
FW,context=int[][]:1,8=int[101] (id=69)
FW,context=int[][]:1,9=int[101] (id=70)
FW,context=int[][]:1,10=int[101] (id=71)
FW,context=int[][]:1,11=int[101] (id=72)
FW,context=int[][]:1,12=int[101] (id=73)
FW,context=int[][]:1,13=int[101] (id=74)
FW,context=int[][]:1,14=int[101] (id=75)
FW,context=int[][]:1,15=int[101] (id=76)
FW,context=Main:1,dp=int[][]:1
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=1>
FR,context=Main:1,dp
VW,context=Main:1#run:1,dpp=int[101] (id=61)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=62)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=63)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=64)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=65)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=66)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=67)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=68)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=69)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=70)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=71)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=72)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=73)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=74)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=75)
FR,context=Main:1,INF
VW,context=Main:1#run:1,dpp=int[101] (id=76)
FR,context=Main:1,INF
VD,method=Main:1#run:1 <name=dpp,type=int[] (id=77),value=<?>,index=2>
VW,context=Main:1#run:1,pq=java.util.PriorityQueue (id=77)
FR,context=Main:1,d
NO,object=Main$AER:5
MC,caller=Main:1#run:1,target=Main$AER:5#Main$AER:5
VW,context=Main$AER:5#Main$AER:5,a=15
VW,context=Main$AER:5#Main$AER:5,e=0
VW,context=Main$AER:5#Main$AER:5,r=0
FW,context=Main$AER:5,a=15
FW,context=Main$AER:5,e=0
FW,context=Main$AER:5,r=0
ME,returner=Main$AER:5#Main$AER:5,value=<void>
FR,context=Main:1,INF
