TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=47)
VW,context=Main#main:1,N=5
VW,context=Main#main:1,F=2
VW,context=Main#main:1,map=java.util.HashMap (id=48)
VW,context=Main#main:1,list=java.util.ArrayList (id=51)
NO,object=java.lang.String[][]:1
FW,context=java.lang.String[][]:1,0=null
FW,context=java.lang.String[][]:1,1=null
FW,context=java.lang.String[][]:1,2=null
FW,context=java.lang.String[][]:1,3=null
FW,context=java.lang.String[][]:1,4=null
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,i=0
VW,context=Main#main:1,M=3
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=null
FW,context=java.lang.String[]:2,1=null
FW,context=java.lang.String[]:2,2=null
FW,context=java.lang.String[][]:1,0=java.lang.String[]:2
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=0
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=M,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,M=2
NO,object=java.lang.String[]:3
FW,context=java.lang.String[]:3,0=null
FW,context=java.lang.String[]:3,1=null
FW,context=java.lang.String[][]:1,1=java.lang.String[]:3
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=0
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=M,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,M=3
NO,object=java.lang.String[]:4
FW,context=java.lang.String[]:4,0=null
FW,context=java.lang.String[]:4,1=null
FW,context=java.lang.String[]:4,2=null
FW,context=java.lang.String[][]:1,2=java.lang.String[]:4
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=0
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=M,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,M=4
NO,object=java.lang.String[]:5
FW,context=java.lang.String[]:5,0=null
FW,context=java.lang.String[]:5,1=null
FW,context=java.lang.String[]:5,2=null
FW,context=java.lang.String[]:5,3=null
FW,context=java.lang.String[][]:1,3=java.lang.String[]:5
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=0
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=2
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=3
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,i=4
VD,method=Main#main:1 <name=M,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,M=2
NO,object=java.lang.String[]:6
FW,context=java.lang.String[]:6,0=null
FW,context=java.lang.String[]:6,1=null
FW,context=java.lang.String[][]:1,4=java.lang.String[]:6
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=0
VW,context=Main#main:1,str=java.lang.String[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,str=java.lang.String[][]:1
VD,method=Main#main:1 <name=M,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[]:2,4=0
FW,context=int[]:2,5=0
FW,context=int[][]:1,1=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[]:3,4=0
FW,context=int[]:3,5=0
FW,context=int[][]:1,2=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[]:4,2=0
FW,context=int[]:4,3=0
FW,context=int[]:4,4=0
FW,context=int[]:4,5=0
FW,context=int[][]:1,3=int[]:4
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
FW,context=int[]:5,4=0
FW,context=int[]:5,5=0
FW,context=int[][]:1,4=int[]:5
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[]:6,2=0
FW,context=int[]:6,3=0
FW,context=int[]:6,4=0
FW,context=int[]:6,5=0
FW,context=int[][]:1,5=int[]:6
VW,context=Main#main:1,num=int[][]:1
VW,context=Main#main:1,i=0
