TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=364)
VW,context=Main#main:1,str=(P*Q)
NO,object=char[]:1
FW,context=char[]:1,0=(
FW,context=char[]:1,1=P
FW,context=char[]:1,2=*
FW,context=char[]:1,3=Q
FW,context=char[]:1,4=)
VW,context=Main#main:1,input=char[]:1
MC,caller=Main#main:1,target=Main#parse:1
VW,context=Main#parse:1,start=0
VW,context=Main#parse:1,input=char[]:1
VW,context=Main#parse:1,end=4
VW,context=Main#parse:1,k_lv=0
VW,context=Main#parse:1,k_s=-1
VW,context=Main#parse:1,k_e=-1
VW,context=Main#parse:1,m_s=-1
VW,context=Main#parse:1,a_p=-1
VW,context=Main#parse:1,m_p=-1
VW,context=Main#parse:1,pos=0
VW,context=Main#parse:1,k_s=0
VW,context=Main#parse:1,k_lv=1
VW,context=Main#parse:1,pos=1
VW,context=Main#parse:1,pos=2
VW,context=Main#parse:1,m_p=2
VW,context=Main#parse:1,pos=3
VW,context=Main#parse:1,pos=4
VW,context=Main#parse:1,k_lv=0
VW,context=Main#parse:1,k_e=4
VD,method=Main#parse:1 <name=pos,type=int (id=7),value=<?>,index=9>
MC,caller=Main#parse:1,target=Main#parse:2
VW,context=Main#parse:2,start=1
VW,context=Main#parse:2,input=char[]:1
VW,context=Main#parse:2,end=1
VW,context=Main#parse:2,k_lv=0
VW,context=Main#parse:2,k_s=-1
VW,context=Main#parse:2,k_e=-1
VW,context=Main#parse:2,m_s=-1
VW,context=Main#parse:2,a_p=-1
VW,context=Main#parse:2,m_p=-1
VW,context=Main#parse:2,pos=1
VD,method=Main#parse:2 <name=pos,type=int (id=7),value=<?>,index=9>
NO,object=Main$Var:1
MC,caller=Main#parse:2,target=Main$Var:1#Main$Var:1
VW,context=Main$Var:1#Main$Var:1,v=0
FW,context=Main$Var:1,var=0
ME,returner=Main$Var:1#Main$Var:1,value=<void>
VW,context=Main#parse:2,result=Main$Var:1
ME,returner=Main#parse:2,value=Main$Var:1
MC,caller=Main#parse:1,target=Main#parse:3
VW,context=Main#parse:3,start=3
VW,context=Main#parse:3,input=char[]:1
VW,context=Main#parse:3,end=3
VW,context=Main#parse:3,k_lv=0
VW,context=Main#parse:3,k_s=-1
VW,context=Main#parse:3,k_e=-1
VW,context=Main#parse:3,m_s=-1
VW,context=Main#parse:3,a_p=-1
VW,context=Main#parse:3,m_p=-1
VW,context=Main#parse:3,pos=3
VD,method=Main#parse:3 <name=pos,type=int (id=7),value=<?>,index=9>
NO,object=Main$Var:2
MC,caller=Main#parse:3,target=Main$Var:2#Main$Var:2
VW,context=Main$Var:2#Main$Var:2,v=1
FW,context=Main$Var:2,var=1
ME,returner=Main$Var:2#Main$Var:2,value=<void>
VW,context=Main#parse:3,result=Main$Var:2
ME,returner=Main#parse:3,value=Main$Var:2
NO,object=Main$Mul:1
MC,caller=Main#parse:1,target=Main$Mul:1#Main$Mul:1
VW,context=Main$Mul:1#Main$Mul:1,left=Main$Var:1
VW,context=Main$Mul:1#Main$Mul:1,right=Main$Var:2
FW,context=Main$Mul:1,left=Main$Var:1
FW,context=Main$Mul:1,right=Main$Var:2
ME,returner=Main$Mul:1#Main$Mul:1,value=<void>
VW,context=Main#parse:1,result=Main$Mul:1
ME,returner=Main#parse:1,value=Main$Mul:1
VW,context=Main#main:1,fomula=Main$Mul:1
VW,context=Main#main:1,count=0
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
VW,context=Main#main:1,array=int[]:1
VW,context=Main#main:1,p=0
VW,context=Main#main:1,array=int[]:1
VW,context=Main#main:1,q=0
VW,context=Main#main:1,array=int[]:1
VW,context=Main#main:1,r=0
VW,context=Main#main:1,array=int[]:1
MC,caller=Main#main:1,target=Main$Mul:1#eval:1
VW,context=Main$Mul:1#eval:1,input=int[]:1
FR,context=Main$Mul:1,left
MC,caller=Main$Mul:1#eval:1,target=Main$Var:1#eval:1
VW,context=Main$Var:1#eval:1,input=int[]:1
FR,context=Main$Var:1,var
VW,context=Main$Var:1#eval:1,result=0
ME,returner=Main$Var:1#eval:1,value=0
FR,context=Main$Mul:1,right
MC,caller=Main$Mul:1#eval:1,target=Main$Var:2#eval:2
VW,context=Main$Var:2#eval:2,input=int[]:1
FR,context=Main$Var:2,var
VW,context=Main$Var:2#eval:2,result=0
ME,returner=Main$Var:2#eval:2,value=0
VW,context=Main$Mul:1#eval:1,result=0
ME,returner=Main$Mul:1#eval:1,value=0
VW,context=Main#main:1,r=1
FW,context=int[]:1,2=1
VW,context=Main#main:1,array=int[]:1
MC,caller=Main#main:1,target=Main$Mul:1#eval:2
VW,context=Main$Mul:1#eval:2,input=int[]:1
FR,context=Main$Mul:1,left
MC,caller=Main$Mul:1#eval:2,target=Main$Var:1#eval:3
VW,context=Main$Var:1#eval:3,input=int[]:1
FR,context=Main$Var:1,var
VW,context=Main$Var:1#eval:3,result=0
ME,returner=Main$Var:1#eval:3,value=0
FR,context=Main$Mul:1,right
MC,caller=Main$Mul:1#eval:2,target=Main$Var:2#eval:4
VW,context=Main$Var:2#eval:4,input=int[]:1
FR,context=Main$Var:2,var
VW,context=Main$Var:2#eval:4,result=0
ME,returner=Main$Var:2#eval:4,value=0
VW,context=Main$Mul:1#eval:2,result=0
ME,returner=Main$Mul:1#eval:2,value=0
VW,context=Main#main:1,r=2
FW,context=int[]:1,2=2
VW,context=Main#main:1,array=int[]:1
MC,caller=Main#main:1,target=Main$Mul:1#eval:3
VW,context=Main$Mul:1#eval:3,input=int[]:1
FR,context=Main$Mul:1,left
