TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,sc=java.util.Scanner (id=48)
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
FR,context=Main:1,sc
FR,context=Main:1,sc
FW,context=Main:1,n=3
FR,context=Main:1,sc
FW,context=Main:1,s=6
FR,context=Main:1,n
FW,context=Main:1,ans=0
MC,caller=Main:1#run:1,target=Main:1#solve:1
VW,context=Main:1#solve:1,use=0
VW,context=Main:1#solve:1,sum=0
VW,context=Main:1#solve:1,level=0
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,s
MC,caller=Main:1#solve:1,target=Main:1#solve:2
VW,context=Main:1#solve:2,use=1
VW,context=Main:1#solve:2,sum=0
VW,context=Main:1#solve:2,level=1
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,s
MC,caller=Main:1#solve:2,target=Main:1#solve:3
VW,context=Main:1#solve:3,use=2
VW,context=Main:1#solve:3,sum=1
VW,context=Main:1#solve:3,level=2
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,s
MC,caller=Main:1#solve:3,target=Main:1#solve:4
VW,context=Main:1#solve:4,use=3
VW,context=Main:1#solve:4,sum=3
VW,context=Main:1#solve:4,level=3
FR,context=Main:1,n
FR,context=Main:1,s
ME,returner=Main:1#solve:4,value=<void>
MC,caller=Main:1#solve:3,target=Main:1#solve:5
VW,context=Main:1#solve:5,use=2
VW,context=Main:1#solve:5,sum=1
VW,context=Main:1#solve:5,level=3
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,s
MC,caller=Main:1#solve:5,target=Main:1#solve:6
VW,context=Main:1#solve:6,use=3
VW,context=Main:1#solve:6,sum=4
VW,context=Main:1#solve:6,level=4
FR,context=Main:1,n
FR,context=Main:1,s
ME,returner=Main:1#solve:6,value=<void>
MC,caller=Main:1#solve:5,target=Main:1#solve:7
VW,context=Main:1#solve:7,use=2
VW,context=Main:1#solve:7,sum=1
VW,context=Main:1#solve:7,level=4
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,s
MC,caller=Main:1#solve:7,target=Main:1#solve:8
VW,context=Main:1#solve:8,use=3
VW,context=Main:1#solve:8,sum=5
VW,context=Main:1#solve:8,level=5
FR,context=Main:1,n
FR,context=Main:1,s
ME,returner=Main:1#solve:8,value=<void>
MC,caller=Main:1#solve:7,target=Main:1#solve:9
VW,context=Main:1#solve:9,use=2
VW,context=Main:1#solve:9,sum=1
VW,context=Main:1#solve:9,level=5
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,s
MC,caller=Main:1#solve:9,target=Main:1#solve:10
VW,context=Main:1#solve:10,use=3
VW,context=Main:1#solve:10,sum=6
VW,context=Main:1#solve:10,level=6
FR,context=Main:1,n
FR,context=Main:1,s
FR,context=Main:1,ans
FW,context=Main:1,ans=1
ME,returner=Main:1#solve:10,value=<void>
MC,caller=Main:1#solve:9,target=Main:1#solve:11
VW,context=Main:1#solve:11,use=2
VW,context=Main:1#solve:11,sum=1
VW,context=Main:1#solve:11,level=6
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,s
MC,caller=Main:1#solve:11,target=Main:1#solve:12
VW,context=Main:1#solve:12,use=3
VW,context=Main:1#solve:12,sum=7
VW,context=Main:1#solve:12,level=7
FR,context=Main:1,n
FR,context=Main:1,s
ME,returner=Main:1#solve:12,value=<void>
MC,caller=Main:1#solve:11,target=Main:1#solve:13
VW,context=Main:1#solve:13,use=2
VW,context=Main:1#solve:13,sum=1
VW,context=Main:1#solve:13,level=7
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,s
MC,caller=Main:1#solve:13,target=Main:1#solve:14
VW,context=Main:1#solve:14,use=3
VW,context=Main:1#solve:14,sum=8
VW,context=Main:1#solve:14,level=8
FR,context=Main:1,n
FR,context=Main:1,s
ME,returner=Main:1#solve:14,value=<void>
MC,caller=Main:1#solve:13,target=Main:1#solve:15
VW,context=Main:1#solve:15,use=2
VW,context=Main:1#solve:15,sum=1
VW,context=Main:1#solve:15,level=8
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,s
MC,caller=Main:1#solve:15,target=Main:1#solve:16
VW,context=Main:1#solve:16,use=3
VW,context=Main:1#solve:16,sum=9
VW,context=Main:1#solve:16,level=9
FR,context=Main:1,n
FR,context=Main:1,s
ME,returner=Main:1#solve:16,value=<void>
MC,caller=Main:1#solve:15,target=Main:1#solve:17
VW,context=Main:1#solve:17,use=2
VW,context=Main:1#solve:17,sum=1
VW,context=Main:1#solve:17,level=9
FR,context=Main:1,n
FR,context=Main:1,n
FR,context=Main:1,s
MC,caller=Main:1#solve:17,target=Main:1#solve:18
VW,context=Main:1#solve:18,use=3
VW,context=Main:1#solve:18,sum=10
VW,context=Main:1#solve:18,level=10
FR,context=Main:1,n
FR,context=Main:1,s
ME,returner=Main:1#solve:18,value=<void>
MC,caller=Main:1#solve:17,target=Main:1#solve:19
VW,context=Main:1#solve:19,use=2
VW,context=Main:1#solve:19,sum=1
VW,context=Main:1#solve:19,level=10
FR,context=Main:1,n
ME,returner=Main:1#solve:19,value=<void>
ME,returner=Main:1#solve:17,value=<void>
ME,returner=Main:1#solve:15,value=<void>
ME,returner=Main:1#solve:13,value=<void>
ME,returner=Main:1#solve:11,value=<void>
ME,returner=Main:1#solve:9,value=<void>
ME,returner=Main:1#solve:7,value=<void>
ME,returner=Main:1#solve:5,value=<void>
ME,returner=Main:1#solve:3,value=<void>
MC,caller=Main:1#solve:2,target=Main:1#solve:20
