TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,MOD=100000
NO,object=char[]:1
FW,context=char[]:1,0=J
FW,context=char[]:1,1=O
FW,context=char[]:1,2=I
VW,context=Main:1#run:1,ch=char[]:1
VW,context=Main:1#run:1,sc=java.util.Scanner (id=365)
VW,context=Main:1#run:1,h=2
VW,context=Main:1#run:1,w=3
VW,context=Main:1#run:1,MASK=7
VW,context=Main:1#run:1,mask=4
VW,context=Main:1#run:1,ALL=1
NO,object=char[][]:1
FW,context=char[][]:1,0=null
FW,context=char[][]:1,1=null
VW,context=Main:1#run:1,map=char[][]:1
VW,context=Main:1#run:1,i=0
NO,object=char[]:2
FW,context=char[]:2,0=?
FW,context=char[]:2,1=?
FW,context=char[]:2,2=O
FW,context=char[][]:1,0=char[]:2
VW,context=Main:1#run:1,map=char[][]:1
VW,context=Main:1#run:1,ALL=9
VW,context=Main:1#run:1,i=1
NO,object=char[]:3
FW,context=char[]:3,0=I
FW,context=char[]:3,1=I
FW,context=char[]:3,2=J
FW,context=char[][]:1,1=char[]:3
VW,context=Main:1#run:1,map=char[][]:1
VW,context=Main:1#run:1,ALL=9
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=9>
VW,context=Main:1#run:1,ref=int[15000] (id=370)
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=int[]:1,7=0
VW,context=Main:1#run:1,rev=int[]:1
VW,context=Main:1#run:1,ID=0
VW,context=Main:1#run:1,S=0
VW,context=Main:1#run:1,ok=true
VW,context=Main:1#run:1,ok=true
VW,context=Main:1#run:1,rev=int[]:1
VW,context=Main:1#run:1,ref=int[15000] (id=370)
VW,context=Main:1#run:1,ID=1
VW,context=Main:1#run:1,S=1
VD,method=Main:1#run:1 <name=ok,type=boolean (id=2),value=<?>,index=15>
VW,context=Main:1#run:1,S=2
VW,context=Main:1#run:1,ok=true
VW,context=Main:1#run:1,ok=true
FW,context=int[]:1,2=1
VW,context=Main:1#run:1,rev=int[]:1
VW,context=Main:1#run:1,ref=int[15000] (id=370)
VW,context=Main:1#run:1,ID=2
VW,context=Main:1#run:1,S=3
VD,method=Main:1#run:1 <name=ok,type=boolean (id=2),value=<?>,index=15>
VW,context=Main:1#run:1,S=4
VW,context=Main:1#run:1,ok=true
VW,context=Main:1#run:1,ok=true
FW,context=int[]:1,4=2
VW,context=Main:1#run:1,rev=int[]:1
VW,context=Main:1#run:1,ref=int[15000] (id=370)
VW,context=Main:1#run:1,ID=3
VW,context=Main:1#run:1,S=5
VD,method=Main:1#run:1 <name=ok,type=boolean (id=2),value=<?>,index=15>
VW,context=Main:1#run:1,S=6
VW,context=Main:1#run:1,ok=true
VW,context=Main:1#run:1,ok=false
VW,context=Main:1#run:1,S=7
VD,method=Main:1#run:1 <name=ok,type=boolean (id=2),value=<?>,index=15>
VD,method=Main:1#run:1 <name=S,type=int (id=7),value=<?>,index=14>
NO,object=int[][][]:1
NO,object=int[][]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[][]:1,0=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[][]:1,1=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[][]:1,2=int[]:4
FW,context=int[][][]:1,0=int[][]:1
NO,object=int[][]:2
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[][]:2,0=int[]:5
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[][]:2,1=int[]:6
NO,object=int[]:7
FW,context=int[]:7,0=0
FW,context=int[]:7,1=0
FW,context=int[][]:2,2=int[]:7
FW,context=int[][][]:1,1=int[][]:2
VW,context=Main:1#run:1,dp=int[][][]:1
VW,context=Main:1#run:1,X=0
VW,context=Main:1#run:1,dp=int[][][]:1
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,j=0
VW,context=Main:1#run:1,dp=int[][][]:1
VW,context=Main:1#run:1,k=0
VW,context=Main:1#run:1,J=0
VW,context=Main:1#run:1,S=0
VW,context=Main:1#run:1,D=1
VW,context=Main:1#run:1,c=0
VW,context=Main:1#run:1,use=J
VW,context=Main:1#run:1,ns=0
VW,context=Main:1#run:1,dp=int[][][]:1
VW,context=Main:1#run:1,c=1
VD,method=Main:1#run:1 <name=use,type=char (id=4),value=<?>,index=29>
VD,method=Main:1#run:1 <name=ns,type=int (id=7),value=<?>,index=30>
VW,context=Main:1#run:1,use=O
VW,context=Main:1#run:1,ns=0
VW,context=Main:1#run:1,ns=0
VW,context=Main:1#run:1,ns=0
VW,context=Main:1#run:1,dp=int[][][]:1
VW,context=Main:1#run:1,c=2
VD,method=Main:1#run:1 <name=use,type=char (id=4),value=<?>,index=29>
VD,method=Main:1#run:1 <name=ns,type=int (id=7),value=<?>,index=31>
VW,context=Main:1#run:1,use=I
VW,context=Main:1#run:1,ns=0
VW,context=Main:1#run:1,dp=int[][][]:1
VD,method=Main:1#run:1 <name=use,type=char (id=4),value=<?>,index=29>
VD,method=Main:1#run:1 <name=ns,type=int (id=7),value=<?>,index=32>
VW,context=Main:1#run:1,k=0
VW,context=Main:1#run:1,J=1
