TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
FW,context=Main,in=java.util.Scanner (id=363)
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
FR,context=Main,in
FW,context=Main,n=4
FR,context=Main,n
MC,caller=Main#main:1,target=Main#init:1
FR,context=Main,n
NO,object=Node[]:1
FW,context=Node[]:1,0=null
FW,context=Node[]:1,1=null
FW,context=Node[]:1,2=null
FW,context=Node[]:1,3=null
FW,context=Main,node=Node[]:1
FR,context=Main,n
VW,context=Main#init:1,i=0
FR,context=Main,node
NO,object=Node:1
MC,caller=Main#init:1,target=Node:1#Node:1
VW,context=Node:1#Node:1,id=0
FW,context=Node:1,edge=java.util.ArrayList (id=370)
FW,context=Node:1,id=0
ME,returner=Node:1#Node:1,value=<void>
FR,context=Main,n
VW,context=Main#init:1,i=1
FR,context=Main,node
NO,object=Node:2
MC,caller=Main#init:1,target=Node:2#Node:2
VW,context=Node:2#Node:2,id=1
FW,context=Node:2,edge=java.util.ArrayList (id=372)
FW,context=Node:2,id=1
ME,returner=Node:2#Node:2,value=<void>
FR,context=Main,n
VW,context=Main#init:1,i=2
FR,context=Main,node
NO,object=Node:3
MC,caller=Main#init:1,target=Node:3#Node:3
VW,context=Node:3#Node:3,id=2
FW,context=Node:3,edge=java.util.ArrayList (id=374)
FW,context=Node:3,id=2
ME,returner=Node:3#Node:3,value=<void>
FR,context=Main,n
VW,context=Main#init:1,i=3
FR,context=Main,node
NO,object=Node:4
MC,caller=Main#init:1,target=Node:4#Node:4
VW,context=Node:4#Node:4,id=3
FW,context=Node:4,edge=java.util.ArrayList (id=376)
FW,context=Node:4,id=3
ME,returner=Node:4#Node:4,value=<void>
FR,context=Main,n
FR,context=Main,n
FR,context=Main,n
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[][]:1,1=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[][]:1,2=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[]:4,2=0
FW,context=int[]:4,3=0
FW,context=int[][]:1,3=int[]:4
FW,context=Main,cost=int[][]:1
VD,method=Main#init:1 <name=i,type=int (id=7),value=<?>,index=0>
FR,context=Main,n
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
VW,context=Main#init:1,map=int[]:5
FR,context=Main,n
VW,context=Main#init:1,i=1
FR,context=Main,in
VW,context=Main#init:1,p=0
FR,context=Main,node
FR,context=Main,node
MC,caller=Main#init:1,target=Node:1#createEdge:1
VW,context=Node:1#createEdge:1,n=Node:2
FR,context=Node:1,edge
ME,returner=Node:1#createEdge:1,value=<void>
FR,context=Main,node
FR,context=Main,node
MC,caller=Main#init:1,target=Node:2#createEdge:2
VW,context=Node:2#createEdge:2,n=Node:1
FR,context=Node:2,edge
ME,returner=Node:2#createEdge:2,value=<void>
VW,context=Main#init:1,map=int[]:5
FR,context=Main,n
VW,context=Main#init:1,i=2
VD,method=Main#init:1 <name=p,type=int (id=7),value=<?>,index=3>
FR,context=Main,in
VW,context=Main#init:1,p=1
FR,context=Main,node
FR,context=Main,node
MC,caller=Main#init:1,target=Node:2#createEdge:3
VW,context=Node:2#createEdge:3,n=Node:3
FR,context=Node:2,edge
ME,returner=Node:2#createEdge:3,value=<void>
FR,context=Main,node
FR,context=Main,node
MC,caller=Main#init:1,target=Node:3#createEdge:4
VW,context=Node:3#createEdge:4,n=Node:2
FR,context=Node:3,edge
ME,returner=Node:3#createEdge:4,value=<void>
FW,context=int[]:5,2=1
VW,context=Main#init:1,map=int[]:5
FR,context=Main,n
VW,context=Main#init:1,i=3
VD,method=Main#init:1 <name=p,type=int (id=7),value=<?>,index=3>
FR,context=Main,in
VW,context=Main#init:1,p=2
FR,context=Main,node
FR,context=Main,node
MC,caller=Main#init:1,target=Node:3#createEdge:5
VW,context=Node:3#createEdge:5,n=Node:4
FR,context=Node:3,edge
ME,returner=Node:3#createEdge:5,value=<void>
FR,context=Main,node
FR,context=Main,node
MC,caller=Main#init:1,target=Node:4#createEdge:6
VW,context=Node:4#createEdge:6,n=Node:3
FR,context=Node:4,edge
ME,returner=Node:4#createEdge:6,value=<void>
FW,context=int[]:5,3=2
VW,context=Main#init:1,map=int[]:5
FR,context=Main,n
VD,method=Main#init:1 <name=p,type=int (id=7),value=<?>,index=3>
VD,method=Main#init:1 <name=i,type=int (id=7),value=<?>,index=2>
VW,context=Main#init:1,sum=0
FR,context=Main,n
VW,context=Main#init:1,i=1
FR,context=Main,in
VW,context=Main#init:1,d=10
FR,context=Main,cost
FR,context=Main,cost
VW,context=Main#init:1,sum=10
FR,context=Main,n
VW,context=Main#init:1,i=2
VD,method=Main#init:1 <name=d,type=int (id=7),value=<?>,index=6>
FR,context=Main,in
VW,context=Main#init:1,d=20
FR,context=Main,cost
FR,context=Main,cost
VW,context=Main#init:1,sum=30
FR,context=Main,n
VW,context=Main#init:1,i=3
VD,method=Main#init:1 <name=d,type=int (id=7),value=<?>,index=6>
FR,context=Main,in
VW,context=Main#init:1,d=30
FR,context=Main,cost
FR,context=Main,cost
VW,context=Main#init:1,sum=60
FR,context=Main,n
VD,method=Main#init:1 <name=d,type=int (id=7),value=<?>,index=6>
VW,context=Main#init:1,result=60
ME,returner=Main#init:1,value=60
VW,context=Main#main:1,sum=60
MC,caller=Main#main:1,target=Main#remove:1
VW,context=Main#remove:1,res=0
FR,context=Main,n
VW,context=Main#remove:1,bs=java.util.BitSet (id=384)
FR,context=Main,n
VW,context=Main#remove:1,i=0
FR,context=Main,node
FR,context=Node:1,edge
FR,context=Main,n
VW,context=Main#remove:1,i=1
FR,context=Main,node
FR,context=Node:2,edge
FR,context=Main,n
VW,context=Main#remove:1,i=2
FR,context=Main,node
FR,context=Node:3,edge
FR,context=Main,n
VW,context=Main#remove:1,i=3
FR,context=Main,node
FR,context=Node:4,edge
FR,context=Main,n
VD,method=Main#remove:1 <name=i,type=int (id=7),value=<?>,index=2>
VW,context=Main#remove:1,i=0
FR,context=Main,node
FR,context=Node:1,edge
VW,context=Main#remove:1,next=Node:2
FR,context=Main,cost
FR,context=Node:2,id
VW,context=Main#remove:1,res=10
FR,context=Node:2,edge
FR,context=Main,node
FR,context=Main,node
FR,context=Node:1,edge
FR,context=Main,node
VW,context=Main#remove:1,i=3
VD,method=Main#remove:1 <name=next,type=Node (id=121),value=<?>,index=4>
FR,context=Main,node
FR,context=Node:4,edge
VW,context=Main#remove:1,next=Node:3
FR,context=Main,cost
FR,context=Node:3,id
VW,context=Main#remove:1,res=40
FR,context=Node:3,edge
FR,context=Main,node
FR,context=Main,node
FR,context=Node:4,edge
FR,context=Main,node
VD,method=Main#remove:1 <name=next,type=Node (id=121),value=<?>,index=4>
VW,context=Main#remove:1,result=40
ME,returner=Main#remove:1,value=40
VW,context=Main#main:1,res=40
MC,caller=Main#main:1,target=Main#longest:1
FR,context=Main,n
FW,context=Main,used=java.util.BitSet (id=385)
FW,context=Main,pathId=0
FW,context=Main,path=-1
FR,context=Main,n
VW,context=Main#longest:1,i=0
FR,context=Main,node
FR,context=Main,n
VW,context=Main#longest:1,i=1
FR,context=Main,node
FR,context=Main,node
MC,caller=Main#longest:1,target=Main#dfs:1
VW,context=Main#dfs:1,nd=Node:2
VW,context=Main#dfs:1,dist=0
FR,context=Main,used
FR,context=Node:2,id
VW,context=Main#dfs:1,res=0
VW,context=Main#dfs:1,update=false
FR,context=Node:2,edge
VW,context=Main#dfs:1,v=Node:3
FR,context=Main,used
FR,context=Node:3,id
VW,context=Main#dfs:1,update=true
FR,context=Main,used
FR,context=Node:3,id
FR,context=Main,cost
FR,context=Node:2,id
FR,context=Node:3,id
MC,caller=Main#dfs:1,target=Main#dfs:2
VW,context=Main#dfs:2,nd=Node:3
VW,context=Main#dfs:2,dist=20
FR,context=Main,used
FR,context=Node:3,id
VW,context=Main#dfs:2,res=20
VW,context=Main#dfs:2,update=false
FR,context=Node:3,edge
VW,context=Main#dfs:2,v=Node:2
FR,context=Main,used
FR,context=Node:2,id
FR,context=Main,path
VD,method=Main#dfs:2 <name=v,type=Node (id=121),value=<?>,index=4>
FW,context=Main,path=20
FR,context=Node:3,id
FW,context=Main,pathId=2
ME,returner=Main#dfs:2,value=<void>
VD,method=Main#dfs:1 <name=v,type=Node (id=121),value=<?>,index=4>
ME,returner=Main#dfs:1,value=<void>
FW,context=Main,path=0
FR,context=Main,used
FR,context=Main,pathId
FR,context=Main,node
FR,context=Main,pathId
MC,caller=Main#longest:1,target=Main#dfs:3
VW,context=Main#dfs:3,nd=Node:3
VW,context=Main#dfs:3,dist=0
FR,context=Main,used
FR,context=Node:3,id
VW,context=Main#dfs:3,res=0
VW,context=Main#dfs:3,update=false
FR,context=Node:3,edge
VW,context=Main#dfs:3,v=Node:2
FR,context=Main,used
FR,context=Node:2,id
VW,context=Main#dfs:3,update=true
FR,context=Main,used
FR,context=Node:2,id
FR,context=Main,cost
FR,context=Node:3,id
FR,context=Node:2,id
MC,caller=Main#dfs:3,target=Main#dfs:4
VW,context=Main#dfs:4,nd=Node:2
VW,context=Main#dfs:4,dist=20
