TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
FW,context=Main,INPUT=
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
FR,context=Main,INPUT
FW,context=Main,is=java.io.BufferedInputStream (id=343)
FW,context=Main,out=java.io.PrintWriter (id=344)
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#solver:1
MC,caller=Main:1#solver:1,target=Main#ni:1
VW,context=Main#ni:1,num=0
VW,context=Main#ni:1,minus=false
FR,context=Main,is
VW,context=Main#ni:1,num=50
VW,context=Main#ni:1,num=2
FR,context=Main,is
VW,context=Main#ni:1,b=32
VW,context=Main#ni:1,result=2
ME,returner=Main#ni:1,value=2
VW,context=Main:1#solver:1,N=2
MC,caller=Main:1#solver:1,target=Main#ni:2
VW,context=Main#ni:2,num=0
VW,context=Main#ni:2,minus=false
FR,context=Main,is
VW,context=Main#ni:2,num=50
VW,context=Main#ni:2,num=2
FR,context=Main,is
VW,context=Main#ni:2,b=13
VW,context=Main#ni:2,result=2
ME,returner=Main#ni:2,value=2
VW,context=Main:1#solver:1,M=2
NO,object=Main$WeightedUnionFind:1
MC,caller=Main:1#solver:1,target=Main$WeightedUnionFind:1#Main$WeightedUnionFind:1
VW,context=Main$WeightedUnionFind:1#Main$WeightedUnionFind:1,n=2
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=Main$WeightedUnionFind:1,par=int[]:1
NO,object=long[]:1
FW,context=long[]:1,0=0
FW,context=long[]:1,1=0
FW,context=Main$WeightedUnionFind:1,wd=long[]:1
FR,context=Main$WeightedUnionFind:1,par
ME,returner=Main$WeightedUnionFind:1#Main$WeightedUnionFind:1,value=<void>
VW,context=Main:1#solver:1,uf=Main$WeightedUnionFind:1
VW,context=Main:1#solver:1,i=0
MC,caller=Main:1#solver:1,target=Main#ns:1
MC,caller=Main#ns:1,target=Main#skip:1
FR,context=Main,is
FR,context=Main,is
VW,context=Main#skip:1,b=33
VW,context=Main#skip:1,result=33
ME,returner=Main#skip:1,value=33
VW,context=Main#ns:1,b=33
VW,context=Main#ns:1,sb=java.lang.StringBuilder (id=352)
FR,context=Main,is
VW,context=Main#ns:1,b=32
VW,context=Main#ns:1,result=!
ME,returner=Main#ns:1,value=!
VW,context=Main:1#solver:1,s=!
MC,caller=Main:1#solver:1,target=Main#ni:3
VW,context=Main#ni:3,num=0
VW,context=Main#ni:3,minus=false
FR,context=Main,is
VW,context=Main#ni:3,num=49
VW,context=Main#ni:3,num=1
FR,context=Main,is
VW,context=Main#ni:3,b=32
VW,context=Main#ni:3,result=1
ME,returner=Main#ni:3,value=1
VW,context=Main:1#solver:1,x=0
MC,caller=Main:1#solver:1,target=Main#ni:4
VW,context=Main#ni:4,num=0
VW,context=Main#ni:4,minus=false
FR,context=Main,is
VW,context=Main#ni:4,num=50
VW,context=Main#ni:4,num=2
FR,context=Main,is
VW,context=Main#ni:4,b=32
VW,context=Main#ni:4,result=2
ME,returner=Main#ni:4,value=2
VW,context=Main:1#solver:1,y=1
MC,caller=Main:1#solver:1,target=Main#nl:1
VW,context=Main#nl:1,num=0
VW,context=Main#nl:1,minus=false
FR,context=Main,is
VW,context=Main#nl:1,num=49
VW,context=Main#nl:1,num=1
FR,context=Main,is
VW,context=Main#nl:1,b=13
VW,context=Main#nl:1,result=1
ME,returner=Main#nl:1,value=1
VW,context=Main:1#solver:1,w=1
MC,caller=Main:1#solver:1,target=Main$WeightedUnionFind:1#union:1
VW,context=Main$WeightedUnionFind:1#union:1,w=1
VW,context=Main$WeightedUnionFind:1#union:1,y=1
VW,context=Main$WeightedUnionFind:1#union:1,x=0
MC,caller=Main$WeightedUnionFind:1#union:1,target=Main$WeightedUnionFind:1#weight:1
VW,context=Main$WeightedUnionFind:1#weight:1,x=0
MC,caller=Main$WeightedUnionFind:1#weight:1,target=Main$WeightedUnionFind:1#find:1
VW,context=Main$WeightedUnionFind:1#find:1,x=0
FR,context=Main$WeightedUnionFind:1,par
VW,context=Main$WeightedUnionFind:1#find:1,result=0
ME,returner=Main$WeightedUnionFind:1#find:1,value=0
FR,context=Main$WeightedUnionFind:1,wd
VW,context=Main$WeightedUnionFind:1#weight:1,result=0
ME,returner=Main$WeightedUnionFind:1#weight:1,value=0
MC,caller=Main$WeightedUnionFind:1#union:1,target=Main$WeightedUnionFind:1#weight:2
VW,context=Main$WeightedUnionFind:1#weight:2,x=1
MC,caller=Main$WeightedUnionFind:1#weight:2,target=Main$WeightedUnionFind:1#find:2
VW,context=Main$WeightedUnionFind:1#find:2,x=1
FR,context=Main$WeightedUnionFind:1,par
VW,context=Main$WeightedUnionFind:1#find:2,result=1
ME,returner=Main$WeightedUnionFind:1#find:2,value=1
FR,context=Main$WeightedUnionFind:1,wd
VW,context=Main$WeightedUnionFind:1#weight:2,result=0
ME,returner=Main$WeightedUnionFind:1#weight:2,value=0
VW,context=Main$WeightedUnionFind:1#union:1,w=1
MC,caller=Main$WeightedUnionFind:1#union:1,target=Main$WeightedUnionFind:1#find:3
VW,context=Main$WeightedUnionFind:1#find:3,x=0
FR,context=Main$WeightedUnionFind:1,par
VW,context=Main$WeightedUnionFind:1#find:3,result=0
ME,returner=Main$WeightedUnionFind:1#find:3,value=0
VW,context=Main$WeightedUnionFind:1#union:1,x=0
MC,caller=Main$WeightedUnionFind:1#union:1,target=Main$WeightedUnionFind:1#find:4
VW,context=Main$WeightedUnionFind:1#find:4,x=1
FR,context=Main$WeightedUnionFind:1,par
VW,context=Main$WeightedUnionFind:1#find:4,result=1
ME,returner=Main$WeightedUnionFind:1#find:4,value=1
VW,context=Main$WeightedUnionFind:1#union:1,y=1
FR,context=Main$WeightedUnionFind:1,par
FR,context=Main$WeightedUnionFind:1,par
FR,context=Main$WeightedUnionFind:1,par
FR,context=Main$WeightedUnionFind:1,par
FW,context=int[]:1,0=-2
FW,context=int[]:1,1=-1
FR,context=Main$WeightedUnionFind:1,par
FW,context=int[]:1,1=0
FR,context=Main$WeightedUnionFind:1,wd
FW,context=long[]:1,1=1
VW,context=Main$WeightedUnionFind:1#union:1,result=true
ME,returner=Main$WeightedUnionFind:1#union:1,value=true
VW,context=Main:1#solver:1,i=1
VD,method=Main:1#solver:1 <name=s,type=java.lang.String (id=25),value=<?>,index=4>
