TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
NO,object=Main$MyScanner:1
MC,caller=Main:1#run:1,target=Main$MyScanner:1#MyScanner:1
ME,returner=Main$MyScanner:1#MyScanner:1,value=<void>
VW,context=Main:1#run:1,sc=Main$MyScanner:1
MC,caller=Main:1#run:1,target=Main$MyScanner:1#nextInt:1
MC,caller=Main$MyScanner:1#nextInt:1,target=Main$MyScanner:1#next:1
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#read:1
VW,context=Main$MyScanner:1#read:1,result=51
ME,returner=Main$MyScanner:1#read:1,value=51
VW,context=Main$MyScanner:1#next:1,c=51
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#isSpaceChar:1
VW,context=Main$MyScanner:1#isSpaceChar:1,c=51
VW,context=Main$MyScanner:1#isSpaceChar:1,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:1,value=false
VW,context=Main$MyScanner:1#next:1,res=java.lang.StringBuilder (id=28)
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#read:2
VW,context=Main$MyScanner:1#read:2,result=32
ME,returner=Main$MyScanner:1#read:2,value=32
VW,context=Main$MyScanner:1#next:1,c=32
MC,caller=Main$MyScanner:1#next:1,target=Main$MyScanner:1#isSpaceChar:2
VW,context=Main$MyScanner:1#isSpaceChar:2,c=32
VW,context=Main$MyScanner:1#isSpaceChar:2,result=true
ME,returner=Main$MyScanner:1#isSpaceChar:2,value=true
VW,context=Main$MyScanner:1#next:1,result=3
ME,returner=Main$MyScanner:1#next:1,value=3
VW,context=Main$MyScanner:1#nextInt:1,result=3
ME,returner=Main$MyScanner:1#nextInt:1,value=3
VW,context=Main:1#run:1,n=3
VW,context=Main:1#run:1,max=1
VW,context=Main:1#run:1,max=2
VW,context=Main:1#run:1,max=4
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=int[]:1,7=0
FW,context=Main:1,seg=int[]:1
MC,caller=Main:1#run:1,target=Main$MyScanner:1#nextInt:2
MC,caller=Main$MyScanner:1#nextInt:2,target=Main$MyScanner:1#next:2
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#read:3
VW,context=Main$MyScanner:1#read:3,result=53
ME,returner=Main$MyScanner:1#read:3,value=53
VW,context=Main$MyScanner:1#next:2,c=53
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#isSpaceChar:3
VW,context=Main$MyScanner:1#isSpaceChar:3,c=53
VW,context=Main$MyScanner:1#isSpaceChar:3,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:3,value=false
VW,context=Main$MyScanner:1#next:2,res=java.lang.StringBuilder (id=34)
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#read:4
VW,context=Main$MyScanner:1#read:4,result=13
ME,returner=Main$MyScanner:1#read:4,value=13
VW,context=Main$MyScanner:1#next:2,c=13
MC,caller=Main$MyScanner:1#next:2,target=Main$MyScanner:1#isSpaceChar:4
VW,context=Main$MyScanner:1#isSpaceChar:4,c=13
VW,context=Main$MyScanner:1#isSpaceChar:4,result=true
ME,returner=Main$MyScanner:1#isSpaceChar:4,value=true
VW,context=Main$MyScanner:1#next:2,result=5
ME,returner=Main$MyScanner:1#next:2,value=5
VW,context=Main$MyScanner:1#nextInt:2,result=5
ME,returner=Main$MyScanner:1#nextInt:2,value=5
VW,context=Main:1#run:1,q=5
VW,context=Main:1#run:1,i=0
MC,caller=Main:1#run:1,target=Main$MyScanner:1#nextInt:3
MC,caller=Main$MyScanner:1#nextInt:3,target=Main$MyScanner:1#next:3
MC,caller=Main$MyScanner:1#next:3,target=Main$MyScanner:1#read:5
VW,context=Main$MyScanner:1#read:5,result=10
ME,returner=Main$MyScanner:1#read:5,value=10
VW,context=Main$MyScanner:1#next:3,c=10
MC,caller=Main$MyScanner:1#next:3,target=Main$MyScanner:1#isSpaceChar:5
VW,context=Main$MyScanner:1#isSpaceChar:5,c=10
VW,context=Main$MyScanner:1#isSpaceChar:5,result=true
ME,returner=Main$MyScanner:1#isSpaceChar:5,value=true
MC,caller=Main$MyScanner:1#next:3,target=Main$MyScanner:1#read:6
VW,context=Main$MyScanner:1#read:6,result=49
ME,returner=Main$MyScanner:1#read:6,value=49
VW,context=Main$MyScanner:1#next:3,c=49
MC,caller=Main$MyScanner:1#next:3,target=Main$MyScanner:1#isSpaceChar:6
VW,context=Main$MyScanner:1#isSpaceChar:6,c=49
VW,context=Main$MyScanner:1#isSpaceChar:6,result=false
ME,returner=Main$MyScanner:1#isSpaceChar:6,value=false
VW,context=Main$MyScanner:1#next:3,res=java.lang.StringBuilder (id=36)
MC,caller=Main$MyScanner:1#next:3,target=Main$MyScanner:1#read:7
VW,context=Main$MyScanner:1#read:7,result=32
ME,returner=Main$MyScanner:1#read:7,value=32
VW,context=Main$MyScanner:1#next:3,c=32
MC,caller=Main$MyScanner:1#next:3,target=Main$MyScanner:1#isSpaceChar:7
VW,context=Main$MyScanner:1#isSpaceChar:7,c=32
VW,context=Main$MyScanner:1#isSpaceChar:7,result=true
ME,returner=Main$MyScanner:1#isSpaceChar:7,value=true
VW,context=Main$MyScanner:1#next:3,result=1
ME,returner=Main$MyScanner:1#next:3,value=1
VW,context=Main$MyScanner:1#nextInt:3,result=1
ME,returner=Main$MyScanner:1#nextInt:3,value=1
