TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
FW,context=Main,kbd=java.util.Scanner (id=44)
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
FR,context=Main,kbd
VW,context=Main#main:1,n=3
MC,caller=Main#main:1,target=Main#solve:1
FR,context=Main,kbd
VW,context=Main#solve:1,s=Hoshino
VW,context=Main#solve:1,ans=Hoshina
ME,returner=Main#solve:1,value=<void>
VW,context=Main#main:1,n=2
MC,caller=Main#main:1,target=Main#solve:2
FR,context=Main,kbd
VW,context=Main#solve:2,s=Hashino
VW,context=Main#solve:2,ans=Hashino
ME,returner=Main#solve:2,value=<void>
VW,context=Main#main:1,n=1
MC,caller=Main#main:1,target=Main#solve:3
FR,context=Main,kbd
VW,context=Main#solve:3,s=Masayuki Hoshino was the grandson of Ieyasu Tokugawa.
VW,context=Main#solve:3,ans=Masayuki Hoshina was the grandson of Ieyasu Tokugawa.
ME,returner=Main#solve:3,value=<void>
VW,context=Main#main:1,n=0
ME,returner=Main#main:1,value=<void>
TE,
