TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=1
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=-1
FW,context=int[]:2,1=0
FW,context=int[][]:1,1=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=-1
FW,context=int[]:3,1=-1
FW,context=int[][]:1,2=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=-1
FW,context=int[][]:1,3=int[]:4
NO,object=int[]:5
FW,context=int[]:5,0=1
FW,context=int[]:5,1=0
FW,context=int[][]:1,4=int[]:5
NO,object=int[]:6
FW,context=int[]:6,0=1
FW,context=int[]:6,1=1
FW,context=int[][]:1,5=int[]:6
FW,context=Main:1,d=int[][]:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,sc=java.util.Scanner (id=372)
VW,context=Main:1#run:1,T=5
VW,context=Main:1#run:1,M=150
VW,context=Main:1#run:1,T=4
NO,object=char[]:1
FW,context=char[]:1,0=f
FW,context=char[]:1,1=a
FW,context=char[]:1,2=a
FW,context=char[]:1,3=f
FW,context=char[]:1,4=d
VW,context=Main:1#run:1,s=char[]:1
NO,object=char[]:2
FW,context=char[]:2,0=b
FW,context=char[]:2,1=c
FW,context=char[]:2,2=b
FW,context=char[]:2,3=d
FW,context=char[]:2,4=b
VW,context=Main:1#run:1,t=char[]:2
VW,context=Main:1#run:1,set=java.util.HashSet (id=375)
VW,context=Main:1#run:1,x=100
VW,context=Main:1#run:1,y=100
VW,context=Main:1#run:1,c=f
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,y=101
VW,context=Main:1#run:1,c=a
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,y=102
VW,context=Main:1#run:1,c=a
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,y=103
VW,context=Main:1#run:1,c=f
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=102
VW,context=Main:1#run:1,y=104
VW,context=Main:1#run:1,c=d
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=102
VW,context=Main:1#run:1,y=103
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=8>
VW,context=Main:1#run:1,res=false
VW,context=Main:1#run:1,S=15251
VW,context=Main:1#run:1,k=0
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,y=101
VW,context=Main:1#run:1,cnt=1
VW,context=Main:1#run:1,c=b
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=100
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=13>
VW,context=Main:1#run:1,k=1
VD,method=Main:1#run:1 <name=cnt,type=int (id=7),value=<?>,index=12>
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,cnt=1
VW,context=Main:1#run:1,c=b
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=100
VW,context=Main:1#run:1,y=100
VW,context=Main:1#run:1,cnt=2
VW,context=Main:1#run:1,c=c
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=100
VW,context=Main:1#run:1,y=99
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=13>
VW,context=Main:1#run:1,k=2
VD,method=Main:1#run:1 <name=cnt,type=int (id=7),value=<?>,index=12>
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,y=101
VW,context=Main:1#run:1,cnt=1
VW,context=Main:1#run:1,c=b
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,y=100
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=13>
VW,context=Main:1#run:1,k=3
VD,method=Main:1#run:1 <name=cnt,type=int (id=7),value=<?>,index=12>
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,y=101
VW,context=Main:1#run:1,cnt=1
VW,context=Main:1#run:1,c=b
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=102
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=13>
VW,context=Main:1#run:1,k=4
VD,method=Main:1#run:1 <name=cnt,type=int (id=7),value=<?>,index=12>
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,cnt=1
VW,context=Main:1#run:1,c=b
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=102
VW,context=Main:1#run:1,y=102
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=13>
VW,context=Main:1#run:1,k=5
VD,method=Main:1#run:1 <name=cnt,type=int (id=7),value=<?>,index=12>
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,y=101
VW,context=Main:1#run:1,cnt=1
VW,context=Main:1#run:1,c=b
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=101
VW,context=Main:1#run:1,y=102
VW,context=Main:1#run:1,cnt=2
VW,context=Main:1#run:1,c=c
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#run:1,x=100
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=13>
VD,method=Main:1#run:1 <name=cnt,type=int (id=7),value=<?>,index=12>
VW,context=Main:1#run:1,S=15252
