TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Solution:1
MC,caller=Main#main:1,target=Solution:1#Solution:1
ME,returner=Solution:1#Solution:1,value=<void>
MC,caller=Main#main:1,target=Solution:1#solve:1
VW,context=Solution:1#solve:1,scan=java.util.Scanner (id=366)
VW,context=Solution:1#solve:1,V=4
VW,context=Solution:1#solve:1,E=5
NO,object=Edge[]:1
FW,context=Edge[]:1,0=null
FW,context=Edge[]:1,1=null
FW,context=Edge[]:1,2=null
FW,context=Edge[]:1,3=null
FW,context=Edge[]:1,4=null
VW,context=Solution:1#solve:1,edges=Edge[]:1
VW,context=Solution:1#solve:1,i=0
NO,object=Edge:1
MC,caller=Solution:1#solve:1,target=Edge:1#Edge:1
ME,returner=Edge:1#Edge:1,value=<void>
FW,context=Edge[]:1,0=Edge:1
VW,context=Solution:1#solve:1,edges=Edge[]:1
FW,context=Edge:1,from=1
FW,context=Edge:1,to=2
FW,context=Edge:1,cost=3
FR,context=Edge:1,from
FW,context=Edge:1,from=0
FR,context=Edge:1,to
FW,context=Edge:1,to=1
VW,context=Solution:1#solve:1,i=1
NO,object=Edge:2
MC,caller=Solution:1#solve:1,target=Edge:2#Edge:2
ME,returner=Edge:2#Edge:2,value=<void>
FW,context=Edge[]:1,1=Edge:2
VW,context=Solution:1#solve:1,edges=Edge[]:1
FW,context=Edge:2,from=1
FW,context=Edge:2,to=3
FW,context=Edge:2,cost=5
FR,context=Edge:2,from
FW,context=Edge:2,from=0
FR,context=Edge:2,to
FW,context=Edge:2,to=2
VW,context=Solution:1#solve:1,i=2
NO,object=Edge:3
MC,caller=Solution:1#solve:1,target=Edge:3#Edge:3
ME,returner=Edge:3#Edge:3,value=<void>
FW,context=Edge[]:1,2=Edge:3
VW,context=Solution:1#solve:1,edges=Edge[]:1
FW,context=Edge:3,from=1
FW,context=Edge:3,to=4
FW,context=Edge:3,cost=6
FR,context=Edge:3,from
FW,context=Edge:3,from=0
FR,context=Edge:3,to
FW,context=Edge:3,to=3
VW,context=Solution:1#solve:1,i=3
NO,object=Edge:4
MC,caller=Solution:1#solve:1,target=Edge:4#Edge:4
ME,returner=Edge:4#Edge:4,value=<void>
FW,context=Edge[]:1,3=Edge:4
VW,context=Solution:1#solve:1,edges=Edge[]:1
FW,context=Edge:4,from=2
FW,context=Edge:4,to=4
FW,context=Edge:4,cost=6
FR,context=Edge:4,from
FW,context=Edge:4,from=1
FR,context=Edge:4,to
FW,context=Edge:4,to=3
VW,context=Solution:1#solve:1,i=4
NO,object=Edge:5
MC,caller=Solution:1#solve:1,target=Edge:5#Edge:5
ME,returner=Edge:5#Edge:5,value=<void>
FW,context=Edge[]:1,4=Edge:5
VW,context=Solution:1#solve:1,edges=Edge[]:1
FW,context=Edge:5,from=3
FW,context=Edge:5,to=4
FW,context=Edge:5,cost=7
FR,context=Edge:5,from
FW,context=Edge:5,from=2
FR,context=Edge:5,to
FW,context=Edge:5,to=3
MC,caller=Solution:1#solve:1,target=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II)
MC,caller=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II),target=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II)
MC,caller=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II),target=Ljava/util/ComparableTimSort;.countRunAndMakeAscending([Ljava/lang/Object;II)
MC,caller=Ljava/util/ComparableTimSort;.countRunAndMakeAscending([Ljava/lang/Object;II),target=Edge:2#compareTo:1
VW,context=Edge:2#compareTo:1,o=Edge:1
FR,context=Edge:2,cost
FR,context=Edge:1,cost
VW,context=Edge:2#compareTo:1,result=1
ME,returner=Edge:2#compareTo:1,value=1
MC,caller=Ljava/util/ComparableTimSort;.countRunAndMakeAscending([Ljava/lang/Object;II),target=Edge:3#compareTo:2
VW,context=Edge:3#compareTo:2,o=Edge:2
FR,context=Edge:3,cost
FR,context=Edge:2,cost
VW,context=Edge:3#compareTo:2,result=1
ME,returner=Edge:3#compareTo:2,value=1
MC,caller=Ljava/util/ComparableTimSort;.countRunAndMakeAscending([Ljava/lang/Object;II),target=Edge:4#compareTo:3
VW,context=Edge:4#compareTo:3,o=Edge:3
FR,context=Edge:4,cost
FR,context=Edge:3,cost
VW,context=Edge:4#compareTo:3,result=0
ME,returner=Edge:4#compareTo:3,value=0
MC,caller=Ljava/util/ComparableTimSort;.countRunAndMakeAscending([Ljava/lang/Object;II),target=Edge:5#compareTo:4
VW,context=Edge:5#compareTo:4,o=Edge:4
FR,context=Edge:5,cost
FR,context=Edge:4,cost
VW,context=Edge:5#compareTo:4,result=1
ME,returner=Edge:5#compareTo:4,value=1
ME,returner=Ljava/util/ComparableTimSort;.countRunAndMakeAscending([Ljava/lang/Object;II),value=<void>
ME,returner=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II),value=<void>
ME,returner=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II),value=<void>
VD,method=Solution:1#solve:1 <name=i,type=int (id=7),value=<?>,index=4>
VW,context=Solution:1#solve:1,ans=-1
VW,context=Solution:1#solve:1,i=0
MC,caller=Solution:1#solve:1,target=Solution:1#calc:1
VW,context=Solution:1#calc:1,edges=Edge[]:1
VW,context=Solution:1#calc:1,V=4
VW,context=Solution:1#calc:1,f=0
NO,object=UnionFind:1
MC,caller=Solution:1#calc:1,target=UnionFind:1#UnionFind:1
VW,context=UnionFind:1#UnionFind:1,V=4
NO,object=int[]:1
FW,context=int[]:1,0=0
