TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main$Scanner:1
MC,caller=Main#main:1,target=Main$Scanner:1#Main$Scanner:1
VW,context=Main$Scanner:1#Main$Scanner:1,is=java.io.BufferedInputStream (id=345)
FW,context=Main$Scanner:1,br=java.io.BufferedReader (id=346)
ME,returner=Main$Scanner:1#Main$Scanner:1,value=<void>
VW,context=Main#main:1,sc=Main$Scanner:1
MC,caller=Main#main:1,target=Main$Scanner:1#nextInt:1
MC,caller=Main$Scanner:1#nextInt:1,target=Main$Scanner:1#next:1
MC,caller=Main$Scanner:1#next:1,target=Main$Scanner:1#getLine:1
MC,caller=Main$Scanner:1#getLine:1,target=Main$Scanner:1#hasNext:1
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:1,result=false
ME,returner=Main$Scanner:1#hasNext:1,value=false
FR,context=Main$Scanner:1,br
FW,context=Main$Scanner:1,tok=java.util.StringTokenizer (id=347)
MC,caller=Main$Scanner:1#getLine:1,target=Main$Scanner:1#hasNext:2
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:2,result=true
ME,returner=Main$Scanner:1#hasNext:2,value=true
ME,returner=Main$Scanner:1#getLine:1,value=<void>
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#next:1,result=4
ME,returner=Main$Scanner:1#next:1,value=4
VW,context=Main$Scanner:1#nextInt:1,result=4
ME,returner=Main$Scanner:1#nextInt:1,value=4
VW,context=Main#main:1,N=4
MC,caller=Main#main:1,target=Main$Scanner:1#nextInt:2
MC,caller=Main$Scanner:1#nextInt:2,target=Main$Scanner:1#next:2
MC,caller=Main$Scanner:1#next:2,target=Main$Scanner:1#getLine:2
MC,caller=Main$Scanner:1#getLine:2,target=Main$Scanner:1#hasNext:3
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:3,result=true
ME,returner=Main$Scanner:1#hasNext:3,value=true
ME,returner=Main$Scanner:1#getLine:2,value=<void>
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#next:2,result=4
ME,returner=Main$Scanner:1#next:2,value=4
VW,context=Main$Scanner:1#nextInt:2,result=4
ME,returner=Main$Scanner:1#nextInt:2,value=4
VW,context=Main#main:1,E=4
VW,context=Main#main:1,edges=java.util.ArrayList (id=350)
VW,context=Main#main:1,i=0
MC,caller=Main#main:1,target=Main$Scanner:1#nextInt:3
MC,caller=Main$Scanner:1#nextInt:3,target=Main$Scanner:1#next:3
MC,caller=Main$Scanner:1#next:3,target=Main$Scanner:1#getLine:3
MC,caller=Main$Scanner:1#getLine:3,target=Main$Scanner:1#hasNext:4
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:4,result=false
ME,returner=Main$Scanner:1#hasNext:4,value=false
FR,context=Main$Scanner:1,br
FW,context=Main$Scanner:1,tok=java.util.StringTokenizer (id=351)
MC,caller=Main$Scanner:1#getLine:3,target=Main$Scanner:1#hasNext:5
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:5,result=true
ME,returner=Main$Scanner:1#hasNext:5,value=true
ME,returner=Main$Scanner:1#getLine:3,value=<void>
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#next:3,result=1
ME,returner=Main$Scanner:1#next:3,value=1
VW,context=Main$Scanner:1#nextInt:3,result=1
ME,returner=Main$Scanner:1#nextInt:3,value=1
VW,context=Main#main:1,s=0
MC,caller=Main#main:1,target=Main$Scanner:1#nextInt:4
MC,caller=Main$Scanner:1#nextInt:4,target=Main$Scanner:1#next:4
MC,caller=Main$Scanner:1#next:4,target=Main$Scanner:1#getLine:4
MC,caller=Main$Scanner:1#getLine:4,target=Main$Scanner:1#hasNext:6
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:6,result=true
ME,returner=Main$Scanner:1#hasNext:6,value=true
ME,returner=Main$Scanner:1#getLine:4,value=<void>
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#next:4,result=2
ME,returner=Main$Scanner:1#next:4,value=2
VW,context=Main$Scanner:1#nextInt:4,result=2
ME,returner=Main$Scanner:1#nextInt:4,value=2
VW,context=Main#main:1,e=1
MC,caller=Main#main:1,target=Main$Scanner:1#nextInt:5
MC,caller=Main$Scanner:1#nextInt:5,target=Main$Scanner:1#next:5
MC,caller=Main$Scanner:1#next:5,target=Main$Scanner:1#getLine:5
MC,caller=Main$Scanner:1#getLine:5,target=Main$Scanner:1#hasNext:7
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:7,result=true
ME,returner=Main$Scanner:1#hasNext:7,value=true
ME,returner=Main$Scanner:1#getLine:5,value=<void>
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#next:5,result=3
ME,returner=Main$Scanner:1#next:5,value=3
VW,context=Main$Scanner:1#nextInt:5,result=3
ME,returner=Main$Scanner:1#nextInt:5,value=3
VW,context=Main#main:1,c=3
NO,object=Main$Edge:1
MC,caller=Main#main:1,target=Main$Edge:1#Main$Edge:1
VW,context=Main$Edge:1#Main$Edge:1,from=0
VW,context=Main$Edge:1#Main$Edge:1,cost=3
VW,context=Main$Edge:1#Main$Edge:1,to=1
FW,context=Main$Edge:1,from=0
FW,context=Main$Edge:1,to=1
FW,context=Main$Edge:1,cost=3
ME,returner=Main$Edge:1#Main$Edge:1,value=<void>
VW,context=Main#main:1,i=1
