TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,s=java.util.Scanner (id=363)
VW,context=Main#main:1,result=0
VW,context=Main#main:1,distance=8
VW,context=Main#main:1,shopCnt=3
VW,context=Main#main:1,orderCnt=2
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
VW,context=Main#main:1,load=int[]:1
VW,context=Main#main:1,load=int[]:1
VW,context=Main#main:1,i=1
FW,context=int[]:1,1=3
VW,context=Main#main:1,load=int[]:1
VW,context=Main#main:1,i=2
FW,context=int[]:1,2=1
VW,context=Main#main:1,load=int[]:1
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
VW,context=Main#main:1,i=0
VW,context=Main#main:1,p=4
VW,context=Main#main:1,position=-4
VW,context=Main#main:1,position=3
VW,context=Main#main:1,result=1
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=p,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=position,type=int (id=7),value=<?>,index=10>
VW,context=Main#main:1,p=6
VW,context=Main#main:1,position=-4
VW,context=Main#main:1,position=3
VW,context=Main#main:1,result=3
VD,method=Main#main:1 <name=p,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=position,type=int (id=7),value=<?>,index=10>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=result,type=int (id=7),value=0,index=2>
VD,method=Main#main:1 <name=distance,type=int (id=7),value=0,index=3>
VD,method=Main#main:1 <name=shopCnt,type=int (id=7),value=<?>,index=4>
VD,method=Main#main:1 <name=orderCnt,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=load,type=int[] (id=77),value=<?>,index=6>
VW,context=Main#main:1,result=0
VW,context=Main#main:1,distance=20
VW,context=Main#main:1,shopCnt=4
VW,context=Main#main:1,orderCnt=4
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
VW,context=Main#main:1,load=int[]:2
VW,context=Main#main:1,load=int[]:2
VW,context=Main#main:1,i=1
FW,context=int[]:2,1=12
VW,context=Main#main:1,load=int[]:2
VW,context=Main#main:1,i=2
FW,context=int[]:2,2=8
VW,context=Main#main:1,load=int[]:2
VW,context=Main#main:1,i=3
FW,context=int[]:2,3=16
VW,context=Main#main:1,load=int[]:2
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
VW,context=Main#main:1,i=0
VW,context=Main#main:1,p=7
VW,context=Main#main:1,position=-2
VW,context=Main#main:1,position=1
VW,context=Main#main:1,result=1
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=p,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=position,type=int (id=7),value=<?>,index=10>
VW,context=Main#main:1,p=7
VW,context=Main#main:1,position=-2
VW,context=Main#main:1,position=1
VW,context=Main#main:1,result=2
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=p,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=position,type=int (id=7),value=<?>,index=10>
VW,context=Main#main:1,p=11
VW,context=Main#main:1,position=-3
VW,context=Main#main:1,position=2
VW,context=Main#main:1,result=3
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=p,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=position,type=int (id=7),value=<?>,index=10>
VW,context=Main#main:1,p=8
VW,context=Main#main:1,position=1
VW,context=Main#main:1,position=1
VW,context=Main#main:1,result=3
VD,method=Main#main:1 <name=p,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=position,type=int (id=7),value=<?>,index=10>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=result,type=int (id=7),value=0,index=2>
VD,method=Main#main:1 <name=distance,type=int (id=7),value=0,index=3>
VD,method=Main#main:1 <name=shopCnt,type=int (id=7),value=<?>,index=4>
VD,method=Main#main:1 <name=orderCnt,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=load,type=int[] (id=77),value=<?>,index=6>
VW,context=Main#main:1,result=0
VW,context=Main#main:1,distance=0
ME,returner=Main#main:1,value=<void>
TE,
