TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,sc=java.util.Scanner (id=48)
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
FR,context=Main:1,sc
VW,context=Main:1#run:1,n=5
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
VW,context=Main:1#run:1,milk=int[]:1
VW,context=Main:1#run:1,i=0
FR,context=Main:1,sc
FW,context=int[]:1,0=2
VW,context=Main:1#run:1,milk=int[]:1
VW,context=Main:1#run:1,i=1
FR,context=Main:1,sc
FW,context=int[]:1,1=6
VW,context=Main:1#run:1,milk=int[]:1
VW,context=Main:1#run:1,i=2
FR,context=Main:1,sc
FW,context=int[]:1,2=4
VW,context=Main:1#run:1,milk=int[]:1
VW,context=Main:1#run:1,i=3
FR,context=Main:1,sc
FW,context=int[]:1,3=3
VW,context=Main:1#run:1,milk=int[]:1
VW,context=Main:1#run:1,i=4
FR,context=Main:1,sc
FW,context=int[]:1,4=9
VW,context=Main:1#run:1,milk=int[]:1
VW,context=Main:1#run:1,cost=0
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,i=1
VW,context=Main:1#run:1,k=0
VW,context=Main:1#run:1,cost=2
VW,context=Main:1#run:1,i=2
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=3,index=5>
VW,context=Main:1#run:1,k=0
VW,context=Main:1#run:1,cost=4
VW,context=Main:1#run:1,k=1
VW,context=Main:1#run:1,cost=7
VW,context=Main:1#run:1,i=3
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=3,index=5>
VW,context=Main:1#run:1,k=0
VW,context=Main:1#run:1,cost=9
VW,context=Main:1#run:1,k=1
VW,context=Main:1#run:1,cost=12
VW,context=Main:1#run:1,k=2
VW,context=Main:1#run:1,cost=16
VW,context=Main:1#run:1,i=4
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=3,index=5>
VW,context=Main:1#run:1,k=0
VW,context=Main:1#run:1,cost=18
VW,context=Main:1#run:1,k=1
VW,context=Main:1#run:1,cost=21
VW,context=Main:1#run:1,k=2
VW,context=Main:1#run:1,cost=25
VW,context=Main:1#run:1,k=3
VW,context=Main:1#run:1,cost=31
FR,context=Main:1,sc
VW,context=Main:1#run:1,n=0
ME,returner=Main:1#run:1,value=<void>
ME,returner=Main#main:1,value=<void>
TE,
