TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,br=java.io.BufferedReader (id=24)
VW,context=Main#main:1,cal=java.util.GregorianCalendar (id=52)
VW,context=Main#main:1,y=2004
VW,context=Main#main:1,line=1 1
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=1
FW,context=java.lang.String[]:2,1=1
VW,context=Main#main:1,lineList=java.lang.String[]:2
VW,context=Main#main:1,m=1
VW,context=Main#main:1,d=1
MC,caller=Main#main:1,target=Main#getDay:1
VW,context=Main#getDay:1,m=1
VW,context=Main#getDay:1,y=2004
VW,context=Main#getDay:1,d=1
VW,context=Main#getDay:1,cal=java.util.GregorianCalendar (id=57)
VW,context=Main#getDay:1,result=Thursday
ME,returner=Main#getDay:1,value=Thursday
VD,method=Main#main:1 <name=lineList,type=java.lang.String[] (id=59),value=java.lang.String[]:4,index=7>
VW,context=Main#main:1,line=2 29
NO,object=java.lang.String[]:3
FW,context=java.lang.String[]:3,0=2
FW,context=java.lang.String[]:3,1=29
VW,context=Main#main:1,lineList=java.lang.String[]:3
VW,context=Main#main:1,m=2
VW,context=Main#main:1,d=29
MC,caller=Main#main:1,target=Main#getDay:2
VW,context=Main#getDay:2,m=2
VW,context=Main#getDay:2,y=2004
VW,context=Main#getDay:2,d=29
VW,context=Main#getDay:2,cal=java.util.GregorianCalendar (id=63)
VW,context=Main#getDay:2,result=Sunday
ME,returner=Main#getDay:2,value=Sunday
VD,method=Main#main:1 <name=lineList,type=java.lang.String[] (id=59),value=java.lang.String[]:4,index=7>
VW,context=Main#main:1,line=0 0
NO,object=java.lang.String[]:4
FW,context=java.lang.String[]:4,0=0
FW,context=java.lang.String[]:4,1=0
VW,context=Main#main:1,lineList=java.lang.String[]:4
VW,context=Main#main:1,m=0
VW,context=Main#main:1,d=0
ME,returner=Main#main:1,value=<void>
TE,
