TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,scan=java.util.Scanner (id=47)
VW,context=Main#main:1,n=7
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=int[]:1,7=0
FW,context=int[]:1,8=0
FW,context=int[]:1,9=0
VW,context=Main#main:1,a=int[]:1
VW,context=Main#main:1,len=0
FW,context=int[]:1,0=3
VW,context=Main#main:1,a=int[]:1
VW,context=Main#main:1,n=1
VW,context=Main#main:1,len=1
FW,context=int[]:1,1=1
VW,context=Main#main:1,a=int[]:1
VW,context=Main#main:1,n=0
VW,context=Main#main:1,len=2
VW,context=Main#main:1,i=1
VW,context=Main#main:1,i=0
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=n,type=int (id=7),value=-1,index=2>
VD,method=Main#main:1 <name=a,type=int[] (id=77),value=<?>,index=3>
VD,method=Main#main:1 <name=len,type=int (id=7),value=<?>,index=4>
VW,context=Main#main:1,n=4
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[]:2,4=0
FW,context=int[]:2,5=0
FW,context=int[]:2,6=0
FW,context=int[]:2,7=0
FW,context=int[]:2,8=0
FW,context=int[]:2,9=0
VW,context=Main#main:1,a=int[]:2
VW,context=Main#main:1,len=0
VW,context=Main#main:1,a=int[]:2
VW,context=Main#main:1,n=1
VW,context=Main#main:1,len=1
FW,context=int[]:2,1=1
VW,context=Main#main:1,a=int[]:2
VW,context=Main#main:1,n=0
VW,context=Main#main:1,len=2
VW,context=Main#main:1,i=1
VW,context=Main#main:1,i=0
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=n,type=int (id=7),value=-1,index=2>
VD,method=Main#main:1 <name=a,type=int[] (id=77),value=<?>,index=3>
VD,method=Main#main:1 <name=len,type=int (id=7),value=<?>,index=4>
VW,context=Main#main:1,n=0
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[]:3,4=0
FW,context=int[]:3,5=0
FW,context=int[]:3,6=0
FW,context=int[]:3,7=0
FW,context=int[]:3,8=0
FW,context=int[]:3,9=0
VW,context=Main#main:1,a=int[]:3
VW,context=Main#main:1,len=0
VW,context=Main#main:1,n=12
VD,method=Main#main:1 <name=a,type=int[] (id=77),value=<?>,index=3>
VD,method=Main#main:1 <name=len,type=int (id=7),value=<?>,index=4>
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[]:4,2=0
FW,context=int[]:4,3=0
FW,context=int[]:4,4=0
FW,context=int[]:4,5=0
FW,context=int[]:4,6=0
FW,context=int[]:4,7=0
FW,context=int[]:4,8=0
FW,context=int[]:4,9=0
VW,context=Main#main:1,a=int[]:4
VW,context=Main#main:1,len=0
VW,context=Main#main:1,a=int[]:4
VW,context=Main#main:1,n=3
VW,context=Main#main:1,len=1
FW,context=int[]:4,1=3
VW,context=Main#main:1,a=int[]:4
VW,context=Main#main:1,n=0
VW,context=Main#main:1,len=2
VW,context=Main#main:1,i=1
VW,context=Main#main:1,i=0
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=n,type=int (id=7),value=-1,index=2>
VD,method=Main#main:1 <name=a,type=int[] (id=77),value=<?>,index=3>
VD,method=Main#main:1 <name=len,type=int (id=7),value=<?>,index=4>
VW,context=Main#main:1,n=10
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
FW,context=int[]:5,4=0
FW,context=int[]:5,5=0
FW,context=int[]:5,6=0
FW,context=int[]:5,7=0
FW,context=int[]:5,8=0
FW,context=int[]:5,9=0
VW,context=Main#main:1,a=int[]:5
VW,context=Main#main:1,len=0
FW,context=int[]:5,0=2
VW,context=Main#main:1,a=int[]:5
VW,context=Main#main:1,n=2
VW,context=Main#main:1,len=1
FW,context=int[]:5,1=2
VW,context=Main#main:1,a=int[]:5
VW,context=Main#main:1,n=0
VW,context=Main#main:1,len=2
VW,context=Main#main:1,i=1
VW,context=Main#main:1,i=0
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=n,type=int (id=7),value=-1,index=2>
VD,method=Main#main:1 <name=a,type=int[] (id=77),value=<?>,index=3>
VD,method=Main#main:1 <name=len,type=int (id=7),value=<?>,index=4>
VW,context=Main#main:1,n=10000
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[]:6,2=0
FW,context=int[]:6,3=0
FW,context=int[]:6,4=0
FW,context=int[]:6,5=0
FW,context=int[]:6,6=0
FW,context=int[]:6,7=0
FW,context=int[]:6,8=0
FW,context=int[]:6,9=0
VW,context=Main#main:1,a=int[]:6
VW,context=Main#main:1,len=0
VW,context=Main#main:1,a=int[]:6
VW,context=Main#main:1,n=2500
VW,context=Main#main:1,len=1
VW,context=Main#main:1,a=int[]:6
VW,context=Main#main:1,n=625
VW,context=Main#main:1,len=2
FW,context=int[]:6,2=1
VW,context=Main#main:1,a=int[]:6
VW,context=Main#main:1,n=156
VW,context=Main#main:1,len=3
VW,context=Main#main:1,a=int[]:6
VW,context=Main#main:1,n=39
VW,context=Main#main:1,len=4
FW,context=int[]:6,4=3
