TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=
FW,context=java.lang.String[]:2,1=home
FW,context=java.lang.String[]:2,2=ACM
FW,context=java.lang.String[]:2,3=index.html
VW,context=Main#main:1,t=java.lang.String[]:2
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
FW,context=Main:1,sc=java.util.Scanner (id=370)
FR,context=Main:1,sc
FR,context=Main:1,sc
VW,context=Main:1#run:1,n=5
FR,context=Main:1,sc
VW,context=Main:1#run:1,m=6
MC,caller=Main:1#run:1,target=Main:1#calc:1
VW,context=Main:1#calc:1,n=5
VW,context=Main:1#calc:1,m=6
NO,object=Node:1
MC,caller=Main:1#calc:1,target=Node:1#Node:1
VW,context=Node:1#Node:1,n=
VW,context=Node:1#Node:1,ue=null
FW,context=Node:1,name=
FW,context=Node:1,map=java.util.HashMap (id=374)
FW,context=Node:1,filenameMap=java.util.HashMap (id=375)
FW,context=Node:1,ue=null
ME,returner=Node:1#Node:1,value=<void>
VW,context=Main:1#calc:1,root=Node:1
VW,context=Main:1#calc:1,i=0
FR,context=Main:1,sc
VW,context=Main:1#calc:1,line=/home/ACM/index.html
NO,object=java.lang.String[]:3
FW,context=java.lang.String[]:3,0=
FW,context=java.lang.String[]:3,1=home
FW,context=java.lang.String[]:3,2=ACM
FW,context=java.lang.String[]:3,3=index.html
VW,context=Main:1#calc:1,lines=java.lang.String[]:3
VW,context=Main:1#calc:1,node=Node:1
VW,context=Main:1#calc:1,t=0
FR,context=Node:1,map
FR,context=Node:1,map
NO,object=Node:2
MC,caller=Main:1#calc:1,target=Node:2#Node:2
VW,context=Node:2#Node:2,n=
VW,context=Node:2#Node:2,ue=Node:1
FW,context=Node:2,name=
FW,context=Node:2,map=java.util.HashMap (id=383)
FW,context=Node:2,filenameMap=java.util.HashMap (id=384)
FW,context=Node:2,ue=Node:1
ME,returner=Node:2#Node:2,value=<void>
FR,context=Node:1,map
VW,context=Main:1#calc:1,node=Node:2
VW,context=Main:1#calc:1,t=1
FR,context=Node:2,map
FR,context=Node:2,map
NO,object=Node:3
MC,caller=Main:1#calc:1,target=Node:3#Node:3
VW,context=Node:3#Node:3,n=home
VW,context=Node:3#Node:3,ue=Node:2
FW,context=Node:3,name=home
FW,context=Node:3,map=java.util.HashMap (id=386)
FW,context=Node:3,filenameMap=java.util.HashMap (id=387)
FW,context=Node:3,ue=Node:2
ME,returner=Node:3#Node:3,value=<void>
FR,context=Node:2,map
VW,context=Main:1#calc:1,node=Node:3
VW,context=Main:1#calc:1,t=2
FR,context=Node:3,map
FR,context=Node:3,map
NO,object=Node:4
MC,caller=Main:1#calc:1,target=Node:4#Node:4
VW,context=Node:4#Node:4,n=ACM
VW,context=Node:4#Node:4,ue=Node:3
FW,context=Node:4,name=ACM
FW,context=Node:4,map=java.util.HashMap (id=389)
FW,context=Node:4,filenameMap=java.util.HashMap (id=390)
FW,context=Node:4,ue=Node:3
ME,returner=Node:4#Node:4,value=<void>
FR,context=Node:3,map
VW,context=Main:1#calc:1,node=Node:4
FR,context=Node:4,filenameMap
VD,method=Main:1#calc:1 <name=t,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#calc:1,i=1
VD,method=Main:1#calc:1 <name=line,type=java.lang.String (id=25),value=<?>,index=4>
VD,method=Main:1#calc:1 <name=lines,type=java.lang.String[] (id=59),value=<?>,index=5>
VD,method=Main:1#calc:1 <name=node,type=Node (id=102),value=<?>,index=6>
FR,context=Main:1,sc
VW,context=Main:1#calc:1,line=/ICPC/index.html
NO,object=java.lang.String[]:4
FW,context=java.lang.String[]:4,0=
FW,context=java.lang.String[]:4,1=ICPC
FW,context=java.lang.String[]:4,2=index.html
VW,context=Main:1#calc:1,lines=java.lang.String[]:4
VW,context=Main:1#calc:1,node=Node:1
VW,context=Main:1#calc:1,t=0
FR,context=Node:1,map
FR,context=Node:1,map
VW,context=Main:1#calc:1,node=Node:2
VW,context=Main:1#calc:1,t=1
FR,context=Node:2,map
FR,context=Node:2,map
NO,object=Node:5
MC,caller=Main:1#calc:1,target=Node:5#Node:5
VW,context=Node:5#Node:5,n=ICPC
VW,context=Node:5#Node:5,ue=Node:2
FW,context=Node:5,name=ICPC
FW,context=Node:5,map=java.util.HashMap (id=397)
FW,context=Node:5,filenameMap=java.util.HashMap (id=398)
FW,context=Node:5,ue=Node:2
ME,returner=Node:5#Node:5,value=<void>
FR,context=Node:2,map
VW,context=Main:1#calc:1,node=Node:5
FR,context=Node:5,filenameMap
VD,method=Main:1#calc:1 <name=t,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#calc:1,i=2
VD,method=Main:1#calc:1 <name=line,type=java.lang.String (id=25),value=<?>,index=4>
VD,method=Main:1#calc:1 <name=lines,type=java.lang.String[] (id=59),value=<?>,index=5>
VD,method=Main:1#calc:1 <name=node,type=Node (id=102),value=<?>,index=6>
FR,context=Main:1,sc
VW,context=Main:1#calc:1,line=/ICPC/general.html
NO,object=java.lang.String[]:5
FW,context=java.lang.String[]:5,0=
FW,context=java.lang.String[]:5,1=ICPC
FW,context=java.lang.String[]:5,2=general.html
VW,context=Main:1#calc:1,lines=java.lang.String[]:5
VW,context=Main:1#calc:1,node=Node:1
VW,context=Main:1#calc:1,t=0
FR,context=Node:1,map
FR,context=Node:1,map
VW,context=Main:1#calc:1,node=Node:2
VW,context=Main:1#calc:1,t=1
FR,context=Node:2,map
FR,context=Node:2,map
VW,context=Main:1#calc:1,node=Node:5
FR,context=Node:5,filenameMap
