TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
FW,context=Main,target=java.util.ArrayList (id=341)
FW,context=Main,map=java.util.ArrayList (id=342)
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=365)
FR,context=Main,target
FR,context=Main,map
VW,context=Main#main:1,m=5
FR,context=Main,target
NO,object=Star:1
MC,caller=Main#main:1,target=Star:1#Star:1
VW,context=Star:1#Star:1,x=8
VW,context=Star:1#Star:1,y=5
FW,context=Star:1,x=8
FW,context=Star:1,y=5
ME,returner=Star:1#Star:1,value=<void>
FR,context=Main,target
NO,object=Star:2
MC,caller=Main#main:1,target=Star:2#Star:2
VW,context=Star:2#Star:2,x=6
VW,context=Star:2#Star:2,y=4
FW,context=Star:2,x=6
FW,context=Star:2,y=4
ME,returner=Star:2#Star:2,value=<void>
FR,context=Main,target
NO,object=Star:3
MC,caller=Main#main:1,target=Star:3#Star:3
VW,context=Star:3#Star:3,x=4
VW,context=Star:3#Star:3,y=3
FW,context=Star:3,x=4
FW,context=Star:3,y=3
ME,returner=Star:3#Star:3,value=<void>
FR,context=Main,target
NO,object=Star:4
MC,caller=Main#main:1,target=Star:4#Star:4
VW,context=Star:4#Star:4,x=7
VW,context=Star:4#Star:4,y=10
FW,context=Star:4,x=7
FW,context=Star:4,y=10
ME,returner=Star:4#Star:4,value=<void>
FR,context=Main,target
NO,object=Star:5
MC,caller=Main#main:1,target=Star:5#Star:5
VW,context=Star:5#Star:5,x=0
VW,context=Star:5#Star:5,y=10
FW,context=Star:5,x=0
FW,context=Star:5,y=10
ME,returner=Star:5#Star:5,value=<void>
VW,context=Main#main:1,n=10
FR,context=Main,map
NO,object=Star:6
MC,caller=Main#main:1,target=Star:6#Star:6
VW,context=Star:6#Star:6,x=10
VW,context=Star:6#Star:6,y=5
FW,context=Star:6,x=10
FW,context=Star:6,y=5
ME,returner=Star:6#Star:6,value=<void>
FR,context=Main,map
NO,object=Star:7
MC,caller=Main#main:1,target=Star:7#Star:7
VW,context=Star:7#Star:7,x=2
VW,context=Star:7#Star:7,y=7
FW,context=Star:7,x=2
FW,context=Star:7,y=7
ME,returner=Star:7#Star:7,value=<void>
FR,context=Main,map
NO,object=Star:8
MC,caller=Main#main:1,target=Star:8#Star:8
VW,context=Star:8#Star:8,x=9
VW,context=Star:8#Star:8,y=7
FW,context=Star:8,x=9
FW,context=Star:8,y=7
ME,returner=Star:8#Star:8,value=<void>
FR,context=Main,map
NO,object=Star:9
MC,caller=Main#main:1,target=Star:9#Star:9
VW,context=Star:9#Star:9,x=8
VW,context=Star:9#Star:9,y=10
FW,context=Star:9,x=8
FW,context=Star:9,y=10
ME,returner=Star:9#Star:9,value=<void>
FR,context=Main,map
NO,object=Star:10
MC,caller=Main#main:1,target=Star:10#Star:10
VW,context=Star:10#Star:10,x=10
VW,context=Star:10#Star:10,y=2
FW,context=Star:10,x=10
FW,context=Star:10,y=2
ME,returner=Star:10#Star:10,value=<void>
FR,context=Main,map
NO,object=Star:11
MC,caller=Main#main:1,target=Star:11#Star:11
VW,context=Star:11#Star:11,x=1
VW,context=Star:11#Star:11,y=2
FW,context=Star:11,x=1
FW,context=Star:11,y=2
ME,returner=Star:11#Star:11,value=<void>
FR,context=Main,map
NO,object=Star:12
MC,caller=Main#main:1,target=Star:12#Star:12
VW,context=Star:12#Star:12,x=8
VW,context=Star:12#Star:12,y=1
FW,context=Star:12,x=8
FW,context=Star:12,y=1
ME,returner=Star:12#Star:12,value=<void>
FR,context=Main,map
NO,object=Star:13
MC,caller=Main#main:1,target=Star:13#Star:13
VW,context=Star:13#Star:13,x=6
VW,context=Star:13#Star:13,y=7
FW,context=Star:13,x=6
FW,context=Star:13,y=7
ME,returner=Star:13#Star:13,value=<void>
FR,context=Main,map
NO,object=Star:14
MC,caller=Main#main:1,target=Star:14#Star:14
VW,context=Star:14#Star:14,x=6
VW,context=Star:14#Star:14,y=0
FW,context=Star:14,x=6
FW,context=Star:14,y=0
ME,returner=Star:14#Star:14,value=<void>
FR,context=Main,map
NO,object=Star:15
MC,caller=Main#main:1,target=Star:15#Star:15
VW,context=Star:15#Star:15,x=0
VW,context=Star:15#Star:15,y=9
FW,context=Star:15,x=0
FW,context=Star:15,y=9
ME,returner=Star:15#Star:15,value=<void>
FR,context=Main,target
VW,context=Main#main:1,match_1=Star:1
VW,context=Main#main:1,result=
FR,context=Main,map
VW,context=Main#main:1,i=0
FR,context=Main,map
VW,context=Main#main:1,match_2=Star:6
FR,context=Star:6,x
FR,context=Star:1,x
VW,context=Main#main:1,diff_x=2
FR,context=Star:6,y
FR,context=Star:1,y
VW,context=Main#main:1,diff_y=0
VW,context=Main#main:1,flg=true
FR,context=Main,target
VW,context=Main#main:1,j=1
FR,context=Main,target
VW,context=Main#main:1,t=Star:2
FR,context=Main,map
FR,context=Star:2,x
FR,context=Star:2,y
NO,object=Star:16
MC,caller=Main#main:1,target=Star:16#Star:16
VW,context=Star:16#Star:16,x=8
VW,context=Star:16#Star:16,y=4
FW,context=Star:16,x=8
FW,context=Star:16,y=4
ME,returner=Star:16#Star:16,value=<void>
