TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,sc=java.util.Scanner (id=364)
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
FR,context=Main:1,sc
FR,context=Main:1,sc
FW,context=Main:1,n=7
FR,context=Main:1,sc
FW,context=Main:1,m=5
FR,context=Main:1,n
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=int[]:1,7=0
FW,context=Main:1,dis=int[]:1
FR,context=Main:1,dis
VW,context=Main:1#run:1,i=2
FR,context=Main:1,dis
FR,context=Main:1,dis
FR,context=Main:1,sc
FW,context=int[]:1,2=2
FR,context=Main:1,dis
VW,context=Main:1#run:1,i=3
FR,context=Main:1,dis
FR,context=Main:1,dis
FR,context=Main:1,sc
FW,context=int[]:1,3=3
FR,context=Main:1,dis
VW,context=Main:1#run:1,i=4
FR,context=Main:1,dis
FR,context=Main:1,dis
FR,context=Main:1,sc
FW,context=int[]:1,4=4
FR,context=Main:1,dis
VW,context=Main:1#run:1,i=5
FR,context=Main:1,dis
FR,context=Main:1,dis
FR,context=Main:1,sc
FW,context=int[]:1,5=7
FR,context=Main:1,dis
VW,context=Main:1#run:1,i=6
FR,context=Main:1,dis
FR,context=Main:1,dis
FR,context=Main:1,sc
FW,context=int[]:1,6=9
FR,context=Main:1,dis
VW,context=Main:1#run:1,i=7
FR,context=Main:1,dis
FR,context=Main:1,dis
FR,context=Main:1,sc
FW,context=int[]:1,7=10
FR,context=Main:1,dis
FW,context=Main:1,ans=0
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=0>
VW,context=Main:1#run:1,here=1
FR,context=Main:1,m
VW,context=Main:1#run:1,k=0
FR,context=Main:1,sc
VW,context=Main:1#run:1,next=3
FR,context=Main:1,ans
FR,context=Main:1,dis
FR,context=Main:1,dis
FW,context=Main:1,ans=3
FR,context=Main:1,ans
FW,context=Main:1,ans=3
VW,context=Main:1#run:1,here=3
FR,context=Main:1,m
VW,context=Main:1#run:1,k=1
VD,method=Main:1#run:1 <name=next,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,sc
VW,context=Main:1#run:1,next=2
FR,context=Main:1,ans
FR,context=Main:1,dis
FR,context=Main:1,dis
FW,context=Main:1,ans=4
FR,context=Main:1,ans
FW,context=Main:1,ans=4
VW,context=Main:1#run:1,here=2
FR,context=Main:1,m
VW,context=Main:1#run:1,k=2
VD,method=Main:1#run:1 <name=next,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,sc
VW,context=Main:1#run:1,next=5
FR,context=Main:1,ans
FR,context=Main:1,dis
FR,context=Main:1,dis
FW,context=Main:1,ans=9
FR,context=Main:1,ans
FW,context=Main:1,ans=9
VW,context=Main:1#run:1,here=5
FR,context=Main:1,m
VW,context=Main:1#run:1,k=3
VD,method=Main:1#run:1 <name=next,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,sc
VW,context=Main:1#run:1,next=7
FR,context=Main:1,ans
FR,context=Main:1,dis
FR,context=Main:1,dis
FW,context=Main:1,ans=12
FR,context=Main:1,ans
FW,context=Main:1,ans=12
VW,context=Main:1#run:1,here=7
FR,context=Main:1,m
VW,context=Main:1#run:1,k=4
VD,method=Main:1#run:1 <name=next,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,sc
VW,context=Main:1#run:1,next=4
FR,context=Main:1,ans
FR,context=Main:1,dis
FR,context=Main:1,dis
FW,context=Main:1,ans=18
FR,context=Main:1,ans
FW,context=Main:1,ans=18
VW,context=Main:1#run:1,here=4
FR,context=Main:1,m
VD,method=Main:1#run:1 <name=next,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,ans
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,sc
