TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=47)
VW,context=Main#main:1,w=5
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
VW,context=Main#main:1,array=int[]:1
VW,context=Main#main:1,i=0
FW,context=int[]:1,0=1
VW,context=Main#main:1,array=int[]:1
VW,context=Main#main:1,i=1
FW,context=int[]:1,1=2
VW,context=Main#main:1,array=int[]:1
VW,context=Main#main:1,i=2
FW,context=int[]:1,2=3
VW,context=Main#main:1,array=int[]:1
VW,context=Main#main:1,i=3
FW,context=int[]:1,3=4
VW,context=Main#main:1,array=int[]:1
VW,context=Main#main:1,i=4
FW,context=int[]:1,4=5
VW,context=Main#main:1,array=int[]:1
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
VW,context=Main#main:1,n=4
VW,context=Main#main:1,blank=
VW,context=Main#main:1,i=0
MC,caller=Main#main:1,target=Ljava/lang/invoke/MethodHandleNatives;.linkCallSiteImpl(Ljava/lang/Class;Ljava/lang/invoke/MethodHandle;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Object;[Ljava/lang/Object;)
MC,caller=Ljava/lang/invoke/MethodHandleNatives;.linkCallSiteImpl(Ljava/lang/Class;Ljava/lang/invoke/MethodHandle;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Object;[Ljava/lang/Object;),target=Ljava/lang/invoke/MethodHandleNatives;.linkCallSiteImpl(Ljava/lang/Class;Ljava/lang/invoke/MethodHandle;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Object;[Ljava/lang/Object;)
MC,caller=Ljava/lang/invoke/MethodHandleNatives;.linkCallSiteImpl(Ljava/lang/Class;Ljava/lang/invoke/MethodHandle;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Object;[Ljava/lang/Object;),target=Ljava/lang/invoke/CallSite;.makeSite(Ljava/lang/invoke/MethodHandle;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Object;Ljava/lang/Class;)
MC,caller=Ljava/lang/invoke/CallSite;.makeSite(Ljava/lang/invoke/MethodHandle;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Object;Ljava/lang/Class;),target=Ljava/lang/invoke/LambdaForm$MH/834600351;.invoke_MT(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)
MC,caller=Ljava/lang/invoke/LambdaForm$MH/834600351;.invoke_MT(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),target=Ljava/lang/invoke/LambdaForm$BMH/1406718218;.reinvoke(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)
MC,caller=Ljava/lang/invoke/LambdaForm$BMH/1406718218;.reinvoke(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),target=Ljava/lang/invoke/LambdaForm$DMH/1229416514;.invokeStatic_L6_L(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)
MC,caller=Ljava/lang/invoke/LambdaForm$DMH/1229416514;.invokeStatic_L6_L(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),target=Ljava/lang/invoke/LambdaMetafactory;.metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)
MC,caller=Ljava/lang/invoke/LambdaMetafactory;.metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;),target=Ljava/lang/invoke/InnerClassLambdaMetafactory;.buildCallSite()
MC,caller=Ljava/lang/invoke/InnerClassLambdaMetafactory;.buildCallSite(),target=Ljava/lang/reflect/Constructor;.newInstance([Ljava/lang/Object;)
MC,caller=Ljava/lang/reflect/Constructor;.newInstance([Ljava/lang/Object;),target=Lsun/reflect/DelegatingConstructorAccessorImpl;.newInstance([Ljava/lang/Object;)
MC,caller=Lsun/reflect/DelegatingConstructorAccessorImpl;.newInstance([Ljava/lang/Object;),target=Lsun/reflect/NativeConstructorAccessorImpl;.newInstance([Ljava/lang/Object;)
MC,caller=Lsun/reflect/NativeConstructorAccessorImpl;.newInstance([Ljava/lang/Object;),target=Lsun/reflect/NativeConstructorAccessorImpl;.newInstance0(Ljava/lang/reflect/Constructor;[Ljava/lang/Object;)
NO,object=Main$$Lambda$1.1705736037:1
MC,caller=Lsun/reflect/NativeConstructorAccessorImpl;.newInstance0(Ljava/lang/reflect/Constructor;[Ljava/lang/Object;),target=Main$$Lambda$1.1705736037:1#1.1705736037:1
ME,returner=Main$$Lambda$1.1705736037:1#1.1705736037:1,value=<void>
ME,returner=Lsun/reflect/NativeConstructorAccessorImpl;.newInstance0(Ljava/lang/reflect/Constructor;[Ljava/lang/Object;),value=<void>
