TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=363)
VW,context=Main#main:1,count=1
VW,context=Main#main:1,n=3
VW,context=Main#main:1,walls=java.util.ArrayList (id=364)
VW,context=Main#main:1,set=java.util.TreeSet (id=365)
VW,context=Main#main:1,i=0
VW,context=Main#main:1,x=4.0
VW,context=Main#main:1,y=4.0
VW,context=Main#main:1,r=3.0
NO,object=Main$Rec:1
MC,caller=Main#main:1,target=Main$Rec:1#Main$Rec:1
VW,context=Main$Rec:1#Main$Rec:1,max=7.0
VW,context=Main$Rec:1#Main$Rec:1,min=1.0
VW,context=Main$Rec:1#Main$Rec:1,start=1.0
VW,context=Main$Rec:1#Main$Rec:1,end=7.0
FW,context=Main$Rec:1,start=1.0
FW,context=Main$Rec:1,end=7.0
FW,context=Main$Rec:1,max=7.0
FW,context=Main$Rec:1,min=1.0
ME,returner=Main$Rec:1#Main$Rec:1,value=<void>
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=x,type=double (id=5),value=<?>,index=7>
VD,method=Main#main:1 <name=y,type=double (id=5),value=<?>,index=8>
VD,method=Main#main:1 <name=r,type=double (id=5),value=<?>,index=9>
VW,context=Main#main:1,x=5.0
VW,context=Main#main:1,y=6.0
VW,context=Main#main:1,r=3.0
NO,object=Main$Rec:2
MC,caller=Main#main:1,target=Main$Rec:2#Main$Rec:2
VW,context=Main$Rec:2#Main$Rec:2,max=9.0
VW,context=Main$Rec:2#Main$Rec:2,min=3.0
VW,context=Main$Rec:2#Main$Rec:2,start=2.0
VW,context=Main$Rec:2#Main$Rec:2,end=8.0
FW,context=Main$Rec:2,start=2.0
FW,context=Main$Rec:2,end=8.0
FW,context=Main$Rec:2,max=9.0
FW,context=Main$Rec:2,min=3.0
ME,returner=Main$Rec:2#Main$Rec:2,value=<void>
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=x,type=double (id=5),value=<?>,index=7>
VD,method=Main#main:1 <name=y,type=double (id=5),value=<?>,index=8>
VD,method=Main#main:1 <name=r,type=double (id=5),value=<?>,index=9>
VW,context=Main#main:1,x=5.5
VW,context=Main#main:1,y=4.5
VW,context=Main#main:1,r=1.0
NO,object=Main$Rec:3
MC,caller=Main#main:1,target=Main$Rec:3#Main$Rec:3
VW,context=Main$Rec:3#Main$Rec:3,max=5.5
VW,context=Main$Rec:3#Main$Rec:3,min=3.5
VW,context=Main$Rec:3#Main$Rec:3,start=4.5
VW,context=Main$Rec:3#Main$Rec:3,end=6.5
FW,context=Main$Rec:3,start=4.5
FW,context=Main$Rec:3,end=6.5
FW,context=Main$Rec:3,max=5.5
FW,context=Main$Rec:3,min=3.5
ME,returner=Main$Rec:3#Main$Rec:3,value=<void>
VD,method=Main#main:1 <name=x,type=double (id=5),value=<?>,index=7>
VD,method=Main#main:1 <name=y,type=double (id=5),value=<?>,index=8>
VD,method=Main#main:1 <name=r,type=double (id=5),value=<?>,index=9>
MC,caller=Main#main:1,target=Ljava/util/Collections;.sort(Ljava/util/List;)
MC,caller=Ljava/util/Collections;.sort(Ljava/util/List;),target=Ljava/util/Collections;.sort(Ljava/util/List;)
MC,caller=Ljava/util/Collections;.sort(Ljava/util/List;),target=Ljava/util/ArrayList;.sort(Ljava/util/Comparator;)
MC,caller=Ljava/util/ArrayList;.sort(Ljava/util/Comparator;),target=Ljava/util/Arrays;.sort([Ljava/lang/Object;IILjava/util/Comparator;)
MC,caller=Ljava/util/Arrays;.sort([Ljava/lang/Object;IILjava/util/Comparator;),target=Ljava/util/Arrays;.sort([Ljava/lang/Object;II)
MC,caller=Ljava/util/Arrays;.sort([Ljava/lang/Object;II),target=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II)
MC,caller=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II),target=Ljava/util/ComparableTimSort;.countRunAndMakeAscending([Ljava/lang/Object;II)
ME,returner=Ljava/util/ComparableTimSort;.countRunAndMakeAscending([Ljava/lang/Object;II),value=<void>
ME,returner=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II),value=<void>
ME,returner=Ljava/util/Arrays;.sort([Ljava/lang/Object;II),value=<void>
ME,returner=Ljava/util/Arrays;.sort([Ljava/lang/Object;IILjava/util/Comparator;),value=<void>
ME,returner=Ljava/util/ArrayList;.sort(Ljava/util/Comparator;),value=<void>
ME,returner=Ljava/util/Collections;.sort(Ljava/util/List;),value=<void>
MC,caller=Ljava/util/Collections;.sort(Ljava/util/List;),target=Ljava/util/Arrays;.sort([Ljava/lang/Object;IILjava/util/Comparator;)
MC,caller=Ljava/util/Arrays;.sort([Ljava/lang/Object;IILjava/util/Comparator;),target=Ljava/util/Arrays;.sort([Ljava/lang/Object;IILjava/util/Comparator;)
MC,caller=Ljava/util/Arrays;.sort([Ljava/lang/Object;IILjava/util/Comparator;),target=Ljava/util/Arrays;.sort([Ljava/lang/Object;II)
MC,caller=Ljava/util/Arrays;.sort([Ljava/lang/Object;II),target=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II)
MC,caller=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II),target=Ljava/util/ComparableTimSort;.countRunAndMakeAscending([Ljava/lang/Object;II)
MC,caller=Ljava/util/ComparableTimSort;.countRunAndMakeAscending([Ljava/lang/Object;II),target=LMain$Rec;.compareTo(Ljava/lang/Object;) <BRIDGE>
MC,caller=LMain$Rec;.compareTo(Ljava/lang/Object;) <BRIDGE>,target=Main$Rec:2#compareTo:1
