TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=363)
VW,context=Main#main:1,a=byte[][5000] (id=364)
VW,context=Main#main:1,n=10
NO,object=java.awt.Point[]:1
FW,context=java.awt.Point[]:1,0=null
FW,context=java.awt.Point[]:1,1=null
FW,context=java.awt.Point[]:1,2=null
FW,context=java.awt.Point[]:1,3=null
FW,context=java.awt.Point[]:1,4=null
FW,context=java.awt.Point[]:1,5=null
FW,context=java.awt.Point[]:1,6=null
FW,context=java.awt.Point[]:1,7=null
FW,context=java.awt.Point[]:1,8=null
FW,context=java.awt.Point[]:1,9=null
VW,context=Main#main:1,p=java.awt.Point[]:1
VW,context=Main#main:1,sum=0
VW,context=Main#main:1,max=0
VW,context=Main#main:1,i=0
VW,context=Main#main:1,x=9
VW,context=Main#main:1,y=4
VW,context=Main#main:1,a=byte[][5000] (id=364)
FW,context=java.awt.Point[]:1,0=java.awt.Point (id=368)
VW,context=Main#main:1,p=java.awt.Point[]:1
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,x=4
VW,context=Main#main:1,y=3
VW,context=Main#main:1,a=byte[][5000] (id=364)
FW,context=java.awt.Point[]:1,1=java.awt.Point (id=371)
VW,context=Main#main:1,p=java.awt.Point[]:1
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,x=1
VW,context=Main#main:1,y=1
VW,context=Main#main:1,a=byte[][5000] (id=364)
FW,context=java.awt.Point[]:1,2=java.awt.Point (id=372)
VW,context=Main#main:1,p=java.awt.Point[]:1
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,x=4
VW,context=Main#main:1,y=2
VW,context=Main#main:1,a=byte[][5000] (id=364)
FW,context=java.awt.Point[]:1,3=java.awt.Point (id=373)
VW,context=Main#main:1,p=java.awt.Point[]:1
VW,context=Main#main:1,i=4
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,x=2
VW,context=Main#main:1,y=4
VW,context=Main#main:1,a=byte[][5000] (id=364)
FW,context=java.awt.Point[]:1,4=java.awt.Point (id=374)
VW,context=Main#main:1,p=java.awt.Point[]:1
VW,context=Main#main:1,i=5
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,x=5
VW,context=Main#main:1,y=8
VW,context=Main#main:1,a=byte[][5000] (id=364)
FW,context=java.awt.Point[]:1,5=java.awt.Point (id=375)
VW,context=Main#main:1,p=java.awt.Point[]:1
VW,context=Main#main:1,i=6
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,x=4
VW,context=Main#main:1,y=0
VW,context=Main#main:1,a=byte[][5000] (id=364)
FW,context=java.awt.Point[]:1,6=java.awt.Point (id=376)
VW,context=Main#main:1,p=java.awt.Point[]:1
VW,context=Main#main:1,i=7
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,x=5
VW,context=Main#main:1,y=3
VW,context=Main#main:1,a=byte[][5000] (id=364)
FW,context=java.awt.Point[]:1,7=java.awt.Point (id=377)
VW,context=Main#main:1,p=java.awt.Point[]:1
VW,context=Main#main:1,i=8
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,x=0
VW,context=Main#main:1,y=5
VW,context=Main#main:1,a=byte[][5000] (id=364)
FW,context=java.awt.Point[]:1,8=java.awt.Point (id=378)
VW,context=Main#main:1,p=java.awt.Point[]:1
VW,context=Main#main:1,i=9
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,x=5
VW,context=Main#main:1,y=2
VW,context=Main#main:1,a=byte[][5000] (id=364)
FW,context=java.awt.Point[]:1,9=java.awt.Point (id=379)
VW,context=Main#main:1,p=java.awt.Point[]:1
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
VW,context=Main#main:1,i=0
VW,context=Main#main:1,j=1
VW,context=Main#main:1,x=-5
VW,context=Main#main:1,y=-1
VW,context=Main#main:1,j=2
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=12>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,x=-8
VW,context=Main#main:1,y=-3
VW,context=Main#main:1,j=3
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=12>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,x=-5
VW,context=Main#main:1,y=-2
VW,context=Main#main:1,j=4
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=12>
