TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,in=java.io.BufferedInputStream (id=343)
VW,context=Main:1#run:1,out=java.io.PrintStream (id=344)
VW,context=Main:1#run:1,sc=java.util.Scanner (id=366)
VW,context=Main:1#run:1,n=10
VW,context=Main:1#run:1,m=3
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
VW,context=Main:1#run:1,c=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
VW,context=Main:1#run:1,d=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[]:3,4=0
FW,context=int[]:3,5=0
FW,context=int[]:3,6=0
FW,context=int[]:3,7=0
FW,context=int[]:3,8=0
FW,context=int[]:3,9=0
VW,context=Main:1#run:1,count=int[]:3
VW,context=Main:1#run:1,i=0
FW,context=int[]:1,0=3
VW,context=Main:1#run:1,c=int[]:1
VW,context=Main:1#run:1,count=int[]:3
VW,context=Main:1#run:1,j=7
VW,context=Main:1#run:1,i=1
FW,context=int[]:1,1=8
VW,context=Main:1#run:1,c=int[]:1
VW,context=Main:1#run:1,count=int[]:3
VW,context=Main:1#run:1,j=9
VW,context=Main:1#run:1,i=2
FW,context=int[]:1,2=2
VW,context=Main:1#run:1,c=int[]:1
VW,context=Main:1#run:1,count=int[]:3
VW,context=Main:1#run:1,j=5
VW,context=Main:1#run:1,i=3
VW,context=Main:1#run:1,ans=11
VW,context=Main:1#run:1,i=10
VW,context=Main:1#run:1,ans=23
ME,returner=Main:1#run:1,value=<void>
ME,returner=Main#main:1,value=<void>
TE,
