TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
FW,context=Main,col=int[][36] (id=21)
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=49)
VW,context=Main#main:1,map=java.util.HashMap (id=50)
VW,context=Main#main:1,n=5
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=int[]:1,7=0
FW,context=int[]:1,8=0
FW,context=int[]:1,9=0
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,i=0
FW,context=int[]:1,4=1
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,i=1
FW,context=int[]:1,9=1
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,i=2
FW,context=int[]:1,1=1
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,i=3
FW,context=int[]:1,3=1
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,i=4
FW,context=int[]:1,8=1
VW,context=Main#main:1,weights=int[]:1
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,count=0
VW,context=Main#main:1,count=0
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,i=1
VW,context=Main#main:1,min=0
VW,context=Main#main:1,count=0
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,min=0
VW,context=Main#main:1,count=0
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,min=0
VW,context=Main#main:1,count=0
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,weights=int[]:1
VW,context=Main#main:1,i=4
VD,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,min=1
VW,context=Main#main:1,count=1
FW,context=int[]:1,9=0
VW,context=Main#main:1,weights=int[]:1
FW,context=int[]:1,1=0
VW,context=Main#main:1,weights=int[]:1
VD,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
VW,context=Main#main:1,sum=0
VW,context=Main#main:1,i=1
VW,context=Main#main:1,sum=0
VW,context=Main#main:1,i=2
VW,context=Main#main:1,sum=0
VW,context=Main#main:1,i=3
VW,context=Main#main:1,sum=3
VW,context=Main#main:1,i=4
VW,context=Main#main:1,sum=7
VW,context=Main#main:1,i=5
VW,context=Main#main:1,sum=7
VW,context=Main#main:1,i=6
VW,context=Main#main:1,sum=7
VW,context=Main#main:1,i=7
VW,context=Main#main:1,sum=7
VW,context=Main#main:1,i=8
VW,context=Main#main:1,sum=15
VW,context=Main#main:1,i=9
VW,context=Main#main:1,sum=15
MC,caller=Main#main:1,target=Main#dps:1
VW,context=Main#dps:1,sum=15
VW,context=Main#dps:1,weight=int[]:1
VW,context=Main#dps:1,memo=java.util.HashMap (id=50)
MC,caller=Main#dps:1,target=Main#bit_trans:1
VW,context=Main#bit_trans:1,weight=int[]:1
VW,context=Main#bit_trans:1,bit=0
VW,context=Main#bit_trans:1,i=1
VW,context=Main#bit_trans:1,bit=0
VW,context=Main#bit_trans:1,bit=0
VW,context=Main#bit_trans:1,i=2
VW,context=Main#bit_trans:1,bit=0
VW,context=Main#bit_trans:1,bit=0
VW,context=Main#bit_trans:1,i=3
VW,context=Main#bit_trans:1,bit=0
VW,context=Main#bit_trans:1,bit=1
VW,context=Main#bit_trans:1,i=4
VW,context=Main#bit_trans:1,bit=128
VW,context=Main#bit_trans:1,bit=129
VW,context=Main#bit_trans:1,i=5
VW,context=Main#bit_trans:1,bit=16512
VW,context=Main#bit_trans:1,bit=16512
VW,context=Main#bit_trans:1,i=6
VW,context=Main#bit_trans:1,bit=2113536
VW,context=Main#bit_trans:1,bit=2113536
VW,context=Main#bit_trans:1,i=7
VW,context=Main#bit_trans:1,bit=270532608
VW,context=Main#bit_trans:1,bit=270532608
VW,context=Main#bit_trans:1,i=8
VW,context=Main#bit_trans:1,bit=34628173824
VW,context=Main#bit_trans:1,bit=34628173825
VW,context=Main#bit_trans:1,i=9
VW,context=Main#bit_trans:1,bit=4432406249600
VW,context=Main#bit_trans:1,bit=4432406249600
VW,context=Main#bit_trans:1,result=4432406249600
ME,returner=Main#bit_trans:1,value=4432406249600
VW,context=Main#dps:1,bit=4432406249600
VW,context=Main#dps:1,max=0
FR,context=Main,col
VW,context=Main#dps:1,i=0
VW,context=Main#dps:1,ok=true
FR,context=Main,col
VW,context=Main#dps:1,cost=1
FW,context=int[]:1,1=-1
VW,context=Main#dps:1,weight=int[]:1
VW,context=Main#dps:1,sum=14
VW,context=Main#dps:1,ok=false
VW,context=Main#dps:1,cost=1
FW,context=int[]:1,1=-2
VW,context=Main#dps:1,weight=int[]:1
VW,context=Main#dps:1,sum=13
VW,context=Main#dps:1,ok=false
VW,context=Main#dps:1,cost=1
FW,context=int[]:1,1=-3
VW,context=Main#dps:1,weight=int[]:1
VW,context=Main#dps:1,sum=12
VW,context=Main#dps:1,ok=false
VW,context=Main#dps:1,cost=1
FW,context=int[]:1,1=-4
VW,context=Main#dps:1,weight=int[]:1
VW,context=Main#dps:1,sum=11
VW,context=Main#dps:1,ok=false
VW,context=Main#dps:1,cost=1
FW,context=int[]:1,1=-5
VW,context=Main#dps:1,weight=int[]:1
VW,context=Main#dps:1,sum=10
VW,context=Main#dps:1,ok=false
VW,context=Main#dps:1,cost=1
FW,context=int[]:1,1=-6
VW,context=Main#dps:1,weight=int[]:1
VW,context=Main#dps:1,sum=9
VW,context=Main#dps:1,ok=false
VW,context=Main#dps:1,cost=1
FW,context=int[]:1,1=-7
VW,context=Main#dps:1,weight=int[]:1
VW,context=Main#dps:1,sum=8
VW,context=Main#dps:1,ok=false
VW,context=Main#dps:1,cost=1
FW,context=int[]:1,1=-8
VW,context=Main#dps:1,weight=int[]:1
VW,context=Main#dps:1,sum=7
VW,context=Main#dps:1,ok=false
VW,context=Main#dps:1,cost=1
FW,context=int[]:1,1=-9
