TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=47)
VW,context=Main#main:1,cnt=0
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=null
FW,context=java.lang.String[]:2,1=null
FW,context=java.lang.String[]:2,2=null
FW,context=java.lang.String[]:2,3=null
FW,context=java.lang.String[]:2,4=null
FW,context=java.lang.String[]:2,5=null
FW,context=java.lang.String[]:2,6=null
FW,context=java.lang.String[]:2,7=null
FW,context=java.lang.String[]:2,8=null
FW,context=java.lang.String[]:2,9=null
FW,context=java.lang.String[]:2,10=null
FW,context=java.lang.String[]:2,11=null
FW,context=java.lang.String[]:2,12=null
FW,context=java.lang.String[]:2,13=null
FW,context=java.lang.String[]:2,14=null
FW,context=java.lang.String[]:2,15=null
VW,context=Main#main:1,s=java.lang.String[]:2
VW,context=Main#main:1,a=0
VW,context=Main#main:1,b=0
VW,context=Main#main:1,c=0
FW,context=java.lang.String[]:2,0=0000
VW,context=Main#main:1,s=java.lang.String[]:2
FW,context=java.lang.String[]:2,1=0001
VW,context=Main#main:1,s=java.lang.String[]:2
VW,context=Main#main:1,cnt=2
VW,context=Main#main:1,c=1
FW,context=java.lang.String[]:2,2=0010
VW,context=Main#main:1,s=java.lang.String[]:2
FW,context=java.lang.String[]:2,3=0011
VW,context=Main#main:1,s=java.lang.String[]:2
VW,context=Main#main:1,cnt=4
VW,context=Main#main:1,b=1
VD,method=Main#main:1 <name=c,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,c=0
FW,context=java.lang.String[]:2,4=0100
VW,context=Main#main:1,s=java.lang.String[]:2
FW,context=java.lang.String[]:2,5=0101
VW,context=Main#main:1,s=java.lang.String[]:2
VW,context=Main#main:1,cnt=6
VW,context=Main#main:1,c=1
FW,context=java.lang.String[]:2,6=0110
VW,context=Main#main:1,s=java.lang.String[]:2
FW,context=java.lang.String[]:2,7=0111
VW,context=Main#main:1,s=java.lang.String[]:2
VW,context=Main#main:1,cnt=8
VD,method=Main#main:1 <name=c,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,a=1
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,b=0
VW,context=Main#main:1,c=0
FW,context=java.lang.String[]:2,8=1000
VW,context=Main#main:1,s=java.lang.String[]:2
FW,context=java.lang.String[]:2,9=1001
VW,context=Main#main:1,s=java.lang.String[]:2
VW,context=Main#main:1,cnt=10
VW,context=Main#main:1,c=1
FW,context=java.lang.String[]:2,10=1010
VW,context=Main#main:1,s=java.lang.String[]:2
FW,context=java.lang.String[]:2,11=1011
VW,context=Main#main:1,s=java.lang.String[]:2
VW,context=Main#main:1,cnt=12
VW,context=Main#main:1,b=1
VD,method=Main#main:1 <name=c,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,c=0
FW,context=java.lang.String[]:2,12=1100
VW,context=Main#main:1,s=java.lang.String[]:2
FW,context=java.lang.String[]:2,13=1101
VW,context=Main#main:1,s=java.lang.String[]:2
VW,context=Main#main:1,cnt=14
VW,context=Main#main:1,c=1
FW,context=java.lang.String[]:2,14=1110
VW,context=Main#main:1,s=java.lang.String[]:2
FW,context=java.lang.String[]:2,15=1111
VW,context=Main#main:1,s=java.lang.String[]:2
VW,context=Main#main:1,cnt=16
VD,method=Main#main:1 <name=c,type=int (id=7),value=<?>,index=6>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=4>
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=0.0078125
VW,context=Main#main:1,i=0
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=0.015625
VW,context=Main#main:1,i=1
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=0.03125
VW,context=Main#main:1,i=2
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=0.0625
VW,context=Main#main:1,i=3
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=0.125
VW,context=Main#main:1,i=4
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=0.25
VW,context=Main#main:1,i=5
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=0.5
VW,context=Main#main:1,i=6
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=1.0
VW,context=Main#main:1,i=7
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=2.0
VW,context=Main#main:1,i=8
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=4.0
VW,context=Main#main:1,i=9
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=8.0
VW,context=Main#main:1,i=10
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=16.0
VW,context=Main#main:1,i=11
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=32.0
VW,context=Main#main:1,i=12
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=64.0
VW,context=Main#main:1,i=13
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=128.0
VW,context=Main#main:1,i=14
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=256.0
VW,context=Main#main:1,i=15
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=512.0
VW,context=Main#main:1,i=16
VW,context=Main#main:1,u=double[31] (id=65)
VW,context=Main#main:1,v=1024.0
VW,context=Main#main:1,i=17
