TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,sc=java.util.Scanner (id=364)
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
FR,context=Main:1,sc
FW,context=Main:1,n=2
FR,context=Main:1,n
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=Main:1,cards=int[]:1
FR,context=Main:1,cards
VW,context=Main:1#run:1,i=0
FR,context=Main:1,cards
FW,context=int[]:1,0=1
FR,context=Main:1,cards
VW,context=Main:1#run:1,i=1
FR,context=Main:1,cards
FW,context=int[]:1,1=2
FR,context=Main:1,cards
VW,context=Main:1#run:1,i=2
FR,context=Main:1,cards
FW,context=int[]:1,2=3
FR,context=Main:1,cards
VW,context=Main:1#run:1,i=3
FR,context=Main:1,cards
FW,context=int[]:1,3=4
FR,context=Main:1,cards
FR,context=Main:1,sc
FW,context=Main:1,m=2
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=0>
FR,context=Main:1,m
VW,context=Main:1#run:1,i=0
FR,context=Main:1,sc
VW,context=Main:1#run:1,k=1
MC,caller=Main:1#run:1,target=Main:1#cut:1
VW,context=Main:1#cut:1,k=1
FR,context=Main:1,n
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
VW,context=Main:1#cut:1,s=int[]:2
FR,context=Main:1,n
VW,context=Main:1#cut:1,i=0
FR,context=Main:1,cards
FW,context=int[]:2,0=1
VW,context=Main:1#cut:1,s=int[]:2
FR,context=Main:1,n
VW,context=Main:1#cut:1,i=1
FR,context=Main:1,cards
FW,context=int[]:2,1=2
VW,context=Main:1#cut:1,s=int[]:2
FR,context=Main:1,n
VW,context=Main:1#cut:1,i=2
FR,context=Main:1,cards
FW,context=int[]:2,2=3
VW,context=Main:1#cut:1,s=int[]:2
FR,context=Main:1,n
VW,context=Main:1#cut:1,i=3
FR,context=Main:1,cards
FW,context=int[]:2,3=4
VW,context=Main:1#cut:1,s=int[]:2
FR,context=Main:1,n
VD,method=Main:1#cut:1 <name=i,type=int (id=7),value=<?>,index=2>
VW,context=Main:1#cut:1,a=1
FR,context=Main:1,n
VW,context=Main:1#cut:1,i=0
FR,context=Main:1,cards
FW,context=int[]:1,0=2
VW,context=Main:1#cut:1,a=2
FR,context=Main:1,n
VW,context=Main:1#cut:1,a=2
FR,context=Main:1,n
VW,context=Main:1#cut:1,i=1
FR,context=Main:1,cards
FW,context=int[]:1,1=3
VW,context=Main:1#cut:1,a=3
FR,context=Main:1,n
VW,context=Main:1#cut:1,a=3
FR,context=Main:1,n
VW,context=Main:1#cut:1,i=2
FR,context=Main:1,cards
FW,context=int[]:1,2=4
VW,context=Main:1#cut:1,a=4
FR,context=Main:1,n
VW,context=Main:1#cut:1,a=0
FR,context=Main:1,n
VW,context=Main:1#cut:1,i=3
FR,context=Main:1,cards
FW,context=int[]:1,3=1
VW,context=Main:1#cut:1,a=1
FR,context=Main:1,n
VW,context=Main:1#cut:1,a=1
FR,context=Main:1,n
ME,returner=Main:1#cut:1,value=<void>
FR,context=Main:1,m
VW,context=Main:1#run:1,i=1
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,sc
VW,context=Main:1#run:1,k=0
MC,caller=Main:1#run:1,target=Main:1#rif:1
FR,context=Main:1,n
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
VW,context=Main:1#rif:1,s=int[]:3
FR,context=Main:1,n
VW,context=Main:1#rif:1,i=0
FR,context=Main:1,cards
FW,context=int[]:3,0=2
VW,context=Main:1#rif:1,s=int[]:3
FR,context=Main:1,n
VW,context=Main:1#rif:1,i=1
FR,context=Main:1,cards
FW,context=int[]:3,1=3
VW,context=Main:1#rif:1,s=int[]:3
FR,context=Main:1,n
VW,context=Main:1#rif:1,i=2
FR,context=Main:1,cards
FW,context=int[]:3,2=4
VW,context=Main:1#rif:1,s=int[]:3
FR,context=Main:1,n
VW,context=Main:1#rif:1,i=3
FR,context=Main:1,cards
FW,context=int[]:3,3=1
VW,context=Main:1#rif:1,s=int[]:3
FR,context=Main:1,n
VD,method=Main:1#rif:1 <name=i,type=int (id=7),value=<?>,index=1>
VW,context=Main:1#rif:1,a=0
FR,context=Main:1,n
VW,context=Main:1#rif:1,i=0
FR,context=Main:1,cards
VW,context=Main:1#rif:1,a=1
FR,context=Main:1,n
VW,context=Main:1#rif:1,i=2
FR,context=Main:1,cards
FW,context=int[]:1,2=3
VW,context=Main:1#rif:1,a=2
FR,context=Main:1,n
FR,context=Main:1,n
VD,method=Main:1#rif:1 <name=i,type=int (id=7),value=<?>,index=3>
VW,context=Main:1#rif:1,i=1
FR,context=Main:1,cards
FW,context=int[]:1,1=4
VW,context=Main:1#rif:1,a=3
FR,context=Main:1,n
VW,context=Main:1#rif:1,i=3
FR,context=Main:1,cards
VW,context=Main:1#rif:1,a=4
FR,context=Main:1,n
ME,returner=Main:1#rif:1,value=<void>
FR,context=Main:1,m
VD,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,cards
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=1>
VW,context=Main:1#run:1,i=0
FR,context=Main:1,cards
FR,context=Main:1,cards
VW,context=Main:1#run:1,i=1
FR,context=Main:1,cards
FR,context=Main:1,cards
